Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Alt ID.url
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091m3r,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091m3r-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Argent Place (Los Angeles, Calif.)|~|Inadomi House (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b825_f3_1,,Image reproduced in Neutra : Complete Works: page 382.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Inadomi House, exterior pool area",1960,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091m48,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091m48-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Argent Place (Los Angeles, Calif.)|~|Ohara House (Los Angeles, Calif.)","Richard and Dion Neutra, Architects and Associates","Farr, Amir H.",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b826_f2_1,,Image reproduced in Neutra : Complete Works: page 383.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Ohara House, exterior view from lake side",1960,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091m5s,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091m5s-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Edward Kaufman House (Westwood, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,clus_1179_b828_f1_2,,Original photograph not found in folder/box.  Cataloged from digital image.,"Edward Kaufman House, exterior angled view from garden",1937,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091m69,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091m69-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,Hanks House (location unknown),"Neutra, Richard Joseph, $d 1892-1970","Shulman, Julius",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b820_f4_1,,,"Hanks House, exterior",1948,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091m7t,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091m7t-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,dwellings,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Gonzales Gorrondona House (Caracas, Venezuela)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,clus_1179_b812_f1_1,,Original photograph not found in folder/box.  Cataloged from digital image.|~|Image reproduced in Neutra : Complete Works: page 415.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Gonzales-Gorrondona House, exterior",1962,,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091m8b,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091m8b-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Longstreth, Thaddeus, 1909-",,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,Hassrick House (Pennsylvania),"Neutra, Richard Joseph, $d 1892-1970","Lawrence S. Williams, Inc.",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b820_f6_1,,Image reproduced in Neutra : Complete Works: page 338.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Hassrick House, exterior",1958,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091m9v,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091m9v-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,apartment houses,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Jardinette Apartments (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",13 x 18 cm. (5 x 7 in.),clus_1179_b825_f7_2,,,"Jardinette Apartments, exterior angle view of entrance and balconies",1927,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mbc,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mbc-1-master.tif,,,,,,still image,,,,,Black-and-white photographs,copyrighted,,Naval Air Station Lemoore (Calif.),,"Haines, Donald Francis",,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Le Moore Naval Community (Lamoore, Calif.)",Neutra and Alexander,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",10 x 25 cm. (4 x 10 in.),clus_1179_b833_f4_1,,Image reproduced in Neutra : Complete Works: page 394.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Le Moore Naval Community, view of neigborhood",1960,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mcw,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mcw-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Neutra, Dion",,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,Guam Island Schools (Guam),Neutra and Alexander,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b814_f7_1,,Image reproduced in Neutra : Complete Works: page 254.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Guam schools, Umatac School, exterior",1952,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mdd,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mdd-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Longstreth, Thaddeus, 1909-",dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Friedland House (Lower Merion, Pa.)","Neutra, Richard Joseph, $d 1892-1970","Lawrence S. Williams, Inc.",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b805_f2_1,,Image reproduced in Neutra : Complete Works: page 337.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Friedland House, interior bathroom",1958,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mfx,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mfx-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Hrabe House (Hidden Hills, Calif.)","Neutra, Richard Joseph, $d 1892-1970","Lagman, Jordan",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b823_f6_1,,Image reproduced in Neutra : Complete Works: page 416.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Hrabe House, exterior view pool area looking towards house",1962,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mgf,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mgf-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Jardinette Apartments (Los Angeles, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",19 x 23 cm. (7 x 9 in.),clus_1179_b825_f7_1,,,"Jardinette Apartments,  exterior view street level",1927,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mhz,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mhz-1-master.tif,,,,,,still image,,,,,Black-and-white photographs,copyrighted,,,,,dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Edward Kaufman House (Westwood, Calif.)","Neutra, Richard Joseph, $d 1892-1970",Luckhaus Studio,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",12 x 22 cm. (4.75 x 8.85 in.),clus_1179_b828_f1_1,,Writing on back: slightly retouch left hand neighbor house|~|Image reproduced in Neutra : Complete Works: page 125.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Edward Kaufman House, exterior angled view from street",1937,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mjg,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mjg-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,Commercial buildings,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,House of Government (Guam ),Neutra and Alexander,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b814_f4_1,,Image reproduced in Neutra : Complete Works: page 263.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"House of Government Guam (Governor's House), exterior",circa 1953,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mk0,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mk0-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Longstreth, Thaddeus, 1909-",dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Friedland House (Lower Merion, Pa.)","Neutra, Richard Joseph, $d 1892-1970","Lawrence S. Williams, Inc.",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b805_f1_3,,Image reproduced in Neutra : Complete Works: page 337.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Friedland House, exterior view from the Northwest",1958,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mmh,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mmh-1-master.tif,,,,,,still image,,,,,Black-and-white photographs,copyrighted,,,,,,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",10 x 23 cm. (4 x 9 in.),clus_1179_b823_f4_2,,"In folder labeled: Housing - miscellaneous.  Notes in folder describe various public housing projects in California and Flordia, and for the Farm Security Administration.","Single story housing tract in Tulare County, Calif.",n.d.,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mn1,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mn1-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Jacqueline Johnson House (Palo Alto, Calif.)","Richard and Dion Neutra, Architects and Associates",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",18 x 12 cm. (7 x 4.5 in.),clus_1179_b825_f6_1,,,"Jacqueline Johnson House, exterior view",n.d.,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091mpj,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091mpj-1-master.tif,,,,,,still image,,,,,Black-and-white photographs,copyrighted,,,,,dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Argent Place (Los Angeles, Calif.)|~|Kambara House (Los Angeles, Calif.)","Richard and Dion Neutra, Architects and Associates","Farr, Amir H.",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b826_f2_2,,Image reproduced in Neutra : Complete Works: page 383.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Kambara House, interior kitchen and dining area",1960,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091t66,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091t66-1-master.tif,,,,,,still image,,,,,Interior design drawings|~|Architectural drawings,copyrighted,,,,,schools (buildings),US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Richard J. Neutra Elementary School|~|Le Moore Ring School (Lemoore, Calif.)",Neutra and Alexander,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b833_f7_1,,,"Le Moore School, diagram interior materials",1960,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091t7q,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091t7q-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Haines, Donald Francis",schools (buildings),US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Richard J. Neutra Elementary School|~|Le Moore Ring School (Lemoore, Calif.)",Neutra and Alexander,,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b833_f8_2,,Image reproduced in Neutra : Complete Works: page 395.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Le Moore School, front façade",1960,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091t87,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091t87-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Offermann, Gert E.",dwellings,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Kemper House (Wuppertal, Germany)","Richard and Dion Neutra, Architects and Associates","Schmölz, Karl-Hugo, 1917-",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",15 x 23 cm. (6 x 9 in.),clus_1179_b829_f2_1,,,"Kemper House, exterior view from Southwest",1967,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091t9r,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091t9r-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Night photographs|~|Architectural photographs,copyrighted,,,,"Ain, Gregory, 1908-",,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Coco Tree Restaurant (Hollywood, Calif.)","Neutra, Richard Joseph, $d 1892-1970",Luckhaus Studio,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",15 x 24 cm. (6 x 9.5 in.),clus_1179_b832_f6_2,,Karl Laemmle buildings & stores.,"Coco Tree Restaurant, exterior facade at night",n.d.,1 photographic prints,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091tb8,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091tb8-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Pfisterer, Peter, 1907-",apartment houses,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Landfair Apartments (Westwood, Calif.)","Neutra, Richard Joseph, $d 1892-1970",Luckhaus Studio,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b832_f7_1,,Image reproduced in Neutra : Complete Works: page 129.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Landfair Apartments, exterior view during construction",1937,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091tcs,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091tcs-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,schools (buildings),US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Kester Avenue School (Sherman Oaks, Calif.)","Richard and Dion Neutra, Architects and Associates","Shulman, Julius",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b829_f5_1,,,"Kester Avenue School, exterior view playground",1951,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091td9,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091td9-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Ain, Gregory, 1908-",,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Coco Tree Restaurant (Hollywood, Calif.)","Neutra, Richard Joseph, $d 1892-1970",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b832_f6_1,,,"Coco Tree Restaurant, interior overhead view",n.d.,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091tft,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091tft-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Ain, Gregory, 1908-",dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Kun House (Hollywood, Calif.)","Neutra, Richard Joseph, $d 1892-1970",Luckhaus Studio,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b832_f4_3,,Image reproduced in Neutra : Complete Works: page 115.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Kun House, exterior street level view",1936,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091tgb,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091tgb-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,"Ain, Gregory, 1908-",dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Kun House (Hollywood, Calif.)","Neutra, Richard Joseph, $d 1892-1970",Luckhaus Studio,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b832_f4_1,,Image reproduced in Neutra : Complete Works: page 114.,"Kun House, exterior view of West side",1936,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091thv,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091thv-1-master.tif,,,,,,still image,,,,,Black-and-white photographs,copyrighted,,,,,schools (buildings),US,,,"Kester Avenue School (Sherman Oaks, Calif.)","Richard and Dion Neutra, Architects and Associates","Shulman, Julius",,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17 x 20 cm. (6.5 x 8 in.),clus_1179_b829_f5_3,,,"Kester Avenue School, interior classroom with slidingdoor open to outside",1951,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091tjc,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091tjc-1-master.tif,,,,,,still image,,,,,Black-and-white photographs|~|Architectural photographs,copyrighted,,,,,dwellings,US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Larsen House (Woodland Hills, Calif.)","Neutra, Richard Joseph, $d 1892-1970","Lagman, Jordan",,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 25 cm. (8 x 10 in.),clus_1179_b832_f8_1,,Image reproduced in Neutra : Complete Works: page 357.|~|Richard Neutra : complete works / Barbara Mac Lamprecht. c2000,"Larsen House,  exterior view from driveway",1959,1 photographic print,,,,,,,
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz00091tkw,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/21198-zz00091tkw-1-master.tif,,,,,,still image,,,,,Black-and-white photographs,copyrighted,,,,"Offermann, Gert E.",dwellings,,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,"Kemper House (Wuppertal, Germany)","Richard and Dion Neutra, Architects and Associates",,,"University of California, Los Angeles. $b Library Special Collections","Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",13 x 18 cm. (5 x 7 in.),clus_1179_b828_f4_1,,,"Kemper House, interior livingroom with fireplace",1967,1 photographic print,,,,,,,
