File,Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Subject,Type.typeOfResource,Type.genre,Name.subject,Rights.copyrightStatus,Rights.rightsHolderContact,Coverage.geographic,Name.fashionDesigner,Name.photographer,Name.repository,Name.artist,Name.architect,Name.compiler,Rights.countryCreation,Rights.servicesContact,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Illustrator,Alternate Identifier.local,Title,Description.caption,Date.creation,Format.extent,Format.medium,Format.dimensions,Date.normalized,Description.longitude,Description.latitude,Description.note,Description.adminnote,Description.contents,Description.abstract,Description.fundingNote,Opac url,Finding Aid URL,Alternate Identifier.oclc,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025hnzj,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025hnzj_1695414_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2662",zxx,,,,,,C1429_b293_neg # 102284-W.2.tif,1957,,1957,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hnzj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hnzj/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025hp0j,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025hp0j_1695420_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2661",zxx,,,,,,C1429_b309_neg 105109-1_frame 1.tif,1957,,1957,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hp0j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hp0j/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025hp12,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025hp12_1695425_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2660",zxx,,,,,,C1429_b309_neg 105109-2_frame 1.tif,1957,,1957,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hp12,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hp12/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025hp6n,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025hp6n_1695434_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2658",zxx,,,,,,C1429_b341_neg 110394_frame 1.tif,1958,,1958,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hp6n,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hp6n/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025hpc7,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025hpc7_1695440_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2657",zxx,,,,,,C1429_b342_neg # 110501.1.tif,1958,,1958,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hpc7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hpc7/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025hsrc,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025hsrc_1695792_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2653",zxx,,,,,,C1429_b504_219290-1.tif,1963,,1963,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hsrc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hsrc/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025hssw,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025hssw_1695795_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2652",zxx,,,,,,C1429_b504_219290-2_frame 4.tif,1963,,1963,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hssw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hssw/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025hsvx,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025hsvx_1695798_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2651",zxx,,,,,,C1429_b504_219290-2_frame 10.tif,1963,,1963,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hsvx,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hsvx/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025hswf,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025hswf_1695801_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2650",zxx,,,,,,C1429_b504_219290-2_frame 19.tif,1963,,1963,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025hswf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025hswf/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025htc5,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025htc5_1695816_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2646",zxx,,,,,,C1429_b525_221914_frame4.tif,1964 April,,1964,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025htc5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025htc5/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025htf6,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025htf6_1695825_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2644",zxx,,,,,,C1429_b525_221914_frame6.tif,1964 April,,1964,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025htf6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025htf6/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025htgq,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025htgq_1695828_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2643",zxx,,,,,,C1429_b525_221914_frame7.tif,1964 April,,1964,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025htgq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025htgq/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025htjr,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025htjr_1695837_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2641",zxx,,,,,,C1429_b525_221914_frame9.tif,1964 April,,1964,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025htjr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025htjr/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025j21t,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025j21t_1696909_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2630",zxx,,,,,,C1429_b565_231183_frame 1.tif,1965,,1965,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j21t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025j21t/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025j22b,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025j22b_1696917_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2629",zxx,,,,,,C1429_b573_232532_frame 4.tif,1966,,1966,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j22b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025j22b/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025j7nj,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025j7nj_1697777_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2591",zxx,,,,,,C1429_b606_238017_frame 11.tif,1967,,1967,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j7nj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025j7nj/manifest
latimes2-8.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025j7p2,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025j7p2_1697780_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2590",zxx,,,,,,C1429_b606_238017_frame 12.tif,1967,,1967,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j7p2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025j7p2/manifest
latimes2-9.csv,Los Angeles Times Photographic Archive,ark:/21198/zz0025j7qk,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz0025j7qk_1697783_master.tif,,,,,still image,,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-2589",zxx,,,,,,C1429_b606_238017_frame 13.tif,1967,,1967,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0025j7qk,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0025j7qk/manifest
latimes4.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d6987,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz002d6987_2132371_master.tif,,,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B575_n232829-001,1966,,"May 30, 1966",,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d6987,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d6987/manifest
latimes4.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d69gb,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz002d69gb_2132856_master.tif,,,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B575_n232829-006,1966,,"May 30, 1966",,,,1966-05-30,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d69gb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d69gb/manifest
latimes4.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d69pf,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz002d69pf_2130457_master.tif,,,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B557_n229976-002,1965,,1965,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d69pf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d69pf/manifest
latimes4.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8ph2,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz002d8ph2_2133695_master.tif,,,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B582_n234051-008,1966,,1966,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8ph2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8ph2/manifest
latimes4.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002d8pn4,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/21198-zz002d8pn4_2133726_master.tif,,,,,,,,,,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,,,zxx,,,,,,uclamss_1429_B598_n236679-007,1967,,1967,,,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002d8pn4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002d8pn4/manifest
latimes7.csv,Los Angeles Times Photographic Archive,ark:/21198/zz002hj8dj,ark:/21198/zz0002np7z,1,In progress,Work,latimes/masters/234699-3.tif,,,,,still image,news photographs|~|black-and-white photographs,,copyrighted,The Regents of the University of California,,,,"University of California, Los Angeles. Library. Department of Special Collections",,,,US,"UCLA Library Special Collections, A1713 Charles E. Young Research Library, Box 951575, Los Angeles, CA 90095-1575. Email: spec-coll@library.ucla.edu. Phone: (310) 825-4988",,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,uclamss_1429_B586_n234699-003,1966-1967,,1966-1967,1 photograph,b&w nitrate negative,,,,,,,,,,,,,https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hj8dj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hj8dj/manifest
