Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz0002v17g,ark:/21198/zz0002np7z,2,Completed,2020-08-19 13:37:46,Work,latimes/masters/clusc_8_1_00328475a.tif,,,,,Street lighting--California--Los Angeles|~|African Americans--California--Los Angeles County--Economic conditions|~|Business districts--California--Los Angeles|~|Demonstrations--California--Los Angeles County|~|Marching|~|African Americans--Civil rights--California--Los Angeles County|~|Activism,still image,copyrighted,news photographs,Economic and Youth Opportunities Agency,"Los Angeles (Calif.)--Buildings, structures, etc.",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",NEAR DESTINATION-About 350 persons march through downtown area on way to headquarters of the Economic and Youth Opportunities Agency. Five-mile march followed postponement of meeting.,,34.045906,5 x 5 cm.,,1966-03-29,,"March 29, 1966",,uclalat_1429_b571_232193,1 photograph,b&w negative,,-118.254718,"Protest march down sidewalk, sign reading ""NAPP For Community Action"" in downtown Los Angeles, Calif., 1966",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002v17g
Los Angeles Times Photographic Archive,ark:/21198/zz0002rh6c,ark:/21198/zz0002np7z,2,Completed,2020-08-19 13:52:13,Work,latimes/masters/clusc_8_1_00167715a.tif,,,,,Anti-communist movements--California--Los Angeles County|~|Protest movements--California--Los Angeles County|~|Demonstrations--California--Los Angeles County|~|Visits of state--Yugoslavs--California--Los Angeles|~|Picketing--California--Los Angeles County|~|Activism|~|International,still image,copyrighted,news photographs,"Tito, Josip Broz, 1892-1980--Public opinion",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",UNWELCOME SIGNS-Placard-carrying demonstrators parade in front of Federal Building in protest over forthcoming visit to United States of Marshal Tito. About 300 paraded during noon hour.,,34.053821,5 x 5 cm.,,1963-10-15,,"October 15, 1963",,uclalat_1429_b513_221505-1,1 photograph,b&w negative,,-118.240323,"Placard carrying demonstrators parade in front of Los Angeles' Federal Building in protest over Yugoslavia's President Tito visit, 1963",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002rh6c
Los Angeles Times Photographic Archive,ark:/21198/zz0002rsb9,ark:/21198/zz0002np7z,2,Completed,2020-08-19 14:10:34,Work,latimes/masters/clusc_8_1_00326748a.tif,,,,,"Police--Salaries, etc.--California--Los Angeles|~|Picketing--California--Los Angeles County|~|Activism|~|Legal",still image,copyrighted,news photographs,Los Angeles (Calif.). Police Dept.,Los Angeles (Calif.),,,"Whitney, Fitzgerald, b. 1928",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","POLICE LINE--Some of about 500 off-duty Los Angeles officers who picketed City Hall, an unprecedented action, as they took demands for higher pay to the City Council. Negotiations between the council and the Police Protective League have bogged down.",,34.053884,35 mm.,,1980-09-09,,"September 9, 1980",,uclalat_1429_b1189_292988,1 photograph,b&w negative,,-118.243263,"Off-duty Los Angeles police officers picketing for pay raises and more officers at City Hall in Los Angeles, Calif., 1980",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002rsb9
Los Angeles Times Photographic Archive,ark:/21198/zz0002t32d,ark:/21198/zz0002np7z,2,Completed,2020-08-19 15:42:43,Work,latimes/masters/clusc_8_1_00326404a.tif,,,,,Crime prevention--Citizen participation|~|Citizens' associations--California--Los Angeles|~|Public housing--California--Los Angeles County|~|African American neighborhoods--California--Los Angeles County|~|Citizens' advisory committees--California--Los Angeles|~|African American women $z California $z Los Angeles County|~|Government,still image,copyrighted,news photographs|~|Group portraits,"Nickerson Gardens Housing Project (Los Angeles, Calif.)","Watts (Los Angeles, Calif.)",,,"Rynearson, Mike",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Leaders of Nickerson Gardens council--Deborah Jones, Ruby Jones, Jacquelin Anderson, Emelda Branch and Claudia Moore.",,33.931084,35 mm.,,1984-09-02,,"September 2, 1984",,uclalat_1429_b2166_300820,1 photograph,b&w negative,,-118.246979,"Group portrait of the leaders of Residents Advisory CounciNickerson Gardens l in Watts, Calif., 1984",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002t32d
Los Angeles Times Photographic Archive,ark:/21198/zz0002ptj0,ark:/21198/zz0002np7z,2,Completed,2020-08-20 10:18:12,Work,latimes/masters/clusc_8_1_00328197a.tif,,,,,Swimmers--United States|~|Concerts--California--Los Angeles County|~|Sports|~|Entertainment|~|People,still image,copyrighted,news photographs,"Magic Mountain, inc.",Valencia (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","CENTER STAGE--Mark Spitz, Olympic swimming champion, makes his show business debut at Magic Mountain with Mike Curb Congregation. Show continues through Sunday.",,34.424961,5 x 5 cm.,,1974-07-25,,"July 25, 1974",,uclalat_1429_b736_278442,1 photograph,b&w negative,,-118.597442,"Olympic swimmer Mark Spitz singing with Mike Curb Congregation Magic Mountain amusement park, Calif., 1974",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002ptj0
Los Angeles Times Photographic Archive,ark:/21198/zz001d2m1s,ark:/21198/zz0002np7z,2,Completed,2020-08-20 10:26:19,Work,latimes/masters/21198-zz001d2m1s_759665_master.tif,,,,,Debutante balls|~|Events|~|People,still image,copyrighted,news photographs,"Chandler, Dorothy, 1901-1997|~|Chandler, Otis, 1927-2006",Beverly Hills (Calif.),,,"Ballard, Kathleen|~|Bessel, Larry",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,34.066356,6 x 6 cm,,1973-12-24,"The debutante ball was held at the Beverly Hilton and Chandler's daughter, Cathleen, was presented.|~|An article by Jody Jacobs, entitled “Las Madrinas Ball:  36 Debutantes Pay Social Dues,” appeared in the Dec 24, 1973 issue of the Los Angeles Times.  The photographs from file 276475-E are negatives from the coverage of that story that were not used in print.  For photographs that appeared in print see 276475-A through 276475-D.","December 24, 1973",,c1429_b725_276475-E11,1 photograph,b&w negative,,-118.412903,"Otis Chandler (center) with wife Marilyn Brant (left) mother Dorothy Buffum Chandler and sons at the Las Madrinas Ball, 1973.",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d2m1s
Los Angeles Times Photographic Archive,ark:/21198/zz001d2knm,ark:/21198/zz0002np7z,2,Completed,2020-08-20 10:42:13,Work,latimes/masters/21198-zz001d2knm_759649_master.tif,,,,,Debutante balls|~|Events|~|Lifestyle|~|People,still image,copyrighted,news photographs,"Chandler, Dorothy, 1901-1997|~|Chandler, Otis, 1927-2006",Beverly Hills (Calif.),,,"Ballard, Kathleen|~|Bessel, Larry",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,34.066356,6 x 6 cm,,1973-12-24,"The debutante ball was held at the Beverly Hilton and Chandler's daughter, Cathleen, was presented.|~|An article by Jody Jacobs, entitled “Las Madrinas Ball:  36 Debutantes Pay Social Dues,” appeared in the Dec 24, 1973 issue of the Los Angeles Times.  The photographs from file 276475-E are negatives from the coverage of that story that were not used in print.  For photographs that appeared in print see 276475-A through 276475-D.","December 24, 1973",,c1429_b725_276475-E10,1 photograph,b&w negative,,-118.412903,"Otis Chandler (center) with wife Marilyn Brant (left) mother Dorothy Buffum Chandler and sons at the Las Madrinas Ball, 1973.",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d2knm
Los Angeles Times Photographic Archive,ark:/21198/zz002cpk0t,ark:/21198/zz0002np7z,2,Completed,2020-08-20 10:46:36,Work,latimes/masters/uclamss_1429_3875.tif,,,,,Track and field athletes $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Niersbach, Percy, $d 1905-1992|~|Boyden, Elmer Everett, 1902-1961",Los Angeles (Calif.),,,"Watson, George R., $d 1892-1977|~|Anderson, H. C.",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Track, U. S. C. vs. California",,34.013823,,,1926-03-20,"Caption for similar photograph taken at the same event: At the bottom is the finish of the half-mile, displaying Elmer Boyden's spectacular triumph over Percy Niersbach. [Photos by George Watson and H. C. Anderson, Times staff photographers]|~|Elmer Boyden's (University of California at Berkeley track team member) wins a half-mile race with Percy Niersbach (University of Southern California track team member) coming up on the right, in the Coliseum, with track officials watching.|~|Reported in ""Long String of Bruin Victories Is Broken,"" Los Angeles Times, 21 Mar 1926: A1.","March 20, 1926",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3875,1 photograph,b&w nitrate negative,,-118.288047,"Elmer Boyden's spectacular triumph over Percy Niersbach at the Coliseum, Los Angeles, 1926",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cpk0t
Los Angeles Times Photographic Archive,ark:/21198/zz002cxddr,ark:/21198/zz0002np7z,2,Completed,2020-08-20 10:49:01,Work,latimes/masters/uclamss_1429_7070.tif,,,,,Exhibitions $z California $z Long Beach,still image,copyrighted,news photographs|~|cellulose nitrate film,"Pacific Southwest Exposition $d (1928 : $c Long Beach, Calif.)",Long Beach (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Pacific Southwest Exposition,,33.765764,,,1928-08,"The grounds of the Pacific Southwest Exposition were demolished and replaced by facilities of the Port of Long Beach.|~|Overhead view Pool of Reflections in the main court, the Garden Court and the main Entrance Dome at the Pacific Southwest Exposition.",August 1928,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7070,1 photograph,b&w nitrate negative,,-118.174993,"Overhead view of the Pacific Southwest Exposition, Long Beach, 1928",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxddr
Los Angeles Times Photographic Archive,ark:/21198/zz002cxd96,ark:/21198/zz0002np7z,2,Completed,2020-08-20 10:51:17,Work,latimes/masters/uclamss_1429_7067.tif,,,,,Exhibitions $z California $z Long Beach,still image,copyrighted,news photographs|~|cellulose nitrate film,"Pacific Southwest Exposition $d (1928 : $c Long Beach, Calif.)",Long Beach (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Pacific Southwest Exposition,,33.765764,,,1928-08,Canon in the court in front of the Palace of Industry & Muezzin Tower Pacific Southwest Exposition.|~|The grounds of the Pacific Southwest Exposition were demolished and replaced by facilities of the Port of Long Beach.,August 1928,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7067,1 photograph,b&w nitrate negative,,-118.174993,"Palace of Industry & Muezzin Tower at the Pacific Southwest Exposition, Long Beach, 1928",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxd96
Los Angeles Times Photographic Archive,ark:/21198/zz0002sprh,ark:/21198/zz0002np7z,2,Completed,2020-08-20 10:54:36,Work,latimes/masters/clusc_8_1_00167947a.tif,,,,,Funeral rites and ceremonies|~|Comedians $z United States|~|Disaster|~|Events|~|People,still image,copyrighted,news photographs,"Robinson, Edward G., $d 1893-1973",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","MOURNING GRACIE ALLEN-Following casket of Gracie Allen in funeral procession at Forest Lawn Memorial-Park are husband, George Burns, holding handkerchief to face. Holding his arms are grandchildren, Laura, left, and Melissa Wilhoite. Behind them is Burns' son, Ronald. Among celebrities acting as pallbears are, from left in foreground, Jack Benny, Edward G. Robinson, Bobby Darin.",,34.123276,5 x 5 cm.,,1964-09-01,,"September 1, 1964",,uclalat_1429_b534_225695-1,1 photograph,b&w negative,,-118.248094,"Pallbears accompanying casket of Gracie Allen as her husband, George Burns and family follow, Calif., 1964",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002sprh
Los Angeles Times Photographic Archive,ark:/21198/zz002h846x,ark:/21198/zz0002np7z,2,Completed,2020-08-20 10:57:56,Work,latimes/masters/uclamss_1429_12129.tif,,,,,Exhibitions $z California $z San Diego,still image,copyrighted,news photographs|~|cellulose nitrate film,"California Pacific International Exposition $d (1935-1936 : $c San Diego, Calif.)|~|Jiminez, Paquita",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 3257. Paquita Jiminez at S.D. Exposition. [stamped:] Jan 15 193?,,32.732076,,,1935,Paquita Jiminez at the California Pacific International Exposition in Balboa Park posing in a flamenco outfit tossing her skirt ruffles with one hand and holding castanets above her head with the other hand. She stands in front of a building with bas relief on attached columns.,1935,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_12129,1 photograph,b&w nitrate negative,,-117.145114,"Paquita Jiminez at the California Pacific International Exposition in Balboa Park, San Diego, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h846x
Los Angeles Times Photographic Archive,ark:/21198/zz002cp496,ark:/21198/zz0002np7z,2,Completed,2020-08-20 11:09:13,Work,latimes/masters/uclamss_1429_3511.tif,,,,,Parades & processions $z California $z Pasadena|~|Floats (Parades) $z California $z Pasadena|~|Entertainment|~|Events|~|Arts|~|Culture,still image,copyrighted,news photographs|~|cellulose nitrate film,Tournament of Roses,Pasadena (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Tournament of Roses, 1931",,34.145795,,,1931-01-01,"Pasadena Clearinghouse float with cornupocias spilling flowers and the word ""Banks"" written in flowers on the side. Two girls can be seen ringing New Years bells with the hat of a third girl just visible. The float is probably near the intersection of Orange Grove Blvd. and Colorado Blvd.|~|The theme of the 1931 forty-second annual Rose Parade was ""Dreams in Flowers""","January 1, 1931",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3511,1 photograph,b&w nitrate negative,,-118.160715,"Pasadena Clearinghouse float in the Tournament of Roses Parade, Pasadena, 1931",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cp496
Los Angeles Times Photographic Archive,ark:/21198/zz002h9v2f,ark:/21198/zz0002np7z,2,Completed,2020-08-20 12:12:41,Work,latimes/masters/uclamss_1429_10748.tif,,,,,Poor $x Services for $z California $z Los Angeles County|~|Orphans $z California $z Los Angeles|~|Thanksgiving Day $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Union Rescue Mission of Los Angeles|~|Boyd, Bob|~|Arnold, George",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 2987. L to R Bob Boyd & Chef George Arnold cutting beef for dinner. Rescue mission Thanksgiving dinner. 11-26-36.,,34.043205,,,1936-11-26,"Bob Boyd & Chef George Arnold in an institutional kitchen cutting beef for Thanksgiving for the Rescue Mission.|~|Related to the article, ""Needy Get Free Feasts: Missions Feed Many Thousands on Holiday; Prisoners Share Joy,"" Los Angeles Times, 27 Nov. 1936: A1.","November 26, 1936",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_10748,1 photograph,b&w nitrate negative,,-118.244725,"Bob Boyd & Chef George Arnold cutting beef for Thanksgiving for the Rescue Mission, Los Angeles, 1936",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h9v2f
Los Angeles Times Photographic Archive,ark:/21198/zz002cwg23,ark:/21198/zz0002np7z,2,Completed,2020-08-20 13:15:59,Work,latimes/masters/uclamss_1429_6277.tif,,,,,Evangelists $z California $z Los Angeles|~|Crowds $z California $z Los Angeles|~|Children $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Salter, Roberta Semple, $d 1910-2007|~|Angelus Temple (Los Angeles, Calif.)|~|McPherson, Aimee Semple, $d 1890-1944|~|McPherson, Rolf Kennedy, 1913-2009",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: McPherson, Aimee Semple temple crowd x",,34.076200,,,1926-06,"After her month-long absence, during which she claimed to have been kidnapped in Mexico, Aimee Semple McPherson addresses a throng of children in front of her home adjoining the Angelus Temple. Her son, Rolf, and her daughter, Roberta, are seated at her feet.|~|Reported in: ""Great Crowds Greet Aimee at First Sunday Services Since Return,"" Los Angeles Times, 28 June 1926: 2.",[June 1936],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6277,1 photograph,b&w nitrate negative,,-118.261112,"Aimee Semple McPherson with children during Angelus Temple services, Los Angeles, 1926",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwg23
Los Angeles Times Photographic Archive,ark:/21198/zz002dhv1c,ark:/21198/zz0002np7z,2,Completed,2020-08-20 13:29:55,Work,latimes/masters/uclamss_1429_9720.tif,,,,,Desert plants $z California $z San Marino|~|Botanical gardens $z California $z San Marino,still image,copyrighted,news photographs|~|cellulose nitrate film,Huntington Botanical Gardens,San Marino (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Huntington, Henry E., Cactus Gardens",,34.128760,,,1927/1939,View down a pathway lined with river rocks in the Desert Garden at the Huntington Botanical Gardens,[between 1927-1939],Access to this collection is generously supported by Arcadia funds.,uclamss_1429_9720,1 photograph,b&w nitrate negative,,-118.114354,"Pathway in the Desert Garden at the Huntington Botanical Gardens, San Marino, 1927-1939",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002dhv1c
Los Angeles Times Photographic Archive,ark:/21198/zz0002nhj6,ark:/21198/zz0002np7z,2,Completed,2020-08-20 13:31:57,Work,latimes/masters/clusc_8_1_00327698a.tif,,,,,Hospital patients--California--San Bernardino County|~|Abortion services--California--San Bernardino County|~|Science|~|Lifestyle,still image,copyrighted,news photographs,,Montclair (Calif.),,,"Chase, Harry",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",BUSINESS IS BRISK--Women awaiting abortions at Montclair Hospital reflect changes in public opinion and medical practice under a liberalized abortion law.,,34.078754,35 mm.,,1971-11-21,,"November 21, 1971",,uclalat_1429_b687_269626A-1,1 photograph,b&w negative,,-117.695991,"Patients laying on gurneys in corridor as they are prepped for abortion operations at Montclair Hospital, Calif., 1971",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002nhj6
Los Angeles Times Photographic Archive,ark:/21198/zz00140f15,ark:/21198/zz0002np7z,2,Completed,2020-08-20 13:52:48,Work,latimes/masters/21198-zz00140f15-1-master.tif,,,,,Patriarchs and patriarchate|~|Ruins--California--1950-1960|~|Bombings--California.|~|Cults--California--Ventura County|~|Disaster|~|People,still image,copyrighted,news photographs,,Ventura County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","PATRIARCH SPEAKS - Framed in charred window of bombed cult headquarters, Patriarch Wilber Foster Yates, 80, tells of bombers' love philosophy.",,34.230213,10 x 12 cm,,1958-12-13,"A bomb destroyed the house in Box Canyon, near Chatsworth and Simi Valley, where 11 were killed.","December 13, 1958",,b367_114115v-JM37,1 photograph,b&w negative,,-118.624342,Patriarch Wilber Foster Yates stands among some remnants of the headquarters of Fountain of the World. B. 1958.,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00140f15
Los Angeles Times Photographic Archive,ark:/21198/zz002cvwq8,ark:/21198/zz0002np7z,2,Completed,2020-08-20 14:43:08,Work,latimes/masters/uclamss_1429_5803.tif,,,,,Bombings $z California $z Inyo County|~|Los Angeles Aqueduct (Calif.)|~|Pipes (Conduits) $z California $z Inyo County,still image,copyrighted,news photographs|~|cellulose nitrate film,,Inyo County (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: LOS ANGELES AQUEDUCT [handwritten:] Los Angeles Aqueduct,,35.812704,,,1927-05,"Two damaged aqueduct pipes are viewed close-up and enter frame from the lower right corner. They extend towards the left as they lie across a rock bed and hillside. The rock-strewn hillside extends upward towards center. Behind and to the right of the pipes, water cascades down the hillside, emanating from a broken pipe near the top edge, left-of-center.|~|This photograph is possibly related to a similar one of a damaged aqueduct pipe captioned, ""Views in Owens River Valley Above—The power plant, X showing where second explosion took place. Center—The blown out section of pipe. Below—No Name Canyon, scene of Friday’s dynamiting,"" Los Angeles Times, 29 May 1927: 2|~|Possibly related to a different photograph of a damaged Los Angeles Aqueduct pipe that appears with the article, ""Six Hundred Police Ready to Balk New Dynamiting: Squad Rushed to Owens Valley after Second Aqueduct Outrage at Big Pine Power House Police Ready to Rush North,"" Los Angeles Times, 29 May 1927: 1","[circa May, 1927]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5803,1 photograph,b&w nitrate negative,,-117.899419,"Blast-damaged Los Angeles Aqueduct pipes lie on a hillside in No-Name Canyon, Inyo County vicinity, [about 1927]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvwq8
