Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,Bucketeer State,IIIF Access URL
Los Angeles Times Photographic Archive,ark:/21198/zz002cwsf4,ark:/21198/zz0002np7z,2,Completed,2020-06-03 12:42:21,Work,latimes/masters/uclamss_1429_6549.tif,,,,,Memorial Day|~|Veterans $x American|~|Parades & processions $z California $z Los Angeles|~|Stadiums $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Memorial Day 1935 X,,34.013686,,,1935-05-30,"A different photograph taken on the same occasion appears with the article, “War’s Survivors Parade to Honor Those Who Died,” Los Angeles Times, 31 May 1935: A2.|~|Two men stand beside each other, some distance from a group that carries a banner with the words, “George Gordon Camp Veterans of Los Angeles.”","May 30, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6549,1 photograph,b&w nitrate negative,,-118.288448,"Veterans march in Memorial Day parade at Coliseum, Los Angeles, 1935",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cwsf4
Los Angeles Times Photographic Archive,ark:/21198/zz0002ptt4,ark:/21198/zz0002np7z,2,Completed,2020-06-03 12:47:16,Work,latimes/masters/clusc_8_1_00328117a.tif,,,,,Brain--Research|~|Scientific apparatus and instruments--United States|~|Science|~|People,still image,copyrighted,news photographs,"Fender, Derek H.",Pasadena (Calif.),,,"Fontanini, Steve",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",PEEKING INTO THE BRAIN--Dr. Derek Fender helps a student subject adjust apparatus for measuring brain waves generated by the sight of different textures. Drawing at left shows the process at work.,,34.138465,35 mm.,,1974-08-11,,"August 11, 1974",,uclalat_1429_b736_278562,1 photograph,b&w negative,,-118.125195,"Researcher Derek Fender fitting apparatus for measuring brain waves on head of test subject at Caltech, 1974",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002ptt4
Los Angeles Times Photographic Archive,ark:/21198/zz0002s2k7,ark:/21198/zz0002np7z,2,Completed,2020-06-03 12:53:26,Work,latimes/masters/clusc_8_1_00167817a.tif,,,,,Tennis $x Tournaments $z California $z Los Angeles County|~|Tennis players $z California $z Los Angeles|~|College athletes--California--Los Angeles County|~|Sports|~|People,still image,copyrighted,news photographs,"Ralston, Dennis",Pasadena (Calif.),,,"Rogers, Art",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","BACK TO THE WALL-USC's Dennis Ralston, driven into the backcourt, throws up a lob in the final round of the Southern California Intercollegiates.",,34.020965,5 x 5 cm.,,1964-03-16,,"March 16, 1964",,uclalat_1429_b523_223396-1,1 photograph,b&w negative,,-118.285443,"USC tennis player Dennis Ralston during final round of the Southern California Intercollegiates, 1964",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002s2k7
Los Angeles Times Photographic Archive,ark:/21198/zz0002nmbj,ark:/21198/zz0002np7z,2,Completed,2020-06-03 12:56:20,Work,latimes/masters/clusc_8_1_00327239a.tif,,,,,Hairstyles--California--Los Angeles--1970-1980|~|College teachers--California--Los Angeles County|~|Science|~|Lifestyle|~|People|~|Education,still image,copyrighted,news photographs,California Institute of Technology--Students,Pasadena (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","HARRY THE HORSE' RIDES AGAIN--Dr. Harry B. Gray, professor of chemistry at Caltech and a nationally recognized scientist and teacher, spices lectures with occasional appearance in horse costume.",,34.138465,5 x 5 cm.,,1972-06-12,,"June 12, 1972",,uclalat_1429_b699_271842,1 photograph,b&w negative,,-118.125195,"Caltech chemistry professor, Dr. Harry B. Gray in horse costume surrounded by his students in Pasadena, Calif., 1972",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002nmbj
Los Angeles Times Photographic Archive,ark:/21198/zz0002rstj,ark:/21198/zz0002np7z,2,Completed,2020-06-03 12:58:31,Work,latimes/masters/clusc_8_1_00326760a.tif,,,,,Scientists--California--Los Angeles County|~|Millionaires--United States|~|Science|~|People|~|Education|~|Media,still image,copyrighted,news photographs,"Scheller, Richard",Pasadena (Calif.),,,"Meyer, Rick",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","STRIKES IT RICH--Richard Scheller, who became an instant millionaire, in his office at Caltech, where he is a research fellow.",,34.138465,35 mm.,,1980-10-16,,"October 16, 1980",,uclalat_1429_b1199_293280,1 photograph,b&w negative,,-118.125195,"Caltech molecular biology fellow Richard Scheller, talking on phone in hallway at Caltech in Pasadena, Calif., 1980",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002rstj
Los Angeles Times Photographic Archive,ark:/21198/zz0002vs2h,ark:/21198/zz0002np7z,2,Completed,2020-06-03 13:01:28,Work,latimes/masters/clusc_8_1_00326132a.tif,,,,,Flying discs (Game)|~|Outdoor recreation--California--Los Angeles County|~|Toys--United States|~|Sports|~|Events|~|Lifestyle,still image,copyrighted,news photographs,,Pasadena (Calif.),,,"Olender, Ben",,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",,,34.154002,35 mm.,,1969-11-03,,"November 3, 1969",,uclalat_1429_b640_261343,1 photograph,b&w negative,,-118.165028,"Frisbee tossing championships at Brookside Park in Pasadena, Calif., 1969",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0002vs2h
Los Angeles Times Photographic Archive,ark:/21198/zz002cmp5z,ark:/21198/zz0002np7z,2,Completed,2020-06-03 13:34:45,Work,latimes/masters/uclamss_1429_3089.tif,,,,,Costumes|~|Floats (Parades) $z California $z Los Angeles|~|Parades & processions $z California $z Los Angeles|~|Russians $z Alaska $z Sitka $x In art|~|Youth|~|Arts|~|Culture,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Hollenbeck Junior High School (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten at edge of negative: School Kids Parade, Coliseum 1925, Shrine Convention|~|Text from nitrate negative sleeve: Shriners, Parade, 1925",,34.013686,,,1925-06-05,"Related to Los Angeles Times article, June 6, 1925, “California the Golden” Notable Achievement, Spectacle of Schools Depicting History of State Acclaimed by Visiting Shriners.  The public schools’ contribution to the Shrine entertainment, “California the Golden” … “Russians at Sitka,” Hollenbeck Junior High School …|~|About twelve students, in costume, carrying sign reading Russians at Sitka, followed by float with onion domes, marching on coliseum track, with audience in background","June 5, 1925",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3089,1 photograph,b&w nitrate negative,,-118.288448,"Hollenbeck Junior High School students in costume with float depicting California history, Shriners' parade, Los Angeles Memorial Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmp5z
Los Angeles Times Photographic Archive,ark:/21198/zz002cpn0s,ark:/21198/zz0002np7z,2,Completed,2020-06-03 13:36:06,Work,latimes/masters/uclamss_1429_3933.tif,,,,,Track and field athletes $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"University of Southern California|~|Houser, Bud Lemuel Clarence, $d 1901-1994",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Bud Houser|~|Text from negative sleeve: Track, U.S.C. Team, 1925",,34.022253,,"Bud Houser, University of Southern California track team athlete, in training on a dirt field on campus.",1925,,1925,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3933,1 photograph,b&w nitrate negative,,-118.288644,"Bud Houser, USC track team athlete, in training on campus, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cpn0s
Los Angeles Times Photographic Archive,ark:/21198/zz002cmt8f,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:04:26,Work,latimes/masters/uclamss_1429_3112.tif,,,,,Marching bands|~|Parades & processions $z California $z Los Angeles|~|Entertainment|~|Events,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Shriners, Parade, 1925",,34.013803,,,1925,"Bird's-eye view of about 8 marching units and bands, on coliseum track with audience in stands|~|Probably related to Los Angeles Times article, June 3, 1925, Opening Shrine Pageant Forms Living Rainbow, Thousands in Coliseum and Along Streets Acclaim Brilliant Cortege of Potentate",1925,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3112,1 photograph,b&w nitrate negative,,-118.287442,"Marching units in Shriners' parade, Los Angeles Memorial Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmt8f
Los Angeles Times Photographic Archive,ark:/21198/zz002cmrk4,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:09:02,Work,latimes/masters/uclamss_1429_3101.tif,,,,,Costumes|~|Floats (Parades) $z California $z Los Angeles|~|Parades & processions $z California $z Los Angeles|~|Events|~|Youth|~|Culture|~|Ophir in art,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|McKinley Junior High School (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten at edge of negative: School Kids Parade, Coliseum 1925, Shrine Convention|~|Text from nitrate negative sleeve: Shriners, Parade, 1925",,34.013660,,,1925-06-05,"Related to Los Angeles Times article, June 6, 1925, “California the Golden” Notable Achievement, Spectacle of Schools Depicting History of State Acclaimed by Visiting Shriners. The public schools’ contribution to the Shrine entertainment, “California the Golden” … ""The Gold of Ophir,"" McKinley Junior High School ...|~|Float decorated as the mythical land of Ophir, with about 12 costumed students riding, 3 walking ahead, on coliseum track with audience in background","June 5, 1925",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3101,1 photograph,b&w nitrate negative,,-118.288372,"McKinley Junior High School students in costume on float depicting California history, Shriners' parade, Los Angeles Memorial Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmrk4
Los Angeles Times Photographic Archive,ark:/21198/zz002cmp70,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:12:27,Work,latimes/masters/uclamss_1429_3091.tif,,,,,Costumes|~|Floats (Parades) $z California $z Los Angeles|~|Parades & processions $z California $z Los Angeles|~|Entertainment|~|Events|~|Youth|~|Kachinas in art,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Manchester Avenue School (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Shriners, Parade, 1925|~|Handwritten at edge of negative: School Kids Parade, Coliseum 1925, Shrine Convention",,34.013841,,,1925-06-05,"Float decorated as kachinas carrying about ten Manchester Avenue School students in  Zuni costume, on coliseum track, with audience in background|~|Related to Los Angeles Times article, June 6, 1925, “California the Golden” Notable Achievement, Spectacle of Schools Depicting History of State Acclaimed by Visiting Shriners. The public schools’ contribution to the Shrine entertainment, “California the Golden” … ""Altar of the Kachinas,"" Manchester-avenue school ...|~|Negative damaged or lightstruck at right","June 5, 1925",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3091,1 photograph,b&w nitrate negative,,-118.288582,"Manchester Avenue School students on float, Shriners' parade, Los Angeles Memorial Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmp70
Los Angeles Times Photographic Archive,ark:/21198/zz002cvm12,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:14:54,Work,latimes/masters/uclamss_1429_5551.tif,,,,,Stadiums $z California $z Los Angeles|~|Construction $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Los Angeles Coliseum, Construction of",,34.013875,,,1922,"View of the dirt face of the future Coliseum's bowl and field, with one tunnel trench excavated. A man guides a horse and plow in the field and two men stand at the bottom of the tunnel.",[1922],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_5551,1 photograph,b&w nitrate negative,,-118.288600,"Memorial Coliseum under construction, Los Angeles, 1922",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cvm12
Los Angeles Times Photographic Archive,ark:/21198/zz002cx0kj,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:16:50,Work,latimes/masters/uclamss_1429_6727.tif,,,,,Track and field athletes $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Nurmi, Paavo, $d 1897-1973",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Hand written on negative: Coliseum track. Nurmi '25|~|Text from negative sleeve: Nurmi, Paavo",,34.013973,,,1925-04,"Three men stand beside a large camera on a tall tripod at the Coliseum during a track event with athlete Paavo Nurmi.|~|Reported in : “Nurmi thrill s 45,000 track fans; huge crowd sees Finn bust American record,” Los Angeles Times, 26 Apr. 1925: A1.",April 1925,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_6727,1 photograph,b&w nitrate negative,,-118.287327,"Newsmen beside a camera on a tripod during a Paavo Nurmi track event at the Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cx0kj
Los Angeles Times Photographic Archive,ark:/21198/zz002cmrn5,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:21:23,Work,latimes/masters/uclamss_1429_3103.tif,,,,,Costumes|~|Floats (Parades) $z California $z Los Angeles|~|Parades & processions $z California $z Los Angeles|~|Transportation|~|Events|~|Council Rock (Ohio) in art|~|Education,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Normandie Avenue School (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Shriners, Parade, 1925|~|Handwritten at edge of negative: School Kids Parade, Coliseum 1925, Shrine Convention",,34.013689,,,1925-06-05,"Related to Los Angeles Times article, June 6, 1925, “California the Golden” Notable Achievement, Spectacle of Schools Depicting History of State Acclaimed by Visiting Shriners. The public schools’ contribution to the Shrine entertainment, “California the Golden” … ""Painted Council Rock,"" Normandie-avenue school ...|~|Float decorated as Council Rock, with Indian decorations around base, with about six students in Indian costume with drums among flowers and trees, with sign reading Painted Council Rock, Normandie Ave, on coliseum track with audience in background","June 5, 1925",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3103,1 photograph,b&w nitrate negative,,-118.288557,"Normandie Avenue School students with float, Shriners' parade, Los Angeles Memorial Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmrn5
Los Angeles Times Photographic Archive,ark:/21198/zz002cmrmn,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:29:29,Work,latimes/masters/uclamss_1429_3102.tif,,,,,Costumes|~|Floats (Parades) $z California $z Los Angeles|~|Parades & processions $z California $z Los Angeles|~|Entertainment|~|Events|~|Incas in art|~|Youth|~|Arts|~|Culture,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Polytechnic High School (Los Angeles, Calif.)|~|Los Angeles Memorial Coliseum (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten at edge of negative: School Kids Parade, Coliseum 1925, Shrine Convention|~|Text from nitrate negative sleeve: Shriners, Parade, 1925",,34.013689,,,1925-06-05,"Related to Los Angeles Times article, June 6, 1925, “California the Golden” Notable Achievement, Spectacle of Schools Depicting History of State Acclaimed by Visiting Shriners. The public schools’ contribution to the Shrine entertainment, “California the Golden” … ""Incas,"" Polytechnic High School ...|~|Float decorated as pyramid, with steps at front and designs on side, with about five students in Inca costume, one standing in center with spear, on coliseum track with audience in background","June 5, 1925",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3102,1 photograph,b&w nitrate negative,,-118.288557,"Polytechnic High School students on float, Shriners' parade, Los Angeles Memorial Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmrmn
Los Angeles Times Photographic Archive,ark:/21198/zz002cmp6g,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:31:59,Work,latimes/masters/uclamss_1429_3090.tif,,,,,Costumes|~|Floats (Parades) $z California $z Los Angeles|~|Parades & processions $z California $z Los Angeles|~|Mayas $x Antiquities $x In art|~|Events|~|Youth|~|Culture,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Raymond Avenue School (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Shriners, Parade, 1925|~|Handwritten at edge of negative: School Kids Parade, Coliseum 1925, Shrine Convention",,34.013689,,,1925-06-05,"Float decorated as serpent and about eight students in Maya costume, marching on coliseum track, with audience in background|~|Related to Los Angeles Times article, June 6, 1925, “California the Golden” Notable Achievement, Spectacle of Schools Depicting History of State Acclaimed by Visiting Shriners. The public schools’ contribution to the Shrine entertainment, “California the Golden” … ""Mayas,"" Raymond Avenue School: a huge serpent …","June 5, 1925",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3090,1 photograph,b&w nitrate negative,,-118.288557,"Raymond Avenue School students on float, Shriners' parade, Los Angeles Memorial Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmp6g
Los Angeles Times Photographic Archive,ark:/21198/zz002cmrjm,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:34:24,Work,latimes/masters/uclamss_1429_3100.tif,,,,,Costumes|~|Floats (Parades) $z California $z Los Angeles|~|Parades & processions $z California $z Los Angeles|~|Entertainment|~|Events|~|Arts|~|Culture,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Concepción (Ship) $x In art|~|San Pedro High School (Los Angeles, Calif.)",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten at edge of negative: School Kids Parade, Coliseum 1925, Shrine Convention|~|Text from nitrate negative sleeve: Shriners, Parade, 1925",,34.013689,,,1925-06-05,"Related to Los Angeles Times article, June 6, 1925, “California the Golden” Notable Achievement, Spectacle of Schools Depicting History of State Acclaimed by Visiting Shriners. The public schools’ contribution to the Shrine entertainment, “California the Golden” … ""Spanish Treasure Galleon,"" San Pedro High School ...|~|Float decorated as Spanish galleon Cacafuego, with sun design on sails, with about four costumed students riding, on coliseum track with audience in background","June 5, 1925",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3100,1 photograph,b&w nitrate negative,,-118.288557,"San Pedro High School students with float, Shriners' parade, Los Angeles Memorial Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmrjm
Los Angeles Times Photographic Archive,ark:/21198/zz002cmqhm,ark:/21198/zz0002np7z,2,Completed,2020-06-03 14:48:58,Work,latimes/masters/uclamss_1429_3093.tif,,,,,Costumes|~|Floats (Parades) $z California $z Los Angeles|~|Parades & processions $z California $z Los Angeles|~|Entertainment|~|Events|~|Youth|~|Arts|~|Culture,still image,copyrighted,news photographs|~|cellulose nitrate film,"Ancient Arabic Order of the Nobles of the Mystic Shrine for North America|~|Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Cabrillo, Juan Rodríguez, $d d. 1543 $x In art",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from nitrate negative sleeve: Shriners, Parade, 1925|~|Handwritten at edge of negative: School Kids Parade, Coliseum 1925, Shrine Convention",,34.013689,,,1925-06-05,"Float decorated as ship with students costumed as sailors and queens or princesses, riding or marching on coliseum track, with audience in background|~|Related to Los Angeles Times article, June 6, 1925, “California the Golden” Notable Achievement, Spectacle of Schools Depicting History of State Acclaimed by Visiting Shriners. The public schools’ contribution to the Shrine entertainment, “California the Golden” … ""Caravel of Cabrillo,"" Selma-avenue school ...","June 5, 1925",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_3093,1 photograph,b&w nitrate negative,,-118.288557,"Selma Avenue School students, on and around float, Shriners' parade, Los Angeles Memorial Coliseum, Los Angeles, 1925",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cmqhm
