Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Last Edit Date,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,iiif_access_url,Subject,Type.typeOfResource,Rights.copyrightStatus,Type.genre,Name.subject,Coverage.geographic,Name.artist,Name.illustrator,Name.photographer,Name.compiler,Name.repository,Rights.countryCreation,Rights.rightsHolderContact,Name.architect,Name.fashionDesigner,Language,Relation.hasVersion,Rights.permission,Publisher.publisherName,Relation.isPartOf,Description.caption,Description.adminnote,Description.latitude,Format.dimensions,Description.contents,Date.normalized,Description.note,Date.creation,Description.fundingNote,Alternate Identifier.local,Format.extent,Format.medium,Description.abstract,Description.longitude,Title,License,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Los Angeles Times Photographic Archive,ark:/21198/zz002j7fx3,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-11 18:12:31,Work,latimes/masters/uclamss_1429_13960.tif,,,,,Mentally ill offenders--California--Los Angeles County|~|Actors $x American $z California $z Los Angeles|~|Crimes $z California $z Los Angeles|~|Singing $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Schwarzman, Andrew, $d b. 1904 or 05",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: 4762 - Andrew Schwarzman Disturbing Peace (writer - sang under Demille's window) 4-10-36 [stamped:] Apr 14 1936|~|Handwritten on negative: Andrew Schwarzman,,,,,1936-04-14,"Writer Andrew Schwarzman (or Andrew Schwarzmann) was found guilty of disturbing the peace after standing outside of Cecil De Mille's dining room window and singing so loudly he forced De Mille and his guests to leave the room.|~|Schwarzman grins from behind the bars that he has been placed in.|~|Similar photograph appears with the article, ""Song Held Disturbing,"" Los Angeles Times, 11 Apr 1936: A1.|~|Name also appears in Los Angeles Times as Andrew Schwarzmann.|~|Schwarzman was judged insane and committed to Patton State Hospital April 27, 1936, where he later escaped in May 1940. He confronted De Mille again in Chicago in late 1940. From ""Writer Sent to Asylum,"" Los Angeles Times, 28 Apr 1936: A2, ""Maniac Seeks De Mille's Life,"" 19 May 1940: A1, and ""Cecil B. De Mille Accosted by Former Writer in Chicago,"" Los Angeles Times, 1 Nov 1940: A1.","April 14, 1936",Access to this collection is generously supported by Arcadia funds.,uclamss_1429_13960,1 photograph,b&w nitrate negative,,,"Andrew Schwarzman is apprehended for disturbing the peace, Los Angeles, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7fx3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7fx3/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j7fzm,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-11 18:13:09,Work,latimes/masters/uclamss_1429_13961.tif,,,,,Crimes $z California $z Los Angeles|~|Singing $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Schwarzman, Andrew, $d b. 1904 or 05",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: 4762 - Andrew Schwarzman Disturbing Peace (writer - sang under Demille's window) 4-10-36 [stamped:] Apr 14 1936|~|Text from newspaper caption: Andrew Schwarzman, writer, is shown demonstrating the singing he did under the window of the Cecil De Mille home that drove film director's guests from the dining table.|~|Handwritten on negative: Andrew Schwarzman",,,,,1936-04-14,"With an open-mouthed grin Schwarzman holds a fist in the air from where he is seated.|~|Writer Andrew Schwarzman (or Andrew Schwarzmann) was found guilty of disturbing the peace after standing outside of Cecil De Mille's dining room window and singing so loudly he forced De Mille and his guests to leave the room.|~|Photograph appears with the article, ""Song Held Disturbing,"" Los Angeles Times, 11 Apr 1936: A1.|~|Name also appears in Los Angeles Times as Andrew Schwarzmann.|~|Schwarzman was judged insane and committed to Patton State Hospital April 27, 1936, where he later escaped in 1940. From ""Writer Sent to Asylum,"" Los Angeles Times, 28 Apr 1936: A2 and ""Maniac Seeks De Mille's Life,"" 19 May 1940: A1.","April 14, 1936",,uclamss_1429_13961,1 photograph,b&w nitrate negative,,,"Andrew Schwarzman is apprehended for disturbing the peace, Los Angeles, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j7fzm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j7fzm/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002df84t,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-12 14:43:08,Work,latimes/masters/uclamss_1429_7548.tif,,,,,Murder $x Investigation $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Grant, Rose|~|Kelly, Jack",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: Rose Grant, J. Allison Moore, Jack Kelly.|~|Handwritten on negative: Jack Kelly, Rose Grant|~|Handwritten on negative sleeve: 1215--L to R-- Jack Kelly & Rose Grant-- Indian Murder.|~|Text from negative sleeve: [stamped:] JUL 22 1935",,,,,1935-07-22,Native American man and woman posing for photograph. The man wears a hat with a star spangled bandanna tied around his nick and the woman wears a head scarf.,"July 22, 1935",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_7543,1 photograph,b&w nitrate negative,,,"Jack Kelly and Rose Grant, Los Angeles, 1935",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002df84t,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002df84t/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002j83vp,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-12 16:22:27,Work,latimes/masters/uclamss_1429_14509.tif,,,,,Women air pilots $z United States|~|Airplane propellers|~|Air pilots $z Netherlands|~|Airplanes $z Netherlands,still image,copyrighted,news photographs|~|cellulose nitrate film,"Scholte, Bob $c (Pilot)|~|Veenendaal, Henrik, $d 1899-1948|~|KLM (Airline)|~|Gage, Marjory $q (Marjory Jane)",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,eng,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: L2R Bob Scholte, Marjorie Gage & Henri Veenendaal|~|Text on airplane: K-L-M ROYAL DUTCH AIR LINES IBIS|~|Handwritten on negative sleeve: 6607. Bob Scholte--chief pilot, Royal Dutch Airlines. Marjorie Gage & Henri Veenendaal, representative. Sept 17 1936. [stamped:] Sep 18 1936",,,,,1936-09-17,"Bob Scholte, KLM chief pilot, Marjory Gage, aviatrix and New York socialite, and Henri Veenendaal, KLM representative, stand beneath a KLM aircraft. Veenendaal later died in an airplane crash in 1948.","September 17, 1936",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_14509,1 photograph,b&w nitrate negative,,,"Bob Scholte, KLM pilot, Marjory Gage, aviatrix, and Henrik Veenendaal, KLM representative, stand under a KLM airplane, 1936",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j83vp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j83vp/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxdc7,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-13 10:56:13,Work,latimes/masters/uclamss_1429_7069.tif,,,,,Exhibitions $z California $z Long Beach|~|Statues $z California $z Long Beach,still image,copyrighted,news photographs|~|cellulose nitrate film,"Port of Long Beach|~|Pacific Southwest Exposition $d (1928 : $c Long Beach, Calif.)",Long Beach (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Pacific Southwest Exposition|~|Handwritten on negative: Long Beach exposition,,33.754185,,,1928-08,Two pictures on this negative of a statue in a courtyard being viewed by boy and parents followed by a picture of a temporary stadium in the exposition with a person on the field. Negative has a drawn frame.,circa August 1928,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_7069,1 photograph,b&w nitrate negative,,-118.216461,"Statue and Stadium at Pacific Southwest Exposition, Long Beach, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxdc7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxdc7/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxdgs,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-13 10:56:33,Work,latimes/masters/uclamss_1429_7072.tif,,,,,Exhibitions $z California $z Long Beach|~|Exposition buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Port of Long Beach|~|Pacific Southwest Exposition $d (1928 : $c Long Beach, Calif.)",Long Beach (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Pacific Southwest Exposition,,33.754185,,,1928-08,Aerial view of the Pacific Southwest Exposition in 1928. The Port of Long Beach is also visible many people as well.,August 1928,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_7072,1 photograph,b&w nitrate negative,,-118.216461,"Pacific Southwest Exposition, Long Beach, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxdgs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxdgs/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxdh9,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-13 10:56:47,Work,latimes/masters/uclamss_1429_7073.tif,,,,,Painting $z California $z Los Angeles|~|Exhibitions $z California $z Long Beach|~|Exposition buildings $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Port of Long Beach|~|Pacific Southwest Exposition $d (1928 : $c Long Beach, Calif.)","Long Beach (Calif.)--Buildings, structures, etc.",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Pacific Southwest Exposition,,33.754185,,,1928-08,"Art being displayed at the Pacific Southwest Exposition in Long Beach, 1928.",August 1928,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_7073,1 photograph,b&w nitrate negative,,-118.216461,"Art at the Pacific Southwest Exposition, Long Beach, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxdh9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxdh9/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cxdf8,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-13 10:56:59,Work,latimes/masters/uclamss_1429_7071.tif,,,,,Festivals $z California $z Long Beach,still image,copyrighted,news photographs|~|cellulose nitrate film,"Port of Long Beach|~|Pacific Southwest Exposition $d (1928 : $c Long Beach, Calif.)",Long Beach (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.",Text from negative sleeve: Pacific Southwest Exposition,,33.754185,,,1928-08,Aerial shot of the Pacific Southwest Exposition in 1928. The Port of Long Beach is also in the shot and many people as well.,August 1928,Access to this collection is generously supported by Arcadia funds.,uclamss_1429_7071,1 photograph,b&w nitrate negative,,-118.216461,"Aerial shot of Pacific Southwest Exposition, Long Beach, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cxdf8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cxdf8/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002ctkkd,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-16 08:50:21,Work,latimes/masters/uclamss_1429_4697.tif,,,,,Football $z California $z Los Angeles|~|Marching bands|~|Crowds $z California $z Los Angeles|~|Balloons (Novelties) $z California $z Los Angeles|~|Peristyles $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Los Angeles Memorial Coliseum (Los Angeles, Calif.)|~|Southern California Trojans (Football team)|~|Notre Dame Fighting Irish (Football team)|~|University of Notre Dame. $b Band","Exposition Park (Los Angeles, Calif.)",,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Football, Notre Dame Vs. U.S.C. 1928|~|Handwritten on negative: N Dame 12-1-28",,34.013886,,,1928-12-01,"The camera down the Coliseum's field during the USC and Notre Dame football game. The Band of the Fighting Irish marches in rows across the image, towards the left, as they step onto the field. Balloons float above them. In the background, the stadium's stands stretch across the image. The Coliseum's peristyle entrance stands in the distance, off-center to the left.|~|Likely related to the article, ""TROJAN ROOTING SECTION TRIES TO OUTDO ELEVEN,"" Los Angeles Times, 2 Dec. 1928: A2|~|Photographs of the same game appear in the photo spread titled, ""When Troy's Valiant Gridders Vanquished Notre Dame Eleven,"" Los Angeles Times, 2 Dec. 1928: A3","December 1, 1928",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4697,1 photograph,b&w nitrate negative,,-118.287882,"Band of the Fighting Irish marches onto the field during halftime of the USC and Notre Dame football game, Los Angeles, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ctkkd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ctkkd/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cthw3,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-16 08:52:02,Work,latimes/masters/uclamss_1429_4648.tif,,,,,Scholars,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Futterer, Antonia Frederick, $d -1951",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Flutterer [sic], A. F. Dr.|~|Text from newspaper caption: Dr. A. F. Futterer [Los Angeles Times, 14 Nov. 1928: A5]|~|Text from accompanying press release: Watch Your Credit_----------""P & A Photos"" LA 15653--------(Los Angeles Bureau) Sacred Ark May Be Found. Following Two Year's Intensive Search in the Arabian Desert, Where He Declares the Ark of the Covenant is Hidden, Dr. A. F. Flutterer [sic], President of the America-Jerusalem Bible Institu[...] Returned to Los Angeles Recently. Dr. Flutterer [...] So Sure of His Success of His Quest that He Plan[s] to Organize a Thoroughly Equipped Expedition to Seek and Uncover the Treasure. Photo Shows Dr. A. F. Flutterer [sic]. (LA FM 14) 11/14/28",,,,,1928-11-14,"This photograph appears with the article, ""Sacred Ark May Be Found | Los Angeles Searcher Asserts Sanctuary Lies in Cave of Mt. Nebo,"" Los Angeles Times, 14 Nov. 1928: A5|~|Dr. A. F. Futterer sits at center and looks directly to camera. He appears to outside and seated on a bench. A staircase ascends from right to left behind him.|~|For corresponding press release, see Item Ark 21198/zz002cthxm","November 14, 1928",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4648,1 photograph,b&w nitrate negative,,,"Dr. A. F. Futterer, Los Angeles, 1928",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cthw3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cthw3/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cqdr7,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-16 08:54:36,Work,latimes/masters/uclamss_1429_4593.tif,,,,,Oaths $z California $z Los Angeles|~|Judges $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Wood, Parker, H., $d 1894-1982|~|McComb, Marshall F. $q (Marshall Francis), $d 1894-1981|~|Bush, Guy F., $d 1881-1960",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Handwritten on negative: L 2 R - Parker Wood, Guy F. Bush, Marshall F. McComb|~|Text from negative sleeve: Wood, H. Parker Judge, 1931",,,,,1933,"Likely related to the article, ""Newly Named Jurists Inducted Into Judicial Posts: NEW JUDGES TAKE OFFICE First Business Day of 1933 Finds Changes Made in Personnel of Los Angeles Courts,"" Los Angeles Times, 4 Jan. 1933: A1|~|Judge H. Parker Wood stands at far left and in profile, facing right. He lifts up his right hand to take his oath of office. At far right, Judge Marshall F. McComb stands, facing towards Judge Wood at left. He looks down towards a book he holds in his left hand and raises his right hand. Behind and between them, Judge Guy F. Bush stands at center. He faces towards camera, but turns towards H. Parker Wood. Bookshelves line the wall at left and a hallway extends behind the justices at center.",[circa 1933],Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4593,1 photograph,b&w nitrate negative,,,"Judge H. Parker Wood is sworn in by Judges Marshal F. McComb and Guy F. Bush, Los Angeles, circa 1933",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cqdr7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cqdr7/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cqdqq,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-16 08:55:00,Work,latimes/masters/uclamss_1429_4592.tif,,,,,Judges $z California $z Los Angeles,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Wood, Parker, H., $d 1894-1982",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Wood, H. Parker Judge, 1931|~|Text from newspaper caption: Bench's Latest Occupants Left to right--Associate Justice Ira F. Thompson of the State Supreme Court, Presiding Superior Judge Hartley Shaw, Superior Judge H. Parker Wood, Harry F. Sewell, newly appointed Superior Court judge, and Municipal Judge George A. Dockweiler. [Los Angeles Times, 4 Jan. 1933: A1]|~|Handwritten on negative: H. Parker Wood",,,,,1933-01-03,"This photograph appears with the article, ""Newly Named Jurists Inducted Into Judicial Posts: NEW JUDGES TAKE OFFICE First Business Day of 1933 Finds Changes Made in Personnel of Los Angeles Courts,"" Los Angeles Times, 4 Jan. 1933: A1|~|Judge H. Parker Wood sits in a chair at center and looks towards camera. He rests his hands to his lap. Office walls stretch across the background. In the upper left corner, a calendar for December 1932 - February 1933 hangs from the wall.","[circa January 3, 1933]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4592,1 photograph,b&w nitrate negative,,,"Judge H. Parker Wood poses in his office, Los Angeles, 1933",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cqdqq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cqdqq/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002cq8d4,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-16 08:55:23,Work,latimes/masters/uclamss_1429_4467.tif,,,,,Military officers $x American $z California,still image,copyrighted,news photographs|~|Portrait photographs|~|cellulose nitrate film,"Wiley, Herbert V. $q (Herbert Victor), $d 1891-1954",,,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Wiley, Herbert V. Lt. Comdr. 1934|~|Handwritten on negative: Herbert V. Wiley",,,,,1934,Lieutenant-Commander Herbert V. Wiley poses in uniform at center. He is viewed from the waist up and faces slightly right. He appears to stand aboard a ship. The ship's rigging extends vertically behind him.,1934,Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4467,1 photograph,b&w nitrate negative,,,"Lieutenant-Commander Herbert V. Wiley, 1934",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cq8d4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002cq8d4/manifest
Los Angeles Times Photographic Archive,ark:/21198/zz002ctk56,ark:/21198/zz0002np7z|~|ark:/21198/n11s67,2,Completed,2019-12-16 08:56:12,Work,latimes/masters/uclamss_1429_4685.tif,,,,,Referees|~|Football $z California $z Los Angeles|~|Football players $z California $z Los Angeles,still image,copyrighted,news photographs|~|cellulose nitrate film,"Wrigley Field (Los Angeles, Calif.)|~|Loyola University of Los Angeles|~|University of San Francisco",Los Angeles (Calif.),,,,,"University of California, Los Angeles. Library. Department of Special Collections",US,"UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988",,,zxx,,Y,Los Angeles Times,"Los Angeles Times Photographic Archive. Department of Special Collections, Charles E. Young Research Library, UCLA.","Text from negative sleeve: Football, Loyola vs. San Francisco U. 1932",,,,,1932-10-30,"In the near distance at center, a Loyola player cradles the football as he runs towards camera during the game against San Francisco University. He runs along the sideline, which stretches straight back to the right of him. A San Francisco Don (No. 19,) lies on the ground in front of him and attempts to tackle him by the leg. Along the right edge, a referee stands with his back to camera as he watches the play. At far left, No. 28 of San Francisco stands and looks towards the play at center. Behind him, another referee rushes towards the play. A Loyola Lion stands in the backfield at center. Wrigley Field's exterior wall stretches across the background.|~|Related to the article, ""San Francisco Gridders Upset Surprised Loyola Boys, 26 to 7; UNDERRATED DONS WIN; Thomas Gallops Sixty Yards for Opening Score in First Quarter: Euge Tallies for Loyola,"" Los Angeles Times, 31 Oct. 1932: 11|~|A photograph of a similar play during the same game is captioned, ""'When I Say 'Sit Down,' Sit Down!' Just a bit of hospitality on the gridiron yesterday at Wrigley Field when San Francisco University sat down on Loyola, 26-7. The gent making the above remark and the tackle below is none other than Carl McInnis, Don halfback, while the individual about the accede to the command is Jack Brosnan, Lion quarterback. A second later Mr Brosnan was spun right out of the picture. Looming ominous in the background and ready to lend an unnecessary helping hand is Don McStocker (No. 33,) another S.F.U. back. ('Times' photo by Fred Coffey.],"" Los Angeles Times, 31 Oct. 1932: 11","[circa October 30, 1932]",Access to this collection is generously supported by Arcadia funds.|~|Access to this collection is generously supported by Haynes Foundation funds.,uclamss_1429_4685,1 photograph,b&w nitrate negative,,,"Loyola Lion runs up the sideline during a football game against the San Francisco University Dons, Los Angeles, 1932",https://creativecommons.org/licenses/by/4.0/,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002ctk56,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002ctk56/manifest
