File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0016.tif,Page,Page 16,16,ark:/21198/z19k6bpx,ark:/21198/z18p819r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p819r
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0017.tif,Page,Page 17,17,ark:/21198/z19k6bpx,ark:/21198/z14x78mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x78mg
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0018.tif,Page,Page 18,18,ark:/21198/z19k6bpx,ark:/21198/z1156hw2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1156hw2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0019.tif,Page,Page 19,19,ark:/21198/z19k6bpx,ark:/21198/z1wd61b8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wd61b8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0020.tif,Page,Page 20,20,ark:/21198/z19k6bpx,ark:/21198/z1rn58k3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rn58k3
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0021.tif,Page,Page 21,21,ark:/21198/z19k6bpx,ark:/21198/z1mw4hx8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw4hx8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0022.tif,Page,Page 22,22,ark:/21198/z19k6bpx,ark:/21198/z1h43s9m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h43s9m
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0023.tif,Page,Page 23,23,ark:/21198/z19k6bpx,ark:/21198/z1cg1qvd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg1qvd
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0024.tif,Page,Page 24,24,ark:/21198/z19k6bpx,ark:/21198/z17q107t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q107t
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0025.tif,Page,Page 25,25,ark:/21198/z19k6bpx,ark:/21198/z13z07f6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z07f6
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0026.tif,Page,Page 26,26,ark:/21198/z19k6bpx,ark:/21198/z1059gps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1059gps
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0027.tif,Page,Page 27,27,ark:/21198/z19k6bpx,ark:/21198/z1vd905f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vd905f
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0028.tif,Page,Page 28,28,ark:/21198/z19k6bpx,ark:/21198/z1qn87j2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn87j2
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0029.tif,Page,Page 29,29,ark:/21198/z19k6bpx,ark:/21198/z1kw7gvs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw7gvs
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0030.tif,Page,Page 30,30,ark:/21198/z19k6bpx,ark:/21198/z1g75fhn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g75fhn
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0031.tif,Page,Page 31,31,ark:/21198/z19k6bpx,ark:/21198/z1bg4pvt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg4pvt
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0032.tif,Page,Page 32,32,ark:/21198/z19k6bpx,ark:/21198/z16q3z2m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q3z2m
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0033.tif,Page,Page 33,33,ark:/21198/z19k6bpx,ark:/21198/z12z369t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12z369t
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0034.tif,Page,Page 34,34,ark:/21198/z19k6bpx,ark:/21198/z1z62ps0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z62ps0
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0035.tif,Page,Page 35,35,ark:/21198/z19k6bpx,ark:/21198/z1tf1z4k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1z4k
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1973_h_0054_0036.tif,Page,Page 36,36,ark:/21198/z19k6bpx,ark:/21198/z1pr9wq8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pr9wq8
