File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Original language title,Translated Title,Alternative title,Creator,Contributor,Publisher,Publisher.place,Date.created,Date.created (single),Language | code,TypeOfResource,Genre,Extent,Dimensions,Insitution/Repository,collection name,collection number,box number,folder number,Rights.copyrightStatus,Rights.publicationStatus,Rights.servicesContact,Abstract | eng,Note.content,Subject.topic,Subject.temporal,Digital Collection Title,Latitude/longitude,Subject.place,Bucketeer State,IIIF Access URL
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0011.tif,Page,Page 11,11,ark:/21198/z128280b,ark:/21198/z1wq24ff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq24ff
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0012.tif,Page,Page 12,12,ark:/21198/z128280b,ark:/21198/z1s20356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20356
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0013.tif,Page,Page 13,13,ark:/21198/z128280b,ark:/21198/z1n89bdg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89bdg
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0014.tif,Page,Page 14,14,ark:/21198/z128280b,ark:/21198/z1hh8kpr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh8kpr
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0015.tif,Page,Page 15,15,ark:/21198/z128280b,ark:/21198/z1cr7v1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7v1b
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0016.tif,Page,Page 16,16,ark:/21198/z128280b,ark:/21198/z1807399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807399
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0017.tif,Page,Page 17,17,ark:/21198/z128280b,ark:/21198/z1476bj4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476bj4
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0018.tif,Page,Page 18,18,ark:/21198/z128280b,ark:/21198/z10g5ksz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5ksz
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0019.tif,Page,Page 19,19,ark:/21198/z128280b,ark:/21198/z1vt3srf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3srf
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0020.tif,Page,Page 20,20,ark:/21198/z128280b,ark:/21198/z1r2321t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r2321t
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0021.tif,Page,Page 21,21,ark:/21198/z128280b,ark:/21198/z1m92993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m92993
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0022.tif,Page,Page 22,22,ark:/21198/z128280b,ark:/21198/z1gj1jn8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1jn8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0023.tif,Page,Page 23,23,ark:/21198/z128280b,ark:/21198/z1bs0svn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0svn
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0024.tif,Page,Page 24,24,ark:/21198/z128280b,ark:/21198/z1710241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1710241
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0025.tif,Page,Page 25,25,ark:/21198/z128280b,ark:/21198/z13799c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13799c9
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0026.tif,Page,Page 26,26,ark:/21198/z128280b,ark:/21198/z1zk7hbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zk7hbs
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0027.tif,Page,Page 27,27,ark:/21198/z128280b,ark:/21198/z1tt6rkm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt6rkm
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0028.tif,Page,Page 28,28,ark:/21198/z128280b,ark:/21198/z1q260w1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q260w1
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0029.tif,Page,Page 29,29,ark:/21198/z128280b,ark:/21198/z1k95865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95865
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0030.tif,Page,Page 30,30,ark:/21198/z128280b,ark:/21198/z1fj4hgf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj4hgf
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0031.tif,Page,Page 31,31,ark:/21198/z128280b,ark:/21198/z19s3rq8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3rq8
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0032.tif,Page,Page 32,32,ark:/21198/z128280b,ark:/21198/z161310n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz161310n
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0033.tif,Page,Page 33,33,ark:/21198/z128280b,ark:/21198/z12c0zpv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0zpv
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0034.tif,Page,Page 34,34,ark:/21198/z128280b,ark:/21198/z1xm0g6z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm0g6z
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0035.tif,Page,Page 35,35,ark:/21198/z128280b,ark:/21198/z1st9qgp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9qgp
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0036.tif,Page,Page 36,36,ark:/21198/z128280b,ark:/21198/z1p28zt5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28zt5
Masters/othermasters/MEAPibadansoundvision/images/ias_meap_1972_h_0025_0037.tif,Page,Page 37,37,ark:/21198/z128280b,ark:/21198/z1j98737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98737
