"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Rights.countryCreation","Rights.rightsHolderContact","Language","Name.creator","Name.subject","Name.repository","Relation.isPartOf","Format.extent","Title","Format.dimensions","Date.creation","Description.note","Alt ID.local","Format.medium","Coverage.geographic","Date.normalized","AltTitle.descriptive","Description.adminnote","AltTitle.other","Alt ID.url","AltTitle.uniform","Description.abstract","Opac URL","Finding Aid URL","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Photo Album Collection.  Collection 94","ark:/21198/zz0017jw6f","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017jw6f_505593_master.tif","11","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Tents|~|Cabins|~|Santa Monica Mountains (Calif.)|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","40 Camp for workers along the construction path of the Mulholland Highway. A. 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Camp No.4 - Looking West""","page 40","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","Camp No. 4","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jw6f",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017jw7z","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017jw7z_505596_master.tif","12","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Tents|~|Santa Monica Mountains (Calif.)|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","41 Camp for workers along the construction path of the Mulholland Highway. B. 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Camp No.3 - Looking West.""","page 41","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","Camp No. 3","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jw7z",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017jw90","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017jw90_505608_master.tif","13","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Construction workers|~|Dump trucks|~|Santa Monica Mountains (Calif.)|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","42 Dump truck dropping dirt along the path of construction of Mulholland Highway, 1924.","35 x 24 cm","May 15, 1924","caption on matte board reads:""Looking East from a point 1/2mile West of Camp No.4.""","page 42","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","1/2 mile west of Camp No. 4","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jw90",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017jwk4","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017jwk4_505629_master.tif","14","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Dump trucks|~|Santa Monica Mountains (Calif.)|~|Steam shovels|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","43 Marion steam shovel pouring earth into a dump truck during construction of Mulholland Highway, 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Marion Shovel - 1/4mile East of Camp No. 4.""","page 43","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","1/4 mile east of Camp No. 4","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jwk4",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017jzpn","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017jzpn_505663_master.tif","15","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Tents|~|Dump trucks|~|Santa Monica Mountains (Calif.)|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","45 Santa Monica Mountains with a view of distant tents during the building of Mulholland Highway, 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Looking West over Camp No.4.""","page 45","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","Tents are at the site of Camp No. 4","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jzpn",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017jzx8","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017jzx8_505689_master.tif","16","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Construction workers|~|Dump trucks|~|Santa Monica Mountains (Calif.)|~|Steam shovels|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","48 Osgood steam shovel pouring earth into a dump truck during construction of Mulholland Highway, 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Osgood Shovel - 1/4 mile East of Camp No.4.""","page 48","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","1/4 mile east of Camp No. 4","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017jzx8",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017k007","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017k007_505701_master.tif","17","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Dump trucks|~|Santa Monica Mountains (Calif.)|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","49 Osgood steam shovel, seen from above, pouring earth into a dump truck during construction of Mulholland Highway, 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Looking N.W''ly over Camp No. 2.""","page 49","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","Different angle of the same scene from Item 266.","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k007",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017k03s","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017k03s_505714_master.tif","18","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Dump trucks|~|Santa Monica Mountains (Calif.)|~|Steam shovels|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","46 Dump truck dropping dirt off of the path of the Mulholland Highway during construction, 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Looking West from a point 1/4mile East of camp No.4.""","page 46","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","Looking West","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k03s",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017k0cx","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017k0cx_505719_master.tif","19","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Construction workers|~|Santa Monica Mountains (Calif.)|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","47 Construction workers clearing right of way during the construction of Mulholland Highway, 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Crew clearing R.O.W. 1/2 maile East of Camp No.4.""","page 47","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k0cx",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017k0df","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017k0df_505725_master.tif","20","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Reservoirs|~|Santa Monica Mountains (Calif.)","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","50 Stone Canyon Reservoir viewed from atop a ridge during the construction of Mulholland Highway, 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Stone Canyon Reservoir from top of ridge""","page 50","","Santa Monica Mountains (Calif.)","1924-5-15","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k0df",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017k0fz","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017k0fz_505738_master.tif","21","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Dump trucks|~|Santa Monica Mountains (Calif.)|~|Road construction","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","51 Dump truck in the distance during the construction of Mulholland Highway, 1924.","35 x 24 cm","May 15, 1924","Caption on matte roads:""Looking West from a point 1/2 mile East of Stone Saddle""","page 51","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","Looking West","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k0fz",""
"Photo Album Collection.  Collection 94","ark:/21198/zz0017k0gg","ark:/21198/zz00179xr2","2","Completed","Page","photoalbum94/masters/21198-zz0017k0gg_505743_master.tif","22","","","","Panoramic photographs|~|Progress photographs","still image","","","","","unknown","Santa Monica Mountains (Calif.)|~|Road construction|~|Road cuts","","UCLA Charles E. Young Research Library Department of Special Collections, A1713 Young Research Library, Box 951575, Los Angeles, CA 90095-1575. E-mail: spec-coll@library.ucla.edu. Phone: (310)825-4988","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","1 photograph","52 Path of Mulholland Highway construction prior to through-cut, 1924.","35 x 24 cm","May 15, 1924","Caption on matte board reads:""Looking West across hrough-cut (not yet excavated) at Stone Canyon Saddle""","page 52","mounted b&w photograph","Santa Monica Mountains (Calif.)","1924-5-15","Looking West","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017k0gg",""
