"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Rights.countryCreation","Rights.rightsHolderContact","Language","Name.creator","Name.subject","Name.repository","Relation.isPartOf","Format.extent","Title","Format.dimensions","Date.creation","Description.note","Alt ID.local","Format.medium","Coverage.geographic","Date.normalized","AltTitle.descriptive","Description.adminnote","AltTitle.other","Alt ID.url","AltTitle.uniform","Description.abstract","Opac URL","Finding Aid URL","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwjk","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwjk_2415440_master.tif","11","","","","","","","","","","","","","","","","","","","","Page 9","","","Kimball Mansion, New High, N. of Temple.","uclalsc_94_171_02_009","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwjk",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwk3","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwk3_2415443_master.tif","12","","","","","","","","","","","","","","","","","","","","Page 10","","","Hand written captions1. Same2. Devil's Gate3. Arroyo Seco4. N.W. of Pasadena5-6. same7. Arroyo Seco8. Dam.|~|Eight photographs of 'Devil's gate', and other rock structures.","uclalsc_94_171_02_010","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwk3",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwmm","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwmm_2415446_master.tif","13","","","","","","","","","","","","","","","","","","","","Page 11","","","Part of magazine illustration. Horse being lead by the ranges by rider.","uclalsc_94_171_02_011","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwmm",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwn4","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwn4_2415449_master.tif","14","","","","","","","","","","","","","","","","","","","","Page 12","","","One photograph of rock pile structure.","uclalsc_94_171_02_012","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwn4",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwpn","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwpn_2415452_master.tif","15","","","","","","","","","","","","","","","","","","","","Page 13","","","blank page with photographs removed.","uclalsc_94_171_02_013","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwpn",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwq5","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwq5_2415455_master.tif","16","","","","","","","","","","","","","","","","","","","","Page 14","","","Captions left to right and top to bottom.1. Bishop home on Adams St. Old Palm moved form 3rd and San Pedro2. Henry Herwig [missing photo].3. Herwig's old home on 1st St. San Pedro St. cut through now.4.Westlake Methodist Church.5. Mr. & Mrs. McCormick 24th Street.6. Home of Mr. nad Mrs. Hamilton7. - 8. [Two houses no captions].9. [Victorian house].10. Old Taberman home on Orange St.11. Sam Praeger, Chris Wilson.12. Mrs. Toupe & daughter.|~|Twelve photographs of various homes from 3rd and San Pedro.","uclalsc_94_171_01_014","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwq5",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwrp","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwrp_2415458_master.tif","17","","","","","","","","","","","","","","","","","","","","Page 15","","","Eleven photographs of various homes.|~|Cations left to right and top to bottom1. Old Carpenter home on 1st St. before Spring and B[eau]dry.2. Home of Banning Gates Broadway3. Mrs. Nordhaldt's home on 4th and Santee?4. Home of Dan Stevens 6th & Olive 8 Sts. S.E. 1st Cong[regational]. Church in distance.5. Kerchoff house moved from 6th & Main to Maple Ave near 11th Rocks show site of first power house for Pico St. Electric line.6. 9th and main [missing photo].7. 10th and Main Caudwells old home.8. Dills [...ME PICKLE WORKS sign on building].9. Dr. Wise's old home moved Main to Grand Ave. near 15th used by California Hospital.10. Barnard and Benedict, Arlington & 1st St.11. House with wooden structure [no caption].12. Street [no caption].","uclalsc_94_171_01_015","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwrp",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkws6","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkws6_2415461_master.tif","18","","","","","","","","","","","","","","","","","","","","Page 16","","","1. Ledne Hoover.2. San Juan. 3. Don Jose Sepulveda4. Don Juan Domingo5. Don Filipe Rilhm [Los Dos Amigos].6. Bachman & Co. [Groceries & Provisions].7. McFarland & Downey.8. Badefaure & Vidal [La Fayette Hotel & Restaurant].9. Vineyard Frohling & Kohler.10. - 11. Old Boarding House at Timm's Point San Pedro now on 4th St.12. Don Vicente Guerrero [Tin Smith].13. Heilman & Bro. 14. Abel Stearns15. Timms & Co Commission & Forwarding Business, San Pedro.16. John Golier [Carriage & Blacksmith Shop].|~|Sixteen photographs with handwritten and typed captions of different shops and homes.","uclalsc_94_171_01_016","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkws6",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwtq","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwtq_2415464_master.tif","19","","","","","","","","","","","","","","","","","","","","Page 17","","","1. St. Paul's Church2. Sonoma, California. in 1849.Two photographs of landscape and structure on cut page.","uclalsc_94_171_01_017","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwtq",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwv7","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwv7_2415467_master.tif","20","","","","","","","","","","","","","","","","","","","","Page 18","","","Eight photographs of school and other structures with handwritten notes|~|Typed captions1. I. Kauffman & Co. General Merchandise. Farming Implements. El Monte2. Main St. El Monte3. School at El Monte4. I. Kauffman & Co. General Merchandise. Farming Implements. El Monte5. - 6. Lumber in house from Willow Grove Hotel on road from El Monte to Puente.7. - 8. Hoyt's House same","uclalsc_94_171_01_018","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwv7",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwwr","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwwr_2415470_master.tif","21","","","","","","","","","","","","","","","","","","","","Page 19","","","Five photographs, three of the landscape, one of 'The Baldwin', and the California Midwinter International Exposition.|~|1. - 3. [landscapes].4. ""The Baldwin"" of San Francisco. The finest Hotel in the World. Cost over $3,500,000 in construction.5. Bird's eye view of San Francisco, Cal. & Vogelschaubild Von San Francisco, Cal & San Francisco, Cal. A Vue D'Oiseau &... De Pajaro de San Francisco, Cal. Bay of San Francisco.","uclalsc_94_171_01_019","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwwr",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwx8","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwx8_2415473_master.tif","22","","","","","","","","","","","","","","","","","","","","Page 20","","","Twelve photographs of landscape.","uclalsc_94_171_01_020","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwx8",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkwzs","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkwzs_2415476_master.tif","23","","","","","","","","","","","","","","","","","","","","Page 21","","","1. M.J. Quinn and wife.2-3. [photograph of home]4. Stable to Willow Grove Hotel5. Macy home in El Monte6. Same7. Home of Andy Horn.8. same[Newspaper clipping of Town of El Monte is Promised a Rejuvenation]|~|Nine photographs of various homes, and newspaper clipping regarding town rejuvenation of El Monte.","uclalsc_94_171_01_021","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkwzs",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkx0s","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkx0s_2415479_master.tif","24","","","","","","","","","","","","","","","","","","","","Page 22","","","Nine photographs of Home in El Monte and owner with wife.|~|1.-3. Home of Dr. May El Monte Mrs. May in a picture.4.- 5. Old Geller Home at El Monte6. Dress making.7. Funeral scene in El Monte8. El Monte, Lumber Yard.9. M.J. Quinn and wife, El Monte.","uclalsc_94_171_01_022","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkx0s",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkx19","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkx19_2415482_master.tif","25","","","","","","","","","","","","","","","","","","","","Page 23","","","Six photographs of local home and a photogaph of the liberty bell.|~|1. Smith 1851 or 52, El Monte.2. Dr. May's home.3. Smith's house.4. Cosmos Pictures Liberty Bell, Independence Hall, Philadelphia.5. Old San Gabriel Mission.6. House [no caption].","uclalsc_94_171_01_023","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkx19",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkx2t","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkx2t_2415485_master.tif","26","","","","","","","","","","","","","","","","","","","","Page 24","","","1-2. Dave Lewis home (known as Hop Lewis) Parrish home now.3. Tom Wiggins.4. Home of Mr. F.P.F. Temple.5. Dodsow Hotel Savannah6. House [no caption]7. Dunfee home - South of El Monte Walnut trees 50 years old. 1905.8. Same tree after house was burned - Mr. Quinn in buggy.9. Ranch house of F.P.F. Temple|~|Nine photographs of various homes with handwritten notes.","uclalsc_94_171_01_024","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkx2t",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkx3b","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkx3b_2415488_master.tif","27","","","","","","","","","","","","","","","","","","","","Page 25","","","1-4. [no caption] These images are from page 27.5. Interior of Lodge Room.6. L. O. O. F. 2nd & Main.7. Home of S.H. Mott. Alise St.8. Old Crocker Factory, Alise Road & Alise St. 9-12. Interior of Lodge rooms [no caption].|~|Twelve photographs of exterior and interior of homes.","uclalsc_94_171_01_025","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkx3b",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkx4v","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkx4v_2415491_master.tif","28","","","","","","","","","","","","","","","","","","","","Page 26","","","1. Calvin A. Loomis home on Arapahoe St.2. Pico St. S.W. cor[ner]. and Arapahoe|~|Two photographs of home and landscape on torn page.","uclalsc_94_171_01_026","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkx4v",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkx5c","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkx5c_2415494_master.tif","29","","","","","","","","","","","","","","","","","","","","Page 27","","","[One handwritten caption]Hawkins place at Los Nietos.Stones in 4th picture are foundation of fort where Spanish soldiers fought battle of San Gabriel.|~|Fifteen photographs with a handwritten note. Hawkins Place.","uclalsc_94_171_01_027","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkx5c",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkx6w","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkx6w_2415497_master.tif","30","","","","","","","","","","","","","","","","","","","","Page 28","","","Twelve photographs of Riverside houses and dirt streets.|~|Riverside 1. E.M. Cox Place2. Hazard place3. W. G. Cox place4. 9th street5. Quarter now Hazard Place6. Old Cox barn7. O. Papineau8. and home in Riverside9. New High St. 10. 8th street11-12. Dirt streets [no caption].","uclalsc_94_171_01_028","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkx6w",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkx7d","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkx7d_2415500_master.tif","31","","","","","","","","","","","","","","","","","","","","Page 29","","","Eight photographs, some of Riverside from above.|~|1.  Riverside Orange Grove and Vineyard tracts.2. 559 Riverside, Cal.3. Riverside, looking East from Rubidoux Mts.4. Bridge falling down [no caption].5. Rowell's Hotel6. Riverside, San Bernardino County, Cal. Looking north from Pachapa Mts.7. Riverside irrigating flume.8.  Indian Village at Riverside [H. S. Crocker & Co.).","uclalsc_94_171_01_029","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkx7d",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kkx8x","ark:/21198/zz0017pdjn","2","Completed","Page","photoalbum94/masters/21198-zz002kkx8x_2415503_master.tif","32","","","","","","","","","","","","","","","","","","","","Page 30","","","Mrs. E.A. HenryMrs.  E.M. CoxMrs. Bessie WilsonMrs. O.C. LongworthyMiss Alice WilsonDoris Cox1. E.M. Cox New Home2. Side view3. Interior4. & 5. Salt Lake Bridge Riverside6. Cottage and Roses. Rev. Geo. H. Deere, D.D., Riverside (H.S. Crocker & Co.)|~|Six photographs with handwritten and typed notes.","uclalsc_94_171_01_030","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kkx8x",""
