Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjpcn,ark:/21198/zz001nfk56,2,Completed,Page,medren/masters/21198-zz002kjpcn_2412409_master.tif,6,,,,,,,,,,,,,,Rouse MS 108: 3v,verso,,,,,,,,,,,,,,,21198-zz002kjpcn_2412409_thumbnail.jpg,21198-zz002kjpcn_2412409_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjswv,ark:/21198/zz001nw30p,2,Completed,Page,,120,,,,,,,,,,,,,,MS 25 folio 59v,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjsxc,ark:/21198/zz001nw30p,2,Completed,Page,,121,,,,,,,,,,,,,,MS 25 inside back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjszw,ark:/21198/zz001nw30p,2,Completed,Page,,122,,,,,,,,,,,,,,MS 25 back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjt0w,ark:/21198/zz001nwmvv,2,Completed,Page,,1,,,,,,,,,,,,,,MS 26 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjtqr,ark:/21198/zz001nwmvv,2,Completed,Page,,56,,,,,,,,,,,,,,MS 26 back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjtr8,ark:/21198/zz00286m3b,2,Completed,Page,,1,,,,,,,,,,,,,,MS 27 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjtss,ark:/21198/zz00286m3b,2,Completed,Page,,48,,,,,,,,,,,,,,MS 27 back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjtt9,ark:/21198/zz00286nq4,2,Completed,Page,,1,,,,,,,,,,,,,,MS 28 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjtvt,ark:/21198/zz00286nq4,2,Completed,Page,,20,,,,,,,,,,,,,,MS 28 back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjtwb,ark:/21198/zz00286nrn,1,In progress,Page,,1,,,,,,,,,,,,,,MS 29 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjtxv,ark:/21198/zz00286nrn,2,Completed,Page,,28,,,,,,,,,,,,,,MS 29 back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjtzc,ark:/21198/zz001drdgk,2,Completed,Page,,10,,,,,,,,,,,,,,MS 30 folio 5v,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjw80,ark:/21198/zz001hcws9,2,Completed,Page,,1,,,,,,,,,,,,,,MS 37 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kjx5x,ark:/21198/zz001hcws9,2,Completed,Page,,36,,,,,,,,,,,,,,MS 37 back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kk1s4,ark:/21198/zz002hgbtt,2,Completed,Page,medren/masters/21198-zz002kk1s4_2413351_master.tif,1,,,,,,,,,,,,,,MS 49 scroll,,,,,,,,,,,,,,,,21198-zz002kk1s4_2413351_thumbnail.jpg,21198-zz002kk1s4_2413351_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkkns,ark:/21198/zz001hd10s,1,In progress,Page,,1,,,,,,,,,,,,,,MS 46 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkmvc,ark:/21198/zz00153cmr,2,Completed,Page,,80,,,,,,,,,,,,,,MS 51 back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkmww,ark:/21198/zz001nwqjn,2,Completed,Page,,1,,,,,,,,,,,,,,MS 11 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkmxd,ark:/21198/zz000sh5j8,2,Completed,Page,,1,,,,,,,,,,,,,,MS 52 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkmzx,ark:/21198/zz000sh5j8,2,Completed,Page,,118,,,,,,,,,,,,,,MS 52 back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkn0x,ark:/21198/zz00153kdj,2,Completed,Page,,2,,,,,,,,,,,,,,MS 53 sheet 1v,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkntb,ark:/21198/zz001hd4mj,1,In progress,Page,,1,,,,,,,,,,,,,,MS 57 front cover board,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kknvv,ark:/21198/zz001hd4mj,1,In progress,Page,,188,,,,,,,,,,,,,,MS 57 folio 86,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kknwc,ark:/21198/zz001hd4mj,1,In progress,Page,,132,,,,,,,,,,,,,,MS 57 folio 58v,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kknxw,ark:/21198/zz001hd4mj,1,In progress,Page,,135,,,,,,,,,,,,,,MS 57 folio 59v,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkpq8,ark:/21198/zz001hd4mj,1,In progress,Page,,267,,,,,,,,,,,,,,MS 57 back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkprs,ark:/21198/zz001hd4mj,1,In progress,Page,,221,,,,,,,,,,,,,,MS 57 folio 103,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkptt,ark:/21198/zz001hmtt0,1,In progress,Page,,1,,,,,,,,,,,,,,MS 60 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkv9g,ark:/21198/zz001hmtt0,1,In progress,Page,,102,,,,,,,,,,,,,,MS 60 folio 47,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkvb0,ark:/21198/zz001hmtt0,1,In progress,Page,,122,,,,,,,,,,,,,,MS 60 folio 56,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkvch,ark:/21198/zz001hmtt0,1,In progress,Page,,123,,,,,,,,,,,,,,MS 60 folio 56v,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkw5w,ark:/21198/zz001hmtt0,1,In progress,Page,,131,,,,,,,,,,,,,,MS 60 folio 59v,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkw6d,ark:/21198/zz001hmtt0,1,In progress,Page,,177,,,,,,,,,,,,,,MS 60 Back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkz1s,ark:/21198/zz001hpcbc,1,In progress,Page,,1,,,,,,,,,,,,,,MS 61 front cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkz7w,ark:/21198/zz001hpcbc,1,In progress,Page,,21,,,,,,,,,,,,,,MS 61 pastedown back cover,,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz002kkz8d,ark:/21198/zz001hpcbc,1,In progress,Page,,22,,,,,,,,,,,,,,MS 61 back cover,,,,,,,,,,,,,,,,,
