Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Language,Subject,Name.repository,Name.creator,Title,Relation.rectoVerso,Date.creation,Relation.isPartOf,Alt ID.local,AltTitle.uniform,Description.note,Format.dimensions,Description.abstract,Coverage.geographic,Date.normalized,Publisher.placeOfOrigin,Format.medium,Publisher.publisherName,Relation.textDirection,Format.extent,thumbnailImageName,masterImageName
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm47j,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm47j_1295310_master.tif,110,,,,,,,,,pd,,,,,MS 57 folio 49v,v,,,,,,,,,,,,,,,21198-zz001hm47j_1295310_thumbnail.jpg,21198-zz001hm47j_1295310_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm482,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm482_1295313_master.tif,111,,,,,,,,,pd,,,,,MS 57 folio 50,r,,,,,,,,,,,,,,,21198-zz001hm482_1295313_thumbnail.jpg,21198-zz001hm482_1295313_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm49k,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm49k_1295316_master.tif,112,,,,,,,,,pd,,,,,MS 57 folio 50v,v,,,,,,,,,,,,,,,21198-zz001hm49k_1295316_thumbnail.jpg,21198-zz001hm49k_1295316_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4b3,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4b3_1295319_master.tif,113,,,,,,,,,pd,,,,,MS 57 folio 51,r,,,,,,,,,,,,,,,21198-zz001hm4b3_1295319_thumbnail.jpg,21198-zz001hm4b3_1295319_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4cm,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4cm_1295322_master.tif,114,,,,,,,,,pd,,,,,MS 57 folio 51v,v,,,,,,,,,,,,,,,21198-zz001hm4cm_1295322_thumbnail.jpg,21198-zz001hm4cm_1295322_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4d4,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4d4_1295325_master.tif,115,,,,,,,,,pd,,,,,MS 57 folio 52,r,,,,,,,,,,,,,,,21198-zz001hm4d4_1295325_thumbnail.jpg,21198-zz001hm4d4_1295325_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4fn,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4fn_1295328_master.tif,116,,,,,,,,,pd,,,,,MS 57 folio 52v,v,,,,,,,,,,,,,,,21198-zz001hm4fn_1295328_thumbnail.jpg,21198-zz001hm4fn_1295328_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4g5,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4g5_1295331_master.tif,117,,,,,,,,,pd,,,,,MS 57 folio 53,r,,,,,,,,,,,,,,,21198-zz001hm4g5_1295331_thumbnail.jpg,21198-zz001hm4g5_1295331_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4hp,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4hp_1295334_master.tif,118,,,,,,,,,pd,,,,,MS 57 folio 53v,v,,,,,,,,,,,,,,,21198-zz001hm4hp_1295334_thumbnail.jpg,21198-zz001hm4hp_1295334_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4j6,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4j6_1295337_master.tif,119,,,,,,,,,pd,,,,,MS 57 folio 54,r,,,,,,,,,,,,,,,21198-zz001hm4j6_1295337_thumbnail.jpg,21198-zz001hm4j6_1295337_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4kq,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4kq_1295340_master.tif,120,,,,,,,,,pd,,,,,MS 57 folio 54v,v,,,,,,,,,,,,,,,21198-zz001hm4kq_1295340_thumbnail.jpg,21198-zz001hm4kq_1295340_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4m7,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4m7_1295343_master.tif,121,,,,,,,,,pd,,,,,MS 57 folio 55,r,,,,,,,,,,,,,,,21198-zz001hm4m7_1295343_thumbnail.jpg,21198-zz001hm4m7_1295343_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4nr,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4nr_1295346_master.tif,122,,,,,,,,,pd,,,,,MS 57 folio 55v,v,,,,,,,,,,,,,,,21198-zz001hm4nr_1295346_thumbnail.jpg,21198-zz001hm4nr_1295346_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4p8,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4p8_1295349_master.tif,123,,,,,,,,,pd,,,,,MS 57 folio 56,r,,,,,,,,,,,,,,,21198-zz001hm4p8_1295349_thumbnail.jpg,21198-zz001hm4p8_1295349_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4qs,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4qs_1295352_master.tif,124,,,,,,,,,pd,,,,,MS 57 folio 56v,v,,,,,,,,,,,,,,,21198-zz001hm4qs_1295352_thumbnail.jpg,21198-zz001hm4qs_1295352_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4r9,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4r9_1295355_master.tif,125,,,,,,,,,pd,,,,,MS 57 folio 57,r,,,,,,,,,,,,,,,21198-zz001hm4r9_1295355_thumbnail.jpg,21198-zz001hm4r9_1295355_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4st,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4st_1295358_master.tif,126,,,,,,,,,pd,,,,,MS 57 folio 57v,v,,,,,,,,,,,,,,,21198-zz001hm4st_1295358_thumbnail.jpg,21198-zz001hm4st_1295358_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4tb,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4tb_1295361_master.tif,131,,,,,,,,,pd,,,,,MS 57 folio 58,r,,,,,,,,,,,,,,,21198-zz001hm4tb_1295361_thumbnail.jpg,21198-zz001hm4tb_1295361_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4vv,ark:/21198/zz001hd4mj,2,Completed,Page,,134,,,,,,,,,pd,,,,,MS 57 folio 59,v,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4wc,ark:/21198/zz001hd4mj,2,Completed,Page,,136,,,,,,,,,pd,,,,,MS 57 folio 60,r,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4xw,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4xw_1295364_master.tif,137,,,,,,,,,pd,,,,,MS 57 folio 60v,v,,,,,,,,,,,,,,,21198-zz001hm4xw_1295364_thumbnail.jpg,21198-zz001hm4xw_1295364_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm4zd,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm4zd_1295367_master.tif,138,,,,,,,,,pd,,,,,MS 57 folio 61,r,,,,,,,,,,,,,,,21198-zz001hm4zd_1295367_thumbnail.jpg,21198-zz001hm4zd_1295367_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm50d,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm50d_1295370_master.tif,139,,,,,,,,,pd,,,,,MS 57 folio 61v,v,,,,,,,,,,,,,,,21198-zz001hm50d_1295370_thumbnail.jpg,21198-zz001hm50d_1295370_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm51x,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm51x_1295373_master.tif,140,,,,,,,,,pd,,,,,MS 57 folio 62,r,,,,,,,,,,,,,,,21198-zz001hm51x_1295373_thumbnail.jpg,21198-zz001hm51x_1295373_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm52f,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm52f_1295376_master.tif,141,,,,,,,,,pd,,,,,MS 57 folio 62v,v,,,,,,,,,,,,,,,21198-zz001hm52f_1295376_thumbnail.jpg,21198-zz001hm52f_1295376_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm53z,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm53z_1295379_master.tif,142,,,,,,,,,pd,,,,,MS 57 folio 63,r,,,,,,,,,,,,,,,21198-zz001hm53z_1295379_thumbnail.jpg,21198-zz001hm53z_1295379_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm54g,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm54g_1295382_master.tif,143,,,,,,,,,pd,,,,,MS 57 folio 63v,v,,,,,,,,,,,,,,,21198-zz001hm54g_1295382_thumbnail.jpg,21198-zz001hm54g_1295382_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm550,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm550_1295385_master.tif,144,,,,,,,,,pd,,,,,MS 57 folio 64,r,,,,,,,,,,,,,,,21198-zz001hm550_1295385_thumbnail.jpg,21198-zz001hm550_1295385_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm56h,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm56h_1295388_master.tif,145,,,,,,,,,pd,,,,,MS 57 folio 64v,v,,,,,,,,,,,,,,,21198-zz001hm56h_1295388_thumbnail.jpg,21198-zz001hm56h_1295388_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm571,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm571_1295391_master.tif,146,,,,,,,,,pd,,,,,MS 57 folio 65,r,,,,,,,,,,,,,,,21198-zz001hm571_1295391_thumbnail.jpg,21198-zz001hm571_1295391_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm58j,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm58j_1295394_master.tif,147,,,,,,,,,pd,,,,,MS 57 folio 65v,v,,,,,,,,,,,,,,,21198-zz001hm58j_1295394_thumbnail.jpg,21198-zz001hm58j_1295394_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm592,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm592_1295397_master.tif,148,,,,,,,,,pd,,,,,MS 57 folio 66,r,,,,,,,,,,,,,,,21198-zz001hm592_1295397_thumbnail.jpg,21198-zz001hm592_1295397_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5bk,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5bk_1295400_master.tif,149,,,,,,,,,pd,,,,,MS 57 folio 66v,v,,,,,,,,,,,,,,,21198-zz001hm5bk_1295400_thumbnail.jpg,21198-zz001hm5bk_1295400_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5c3,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5c3_1295403_master.tif,150,,,,,,,,,pd,,,,,MS 57 folio 67,r,,,,,,,,,,,,,,,21198-zz001hm5c3_1295403_thumbnail.jpg,21198-zz001hm5c3_1295403_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5dm,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5dm_1295406_master.tif,151,,,,,,,,,pd,,,,,MS 57 folio 67v,v,,,,,,,,,,,,,,,21198-zz001hm5dm_1295406_thumbnail.jpg,21198-zz001hm5dm_1295406_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5f4,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5f4_1295409_master.tif,152,,,,,,,,,pd,,,,,MS 57 folio 68,r,,,,,,,,,,,,,,,21198-zz001hm5f4_1295409_thumbnail.jpg,21198-zz001hm5f4_1295409_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5gn,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5gn_1295412_master.tif,153,,,,,,,,,pd,,,,,MS 57 folio 68v,v,,,,,,,,,,,,,,,21198-zz001hm5gn_1295412_thumbnail.jpg,21198-zz001hm5gn_1295412_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5h5,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5h5_1295415_master.tif,154,,,,,,,,,pd,,,,,MS 57 folio 69,r,,,,,,,,,,,,,,,21198-zz001hm5h5_1295415_thumbnail.jpg,21198-zz001hm5h5_1295415_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5jp,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5jp_1295418_master.tif,155,,,,,,,,,pd,,,,,MS 57 folio 69v,v,,,,,,,,,,,,,,,21198-zz001hm5jp_1295418_thumbnail.jpg,21198-zz001hm5jp_1295418_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5k6,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5k6_1295421_master.tif,156,,,,,,,,,pd,,,,,MS 57 folio 70,r,,,,,,,,,,,,,,,21198-zz001hm5k6_1295421_thumbnail.jpg,21198-zz001hm5k6_1295421_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5mq,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5mq_1295424_master.tif,157,,,,,,,,,pd,,,,,MS 57 folio 70v,v,,,,,,,,,,,,,,,21198-zz001hm5mq_1295424_thumbnail.jpg,21198-zz001hm5mq_1295424_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5n7,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5n7_1295427_master.tif,158,,,,,,,,,pd,,,,,MS 57 folio 71,r,,,,,,,,,,,,,,,21198-zz001hm5n7_1295427_thumbnail.jpg,21198-zz001hm5n7_1295427_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5pr,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5pr_1295430_master.tif,159,,,,,,,,,pd,,,,,MS 57 folio 71v,v,,,,,,,,,,,,,,,21198-zz001hm5pr_1295430_thumbnail.jpg,21198-zz001hm5pr_1295430_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5q8,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5q8_1295433_master.tif,160,,,,,,,,,pd,,,,,MS 57 folio 72,r,,,,,,,,,,,,,,,21198-zz001hm5q8_1295433_thumbnail.jpg,21198-zz001hm5q8_1295433_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5rs,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5rs_1295436_master.tif,161,,,,,,,,,pd,,,,,MS 57 folio 72v,v,,,,,,,,,,,,,,,21198-zz001hm5rs_1295436_thumbnail.jpg,21198-zz001hm5rs_1295436_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5s9,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5s9_1295439_master.tif,162,,,,,,,,,pd,,,,,MS 57 folio 73,r,,,,,,,,,,,,,,,21198-zz001hm5s9_1295439_thumbnail.jpg,21198-zz001hm5s9_1295439_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5tt,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5tt_1295442_master.tif,163,,,,,,,,,pd,,,,,MS 57 folio 73v,v,,,,,,,,,,,,,,,21198-zz001hm5tt_1295442_thumbnail.jpg,21198-zz001hm5tt_1295442_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5vb,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5vb_1295445_master.tif,164,,,,,,,,,pd,,,,,MS 57 folio 74,r,,,,,,,,,,,,,,,21198-zz001hm5vb_1295445_thumbnail.jpg,21198-zz001hm5vb_1295445_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5wv,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5wv_1295448_master.tif,165,,,,,,,,,pd,,,,,MS 57 folio 74v,v,,,,,,,,,,,,,,,21198-zz001hm5wv_1295448_thumbnail.jpg,21198-zz001hm5wv_1295448_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5xc,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5xc_1295451_master.tif,166,,,,,,,,,pd,,,,,MS 57 folio 75,r,,,,,,,,,,,,,,,21198-zz001hm5xc_1295451_thumbnail.jpg,21198-zz001hm5xc_1295451_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm5zw,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm5zw_1295454_master.tif,167,,,,,,,,,pd,,,,,MS 57 folio 75v,v,,,,,,,,,,,,,,,21198-zz001hm5zw_1295454_thumbnail.jpg,21198-zz001hm5zw_1295454_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm60w,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm60w_1295457_master.tif,168,,,,,,,,,pd,,,,,MS 57 folio 76,r,,,,,,,,,,,,,,,21198-zz001hm60w_1295457_thumbnail.jpg,21198-zz001hm60w_1295457_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm61d,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm61d_1295460_master.tif,169,,,,,,,,,pd,,,,,MS 57 folio 76v,v,,,,,,,,,,,,,,,21198-zz001hm61d_1295460_thumbnail.jpg,21198-zz001hm61d_1295460_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm62x,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm62x_1295463_master.tif,170,,,,,,,,,pd,,,,,MS 57 folio 77,r,,,,,,,,,,,,,,,21198-zz001hm62x_1295463_thumbnail.jpg,21198-zz001hm62x_1295463_master.tif
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm63f,ark:/21198/zz001hd4mj,2,Completed,Page,,171,,,,,,,,,pd,,,,,MS 57 folio 77v,v,,,,,,,,,,,,,,,,
Medieval and Renaissance Manuscripts,ark:/21198/zz001hm64z,ark:/21198/zz001hd4mj,2,Completed,Page,medren/masters/21198-zz001hm64z_1295466_master.tif,172,,,,,,,,,pd,,,,,MS 57 folio 78,r,,,,,,,,,,,,,,,21198-zz001hm64z_1295466_thumbnail.jpg,21198-zz001hm64z_1295466_master.tif
