Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Rights.publicationStatus,Language,Type.typeOfResource,Type.genre,Subject.conceptTopic,Subject geographic,Name.creator,Name.repository,Note,Title,Alt ID.local,Date.creation,Date.normalized,Description.fundingNote,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Description.note,Coverage.geographic,AltTitle.translated,AltTitle.descriptive,Alt ID.lccn,Alt ID.oclc,Alt ID.url,Bucketeer State,IIIF Access URL
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtcz,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_5M_OSS_1945.tif,434,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0400000|~|westernmost:E0960000|~|southernmost:N0200000|~|easternmost:E1220000,China,G7822_5M_OSS_1945|~|Monograph_Maps,9 March 1945,1945-03-09,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,China,中國,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtcz
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtdg,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_5M_P1_1944_EDProv.tif,435,,,pd_usfed,,eng,cartographic,map,Transportation--China--Maps|~|運輸--中國--地圖,East China--Maps.|~|中國東部--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0230000|~|easternmost:E1250000|~|westernmost:E1130000|~|northernmost:N0340000,"China, East Coast Motor Roads And Railroads",G7822_5M_P1_1944_EDProv|~|Monograph_Maps,20 October 1944,1944-10-20,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,East China,"中國, 東海岸汽車公路和鐵路",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtdg
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtgh,ark:/21198/zz002hc63p,1,In progress,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_C2_75M_OSS_1943.tif,437,,,pd_usfed,,eng,cartographic,map,,China--Maps,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,[NA],G7822_C2_7.5M_OSS_1943|~|Monograph_Maps,24 June 1943,1943-06-24,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,China,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtgh
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdth1,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_C3_1945_EDProv.tif,438,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1230000|~|westernmost:E1140000|~|northernmost:N0400000|~|southernmost:N0340000,North China Natural Availability Of Water,G7822_C3_1945_EDProv|~|Monograph_Maps,26 July 1945,1945-07-26,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,中國北方水的天然可用性,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdth1
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtjj,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_C8_C20M_COI_1942.tif,439,,,pd_usfed,,eng,cartographic,map,China--Climate--Maps.|~|中國--氣候--地圖,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0400000|~|westernmost:E1000000|~|southernmost:N0240000|~|easternmost:E1240000,China Climatic Regions,G7822_C8_C.20M_COI_1942|~|Monograph_Maps,June 5 1942,1942-06-05,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,China,中國氣候區,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtjj
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtk2,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_E2_24M_OSS_1945_GROUP_EDProv.tif,440,,,pd_usfed,,eng,cartographic,map,Ethnology--China--Maps|~|民族--中國--地圖,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0250000|~|westernmost:E1080000|~|southernmost:N0200000|~|easternmost:E1170000,"China, South Coast Principal Ethnic Groups And Dialects",G7822_E2_2.4M_OSS_1945_GROUP_EDProv|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,"中國, 南海岸的主要民族和方言",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtk2
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtmk,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_E2_24M_OSS_1945_POPULATION_EDProv.tif,441,,,pd_usfed,,eng,cartographic,map,China--Maps|~|Population density--China--Guangxi Zhuangzu Zizhiqu--Maps|~|Population density--China--Guangdong Sheng--Maps|~|人口密度--中國--廣西壯族自治區--地圖|~|人口密度--中國--廣東省--地圖|~|中國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|easternmost:E1170000|~|northernmost:N0250000|~|southernmost:N0200000,"China, south coast : density of population",G7822_E2_2.4M_OSS_1945_POPULATION_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map : col. ; 29 x 43 cm.,"[Washington, D.C.?]|~|dcu","R & A, OSS.|~|""No. 5582.""|~|Provisional ed.",Guangdong Sheng|~|China|~|Guangxi Zhuangzu Zizhiqu|~|2400000,"中國, 南海岸: 人口密度",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtmk
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtn3,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_E2_25M_OSS_1944.tif,442,,,pd_usfed,,eng,cartographic,map,China--Population--Maps.|~|中國--人口--地圖,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0340000|~|westernmost:E1160000|~|southernmost:N0200000|~|easternmost:E1400000,"China, East Coast Population Density",G7822_E2_2.5M_OSS_1944|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,China,"中國, 東海岸人口密度",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtn3
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtpm,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_E3_10M_OSS_1944_EDProv.tif,443,,,pd_usfed,,,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1200000|~|northernmost:N0350000|~|southernmost:N0200000|~|westernmost:E1100000,China Dialects,G7822_E3_10M_OSS_1944_EDProv|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,中國方言,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtpm
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtq4,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_E3_25M_COI_1942_EDProv.tif,444,,,pd_usfed,,eng,cartographic,map,China--Languages--Maps|~|中國--語言--地圖,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1040000|~|easternmost:E1200000|~|northernmost:N0400000|~|southernmost:N0200000,"Eastern China, principal languages : needed by interpreters in these areas",G7822_E3_25M_COI_1942_EDProv|~|Monograph_Maps,1942|~|[1942],,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map ; 25 x 19 cm.,"dcu|~|[Washington, D.C.?]","Provisional ed.|~|""Restricted"" cross over.|~|""Minor languages, minor dialect differences and overlappings not shown.""|~|Also shows ""Limits of Japanese Penetration (February 1942).""|~|compiled and drawn in the Geographic Div., C.O.I. ; lithographed in the Reproduction Branch, OSS.|~|LC copy stamped on: 788A.|~|""Map no. 332, Feb. 28, 1942.""|~|Provisional ed.",China|~|220000,"中國東部, 主要語言: 需要口譯員的地區",,2007631100,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtq4
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtrn,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_F7_24M_OSS_1945_EDProv.tif,445,,,pd_usfed,,eng,cartographic,map,"China, Southeast--Administrative and political divisions--Maps|~|中國東南--行政和政治分區--地圖",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0200000|~|westernmost:E1080000|~|easternmost:E1170000|~|northernmost:N0250000,"China, south coast, political divisions : including emigration areas and mission stations",G7822_F7_2.4M_OSS_1945_EDProv|~|Monograph_Maps,1945|~|29 January 1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Lithographed in the Reproduction Branch, OSS",1 map : col. ; 29 x 44 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|""Restricted.""|~|Includes ""reliability of data"" chart, glossary, location map, and inset of Hainan.|~|""No. 5898 - R & S, OSS.""|~|Provisional ed.","China, Southeast|~|2400000","中國, 南部沿海, 行政分區: 包含移民區和佈道站",,2013591037,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtrn
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdts5,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_H1_1945_EDProv.tif,446,,,pd_usfed,,,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1220000|~|northernmost:N0400000|~|southernmost:N0340000|~|westernmost:E1100000,North China: Mineral Resources,G7822_H1_1945_EDProv|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,North China,中國北方: 礦產資源,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdts5
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdttp,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_Hainan_H1_OSS_1942_EDProv.tif,447,,,pd_usfed,,eng,cartographic,map,Mines and mineral resources--China--Hainan Sheng--Maps|~|礦山和礦產資源--中國--海南省--地圖,Hainan Sheng (China)|~|海南省 (中國),,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1070000|~|northernmost:n0200000|~|southernmost:N0190000,Mineral deposits of Hainan Island,G7822_Hainan_H1_OSS_1942_EDProv|~|Monograph_Maps,1942,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,OSS Repro. Section,1 map ; 16 x 28 cm.,"[Washington, D.C.?]|~|dcu","Provisional ed.|~|Drawn in the Geographic Division, C.O.I.|~|""Map no. 596.""|~|Provisional ed.",Hainan Sheng|~|easternmost:E1080000|~|Hainan Sheng (China)|~|1650000,海南島礦藏,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdttp
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtv6,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_J1_16M_OSS_1945_EDProv.tif,448,,,pd_usfed,,eng,cartographic,map,Agriculture--China--Hainan Sheng--Maps|~|農業--中國--海南省--地圖,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1090000|~|easternmost:E1110000|~|northernmost:N0200000|~|southernmost:N0180000,Hai-Nan Tao agricultural regions (generalized),G7822_J1_1.6M_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map ; 16 x 20 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|R & A, OSS.|~|""No. 5841.""|~|""15 January 1945.""|~|Provisional ed.",Hainan Sheng|~|China|~|1600000,海南島農業區（概圖）,Hainan Tao agricultural regions (generalized),,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtv6
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtwq,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_J1_24M_OSS_1945_EDProv.tif,449,,,pd_usfed,,eng,cartographic,map,"Agriculture--China, Southeast--Maps|~|農業--中國東南--地圖",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1080000|~|northernmost:N0250000|~|easternmost:E1170000|~|southernmost:N0200000,"China, south coast, intensity of cultivation by hsien",G7822_J1_2.4M_OSS_1945_EDProv|~|Monograph_Maps,1945|~|[1945],,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Lithographed in the Reproduction Branch, OSS",1 map ; 0 x 0 cm.,"dcu|~|[Washington, D.C.]","Provisional ed.|~|""No. 5599.""|~|""Free.""|~|""23 January 1945.""|~|LC copy stamped on: 311.|~|R & A, OSS.|~|LC copy mounted on cloth and laminated.|~|Includes inset of Hainan, location map, and chart showing reliability of data.|~|Provisional ed.","China, Southeast|~|2400000","中國, 南部沿海, 分縣耕作密度",,2007627220,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtwq
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtx7,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_J3_3M_OSS_EDProv.tif,450,,,pd_usfed,,eng,cartographic,map,"Agriculture--China, Northwest--Maps|~|Soils--China, Northwest--Maps|~|農業--中國西北--地圖|~|土壤-中國西北--地圖",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E0900000|~|easternmost:E1100000|~|northernmost:N0420000|~|southernmost:N0300000,"Northwest China, generalized soil types",G7822_J3_3M_OSS_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map : col. ; 59 x 60 cm.,"dcu|~|[Washington, D.C.?]","Provisional ed.|~|Inset maps: China agricultural areas (generalized). Scale [ca. 1:14,000,000] -- [Area map].|~|R & A, OSS.|~|""No. 3231.""|~|Provisional ed.","China, Northwest|~|3000000","中國西北地區, 土壤類型概圖",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtx7
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdtzr,ark:/21198/zz002hc63p,1,In progress,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P1-F7_C2M_FEA_1945_EDProv.tif,451,,,pd_usfed,,,cartographic,map,,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0270000|~|westernmost:E1170000|~|southernmost:N0240000|~|easternmost:E1200000,China Amoy-Foochou Area Transportation And Political Divisions,G7822_P1-F7_C.2M_FEA_1945_EDProv|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,,中國廈門--福州地區交通和政治部門,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdtzr
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv0r,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P1_1944_EDProv.tif,452,,,pd_usfed,,,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",,"China, East Coast Tung-Hai And Port Of Lien-Yun",G7822_P1_1944_EDProv|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,"中國, 東海岸東海和連雲港",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv0r
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv18,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P1_1945_EDProv.tif,453,,,pd_usfed,,eng,cartographic,map,Railroads--China--Maps|~|鐵路--中國--地圖,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0340000|~|westernmost:E1100000|~|easternmost:E1220000|~|northernmost:N0400000,North China: Railroads And Navigable Waterways: Date As Of 1 October 1944,G7822_P1_1945_EDProv|~|Monograph_Maps,19 January 1945,1945-01-19,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,中國北方: 鐵路和通航水道: 日期為1944年10月1日,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv18
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv2s,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P1_24M_OSS_1945_EDProv.tif,454,,,pd_usfed,,eng,cartographic,map|~|Road maps.,"Roads--China, Southeast--Maps|~|Railroads--China--Guangdong Sheng--Maps|~|Railroads--China, Southeast--Maps|~|Railroads--China--Fujian Sheng--Maps|~|Railroads--China--Guangxi Zhuangzu Zizhiqu--Maps|~|鐵路--中國--福建省--地圖|~|公路--中國東南--地圖|~|鐵路--中國--廣西壯族自治區--地圖|~|鐵路--中國--廣東省--地圖|~|鐵路--中國東南--地圖",China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1170000|~|northernmost:N0250000|~|southernmost:N0200000|~|westernmost:E1080000,"China, south coast roads and railroads",G7822_P1_2.4M_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map : col. ; 29 x 43 cm.,"dcu|~|[Washington, D.C.]","Provisional ed.|~|Relief represented by shading.|~|R & A, OSS.|~|""No. 5838.""|~|""27 February 1945.""|~|Includes inset map of Hainan Tao and location map.|~|Provisional ed.","China, Southeast|~|Guangdong Sheng|~|Guangxi Zhuangzu Zizhiqu|~|Fujian Sheng|~|2400000","中國, 南部沿海公路和鐵路",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv2s
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv39,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P1_25M_OSS_1945_EDProv.tif,455,,,pd_usfed,,eng,cartographic,map,Transportation--China--Maps|~|運輸--中國--地圖,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0360000|~|westernmost:E1160000|~|easternmost:E1400000|~|northernmost:N0400000,Yellow Sea Area Roads And Waterways,G7822_P1_2.5M_OSS_1945_EDProv|~|Monograph_Maps,5 June 1945,1945-06-05,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,China,黃海地區公路和水路,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv39
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv4t,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P1_316_OSS_1944.tif,456,,,pd_usfed,,eng,cartographic,map,,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",easternmost:E1143000|~|northernmost:N0251500|~|southernmost:N0220000|~|westernmost:E1123000,Canton Delta Area,G7822_P1_316_OSS_1944|~|Monograph_Maps,20 October 1944,1944-10-20,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,China,珠江三角洲地區,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv4t
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv5b,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P1_3M_OSS_1945_EDProv.tif,457,,,pd_usfed,,eng,cartographic,map,"Transportation--China, Northwest--Maps|~|運輸--中國西北--地圖",,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",northernmost:N0440000|~|westernmost:E0910000|~|southernmost:N0280000|~|easternmost:E1120000,Northwest China transportation,G7822_P1_3M_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map : col. ; 59 x 60 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|""No. 3294.""|~|Inset maps: Routes to northwest China through Russia and India. -- [Area map].|~|R & A, OSS.|~|Includes reliability diagram.|~|Relief represented by spot heights.|~|Provisional ed.","China, Northwest|~|3000000",中國西北地區交通,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv5b
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv6v,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P2-F7_15M_FEA_1945_EDProv.tif,458,,,pd_usfed,,eng,cartographic,map,Transportation--China--Maps|~|運輸--中國--地圖,China--Maps|~|中國--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1203000|~|easternmost:E1220000|~|northernmost:N0300000|~|southernmost:N0273000,China Ningpo-Wenchou Area Transportation And Political Divisions,G7822_P2-F7_1.5M_FEA_1945_EDProv|~|Monograph_Maps,,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,Provisional ed.,Ningpo|~|Wenzhou|~|China,中國寧波--溫州地區交通和行政分區,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv6v
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv7c,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P3_16M_OSS_1945_EDProv.tif,459,,,pd_usfed,,eng,cartographic,map,China--Maps|~|Hunan Sheng (China)--Maps|~|Guangxi Zhuangzu Zizhiqu (China)--Maps|~|Railroads--China--Maps|~|鐵路--中國--地圖|~|廣西壯族自治區 (中國)--地圖|~|湖南省 (中國)--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1070000|~|easternmost:E1120000|~|northernmost:N0270000|~|southernmost:N0210000,China : the Hunan-Kwangsi Railroad,G7822_P3_1.6M_OSS_1945_EDProv|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Reproduction Branch, OSS",1 map : col.,"[Washington, D.C.?]|~|dcu","""No. 6184.""|~|""9 March 1945.""|~|R & A, OSS.|~|Provisional ed.",China|~|Guangxi Zhuangzu Zizhiqu (China)|~|Hunan Sheng (China)|~|1584000,中國: 湖南 - 廣西鐵路,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv7c
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv8w,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7822_P5_24M_OSS_1944_EDProv.tif,460,,,pd_usfed,,eng,cartographic,map,Waterways--China--Maps|~|水道--中國--地圖,,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",southernmost:N0200000|~|easternmost:E1170000|~|northernmost:N0250000|~|westernmost:E1080000,China south coast : navigable waterways,G7822_P5_2.4M_OSS_1944_EDProv|~|Monograph_Maps,1944,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,"Lithographed in the Reproduction Branch, OSS",1 map : col. ; 30 x 44 cm.,"[Washington, D.C.]|~|dcu","Provisional ed.|~|""No. 5851 - R & S, OSS.""|~|LC copy: mounted on cloth backing.|~|Includes 2 insets and ""reliability of data.""|~|""22 December 1944.""|~|'Restricted' cross over.|~|Provisional ed.",China|~|Waterways|~|2400000,中國南部沿海: 航道,,2007633435,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv8w
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdv9d,ark:/21198/zz002hc63p,2,Completed,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7823_1M_AMS_1945_ED1.tif,461,,,pd_usfed,,eng,cartographic,map|~|Road maps.,Roads--China--Guangdong Sheng--Maps|~|公路--中國--廣東省--地圖,,United States. Army Map Service.,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1070000|~|easternmost:E1180000|~|northernmost:N0260000|~|southernmost:N0200000,Kwangtung Province,G7823_1M_AMS_1945_ED1|~|Monograph_Maps,1945,,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,Army Map Service,1 map : col. ; 72 x 117 cm.,"Washington, D.C|~|dcu","1st ed.-AMS 1.|~|In upper margin: China road map 1:1,000,000.|~|cc|~|Insets: Hainan 1:1,000,000  and Index to sheets.|~|""Place names are transcribed according to the modified Wade-Giles system.""|~|Four classes of roads are shown.|~|1st ed.",Guangdong Sheng|~|China|~|1000000,廣東省,Guangdong Province,map47000295,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdv9d
East Asian Maps in the Bruman Collection,ark:/21198/zz002hdvbx,ark:/21198/zz002hc63p,10,Completed with minimal metadata,Work,Masters/Maps/east_asian_maps/image/Monograph_Maps/srgb/G7824_125_AMS_1944.tif,462,,,pd_usfed,,eng,cartographic,map,,Manchuria (China)--Maps|~|滿州 (中國)--地圖,,"University of California, Los Angeles. $b Library. $b Henry J. Bruman Map Collection",westernmost:E1221100|~|easternmost:E1221600|~|northernmost:N0404300|~|southernmost:N0404000,"Ying-K'ou (Newchwang) / Feng-Tien Province, Manchuria",G7824_12.5_AMS_1944|~|Monograph_Maps,September 1944,1944-09,Access to this collection is generously supported by Sammy Yukuan Lee Foundation.,,,,,Manchuria(China),"營口 (牛莊) / 奉天省, 滿州",,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hdvbx
