Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv6w7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv6w7_1278695_master.tif,Ms. 14_11,11,Page 11,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Mystery of the Trinity  ምሥጢረ ሥላሴ ;ከእነዚህ፡ አስቀድሞ፡ ምሥጢረ፡ ሥላሴ፡ መማር፡ ይገባል፡ ይሏል።ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ ማን፡ ፈጠረህ፡ ቢልህ ፡ሥላሴ፡ ይሏል። ሌላ፡ ፈጣሪ፡ የለም፡ ቢልህ፡ የለም፡ ይሏል።|~|The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv6w7
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv6xr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv6xr_1278698_master.tif,Ms. 14_12,12,Page 12,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Mystery of the Trinity  ምሥጢረ ሥላሴ ;ከእነዚህ፡ አስቀድሞ፡ ምሥጢረ፡ ሥላሴ፡ መማር፡ ይገባል፡ ይሏል።ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ ማን፡ ፈጠረህ፡ ቢልህ ፡ሥላሴ፡ ይሏል። ሌላ፡ ፈጣሪ፡ የለም፡ ቢልህ፡ የለም፡ ይሏል።|~|The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv6xr
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv6z8,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv6z8_1278701_master.tif,Ms. 14_13,13,Page 13,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።|~|The Mystery of the Trinity  ምሥጢረ ሥላሴ ;ከእነዚህ፡ አስቀድሞ፡ ምሥጢረ፡ ሥላሴ፡ መማር፡ ይገባል፡ ይሏል።ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ ማን፡ ፈጠረህ፡ ቢልህ ፡ሥላሴ፡ ይሏል። ሌላ፡ ፈጣሪ፡ የለም፡ ቢልህ፡ የለም፡ ይሏል።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv6z8
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv708,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv708_1278704_master.tif,Ms. 14_14,14,Page 14,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።|~|The Mystery of the Trinity  ምሥጢረ ሥላሴ ;ከእነዚህ፡ አስቀድሞ፡ ምሥጢረ፡ ሥላሴ፡ መማር፡ ይገባል፡ ይሏል።ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ ማን፡ ፈጠረህ፡ ቢልህ ፡ሥላሴ፡ ይሏል። ሌላ፡ ፈጣሪ፡ የለም፡ ቢልህ፡ የለም፡ ይሏል።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv708
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv71s,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv71s_1278707_master.tif,Ms. 14_15,15,Page 15,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።|~|The Mystery of the Trinity  ምሥጢረ ሥላሴ ;ከእነዚህ፡ አስቀድሞ፡ ምሥጢረ፡ ሥላሴ፡ መማር፡ ይገባል፡ ይሏል።ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ ማን፡ ፈጠረህ፡ ቢልህ ፡ሥላሴ፡ ይሏል። ሌላ፡ ፈጣሪ፡ የለም፡ ቢልህ፡ የለም፡ ይሏል።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv71s
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv729,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv729_1278710_master.tif,Ms. 14_16,16,Page 16,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Mystery of the Trinity  ምሥጢረ ሥላሴ ;ከእነዚህ፡ አስቀድሞ፡ ምሥጢረ፡ ሥላሴ፡ መማር፡ ይገባል፡ ይሏል።ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ ማን፡ ፈጠረህ፡ ቢልህ ፡ሥላሴ፡ ይሏል። ሌላ፡ ፈጣሪ፡ የለም፡ ቢልህ፡ የለም፡ ይሏል።|~|The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv729
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv73t,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv73t_1278713_master.tif,Ms. 14_17,17,Page 17,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Mystery of the Trinity  ምሥጢረ ሥላሴ ;ከእነዚህ፡ አስቀድሞ፡ ምሥጢረ፡ ሥላሴ፡ መማር፡ ይገባል፡ ይሏል።ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ ማን፡ ፈጠረህ፡ ቢልህ ፡ሥላሴ፡ ይሏል። ሌላ፡ ፈጣሪ፡ የለም፡ ቢልህ፡ የለም፡ ይሏል።|~|The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv73t
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv74b,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv74b_1278716_master.tif,Ms. 14_18,18,Page 18,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።|~|The Mystery of the Trinity  ምሥጢረ ሥላሴ ;ከእነዚህ፡ አስቀድሞ፡ ምሥጢረ፡ ሥላሴ፡ መማር፡ ይገባል፡ ይሏል።ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ ማን፡ ፈጠረህ፡ ቢልህ ፡ሥላሴ፡ ይሏል። ሌላ፡ ፈጣሪ፡ የለም፡ ቢልህ፡ የለም፡ ይሏል።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv74b
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv75v,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv75v_1278719_master.tif,Ms. 14_19,19,Page 19,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።|~|The Mystery of the Trinity  ምሥጢረ ሥላሴ ;ከእነዚህ፡ አስቀድሞ፡ ምሥጢረ፡ ሥላሴ፡ መማር፡ ይገባል፡ ይሏል።ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ ማን፡ ፈጠረህ፡ ቢልህ ፡ሥላሴ፡ ይሏል። ሌላ፡ ፈጣሪ፡ የለም፡ ቢልህ፡ የለም፡ ይሏል።|~|The Mystery of Incarnation ምሥጢረ ሥጋዌ ;ከዚህ፡ ቀጽሎ፡ ምስጢረ፡ ሥጋዌ ፡መማር ፡ይገባል ፡ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ አዳም፡ በድሎ፡ ንስሐ፡ በገባ፡ ጊዜ፡ ጌታ፡ በ፭ሺ ካምስት ፻ዘመን፡ ወርጄ፡ ተወልጄ፡ ህማማተ፡ መስቀልን፡ ታግሼ ፡ስላተ፡ ክሼ አድንኀለሁ፡ ብሎ፡ ተስፋ፡ ሰጥቶት፡ ነበር።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv75v
Ethiopic Manuscripts,ark:/21198/zz001dv2fk,ark:/21198/zz001dv76c,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dv76c_1278722_master.tif,Ms. 14_20,20,Page 20,,,pd,,gez,,Amesetu A'emada Mesetir|~|አምስቱ አዕማደ ምሥጢር,The Five Pillars of Mystery,The Five Pillars of Mystery,Ethiopia,Late 19th c.,1850/1899,1 Page,122 mm x 85 mm,Vellum,,The Pillars of Mystery  አምስቱ አዕማደ ምሥጢር ;በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ ፩አአምላክ፡ ንዌጥን፡ ለክርስያን፡ ልጅ፡ ሁሉ፡ከሁሉ፡ አስቀድሞ፡ ሃይማኖት፡ መማር፡ ይገባዋል፡ ይሏል።ሃይማኖትስ፡ ምንድነው፡ ቢሉ፡ ፭አአዕማደ፡ ምሥጢር ፡ናቸው ፡ይሏል።|~|The Mystery of Incarnation ምሥጢረ ሥጋዌ ;ከዚህ፡ ቀጽሎ፡ ምስጢረ፡ ሥጋዌ ፡መማር ፡ይገባል ፡ይህስ፡ እንዴት፡ ነው፡ ቢሉ፡ አዳም፡ በድሎ፡ ንስሐ፡ በገባ፡ ጊዜ፡ ጌታ፡ በ፭ሺ ካምስት ፻ዘመን፡ ወርጄ፡ ተወልጄ፡ ህማማተ፡ መስቀልን፡ ታግሼ ፡ስላተ፡ ክሼ አድንኀለሁ፡ ብሎ፡ ተስፋ፡ ሰጥቶት፡ ነበር።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dv76c
