"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Relation.rectoVerso","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ncm6","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ncm6-1-master.tif","","","Ms. 41_37","37","Page 37","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ncm6",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ncnq","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ncnq-1-master.tif","","","Ms. 41_38","38","Page 38","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ncnq",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ncp7","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ncp7-1-master.tif","","","Ms. 41_39","39","Page 39","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ncp7",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ncqr","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ncqr-1-master.tif","","","Ms. 41_40","40","Page 40","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ncqr",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ncr8","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ncr8-1-master.tif","","","Ms. 41_41","41","Page 41","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ncr8",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ncss","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ncss-1-master.tif","","","Ms. 41_42","42","Page 42","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ncss",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nct9","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nct9-1-master.tif","","","Ms. 41_43","43","Page 43","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nct9",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ncvt","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ncvt-1-master.tif","","","Ms. 41_44","44","Page 44","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ncvt",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ncwb","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ncwb-1-master.tif","","","Ms. 41_45","45","Page 45","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ncwb",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ncxv","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ncxv-1-master.tif","","","Ms. 41_46","46","Page 46","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ncxv",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nczc","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nczc-1-master.tif","","","Ms. 41_47","47","Page 47","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nczc",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nd0c","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nd0c-1-master.tif","","","Ms. 41_48","48","Page 48","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'""","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nd0c",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nd1w","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nd1w-1-master.tif","","","Ms. 41_49","49","Page 49","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part Three:  ፴፭ ይቤሉ አኃው እስመ ጳውሎስ ሐዋርያ ይብል ተፋቅሮ ኢያወድቅ ግሙራ ወናሁ ሰብእ ተለዓሉ እስከነ ልዕልና አፍቅሮ እግዚአብሔር ካዕበ ወድቁ ;35. The brothers said, ""Paul the Apostle said love does not fail, but now the people who were elevated to the height of the love of God have fallen."" ; መልአ ክፍል ሣልስ በአሕፅሮ ለይሩማኪስ ዘአንበረ ተስእሎታተ ወ፪ክፍላተ ለበላድዮስ እስመ ውእቱ ጸሐፈ በአዝማነ ታውዳስዮስ ዘየዐቢ መብላድዮስ ጸሐፈ በዘመነ አርቃድዮስ ወልዱ ወለእግዚአብሔር አኰቴት ለዓለመ ዓለም ወትረ:: ; The end of part three in abridged form. Yerumakis was the one who put the questions on the two parts of Palladius, which Palladius wrote in the reign of Theodosius the Great.  Mebeladeyos also wrote in the reign of Arkadius, Son of Theodosius.  Praise to God for ever and ever always.|~|Part two:  እምነ ክፍል ካዕበ ። ይቤሉ አኃው ተርጒም ለነ ቃለ አባ መቃርስ ቀሲስ ዘይቤ አንሰ ኢያቅረብክዎ ግሙራ ለማርቆስ ዘየዐቢ አላ መልአከ እግዚአብሔር ኮነ ይሜጥዎ በእዴሁ እምሥዋዕ ; From the second part.  The brothers said to him, ""Please interpret for us the saying of Abba Maqāres the priest when he said, 'I didn't give the holy communion to the great Mark, but rather the angel of God gave it into his hand from the altar.'"" P. 49  ተፈጸመ በአሕፀሮ ኪያሁ ዘውስተ ክፍል ካዕበ። ;The end of part two in an abridged form.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nd1w",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nd4f","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nd4f-1-master.tif","","","Ms. 41_50","50","Page 50","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part Three:  ፴፭ ይቤሉ አኃው እስመ ጳውሎስ ሐዋርያ ይብል ተፋቅሮ ኢያወድቅ ግሙራ ወናሁ ሰብእ ተለዓሉ እስከነ ልዕልና አፍቅሮ እግዚአብሔር ካዕበ ወድቁ ;35. The brothers said, ""Paul the Apostle said love does not fail, but now the people who were elevated to the height of the love of God have fallen."" ; መልአ ክፍል ሣልስ በአሕፅሮ ለይሩማኪስ ዘአንበረ ተስእሎታተ ወ፪ክፍላተ ለበላድዮስ እስመ ውእቱ ጸሐፈ በአዝማነ ታውዳስዮስ ዘየዐቢ መብላድዮስ ጸሐፈ በዘመነ አርቃድዮስ ወልዱ ወለእግዚአብሔር አኰቴት ለዓለመ ዓለም ወትረ:: ; The end of part three in abridged form. Yerumakis was the one who put the questions on the two parts of Palladius, which Palladius wrote in the reign of Theodosius the Great.  Mebeladeyos also wrote in the reign of Arkadius, Son of Theodosius.  Praise to God for ever and ever always.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nd4f",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nd5z","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nd5z-1-master.tif","","","Ms. 41_51","51","Page 51","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part Three:  ፴፭ ይቤሉ አኃው እስመ ጳውሎስ ሐዋርያ ይብል ተፋቅሮ ኢያወድቅ ግሙራ ወናሁ ሰብእ ተለዓሉ እስከነ ልዕልና አፍቅሮ እግዚአብሔር ካዕበ ወድቁ ;35. The brothers said, ""Paul the Apostle said love does not fail, but now the people who were elevated to the height of the love of God have fallen."" ; መልአ ክፍል ሣልስ በአሕፅሮ ለይሩማኪስ ዘአንበረ ተስእሎታተ ወ፪ክፍላተ ለበላድዮስ እስመ ውእቱ ጸሐፈ በአዝማነ ታውዳስዮስ ዘየዐቢ መብላድዮስ ጸሐፈ በዘመነ አርቃድዮስ ወልዱ ወለእግዚአብሔር አኰቴት ለዓለመ ዓለም ወትረ:: ; The end of part three in abridged form. Yerumakis was the one who put the questions on the two parts of Palladius, which Palladius wrote in the reign of Theodosius the Great.  Mebeladeyos also wrote in the reign of Arkadius, Son of Theodosius.  Praise to God for ever and ever always.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nd5z",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nd6g","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nd6g-1-master.tif","","","Ms. 41_52","52","Page 52","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part Three:  ፴፭ ይቤሉ አኃው እስመ ጳውሎስ ሐዋርያ ይብል ተፋቅሮ ኢያወድቅ ግሙራ ወናሁ ሰብእ ተለዓሉ እስከነ ልዕልና አፍቅሮ እግዚአብሔር ካዕበ ወድቁ ;35. The brothers said, ""Paul the Apostle said love does not fail, but now the people who were elevated to the height of the love of God have fallen."" ; መልአ ክፍል ሣልስ በአሕፅሮ ለይሩማኪስ ዘአንበረ ተስእሎታተ ወ፪ክፍላተ ለበላድዮስ እስመ ውእቱ ጸሐፈ በአዝማነ ታውዳስዮስ ዘየዐቢ መብላድዮስ ጸሐፈ በዘመነ አርቃድዮስ ወልዱ ወለእግዚአብሔር አኰቴት ለዓለመ ዓለም ወትረ:: ; The end of part three in abridged form. Yerumakis was the one who put the questions on the two parts of Palladius, which Palladius wrote in the reign of Theodosius the Great.  Mebeladeyos also wrote in the reign of Arkadius, Son of Theodosius.  Praise to God for ever and ever always.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nd6g",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nd70","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nd70-1-master.tif","","","Ms. 41_53","53","Page 53","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part Three:  ፴፭ ይቤሉ አኃው እስመ ጳውሎስ ሐዋርያ ይብል ተፋቅሮ ኢያወድቅ ግሙራ ወናሁ ሰብእ ተለዓሉ እስከነ ልዕልና አፍቅሮ እግዚአብሔር ካዕበ ወድቁ ;35. The brothers said, ""Paul the Apostle said love does not fail, but now the people who were elevated to the height of the love of God have fallen."" ; መልአ ክፍል ሣልስ በአሕፅሮ ለይሩማኪስ ዘአንበረ ተስእሎታተ ወ፪ክፍላተ ለበላድዮስ እስመ ውእቱ ጸሐፈ በአዝማነ ታውዳስዮስ ዘየዐቢ መብላድዮስ ጸሐፈ በዘመነ አርቃድዮስ ወልዱ ወለእግዚአብሔር አኰቴት ለዓለመ ዓለም ወትረ:: ; The end of part three in abridged form. Yerumakis was the one who put the questions on the two parts of Palladius, which Palladius wrote in the reign of Theodosius the Great.  Mebeladeyos also wrote in the reign of Arkadius, Son of Theodosius.  Praise to God for ever and ever always.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nd70",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nd8h","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nd8h-1-master.tif","","","Ms. 41_54","54","Page 54","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part Three:  ፴፭ ይቤሉ አኃው እስመ ጳውሎስ ሐዋርያ ይብል ተፋቅሮ ኢያወድቅ ግሙራ ወናሁ ሰብእ ተለዓሉ እስከነ ልዕልና አፍቅሮ እግዚአብሔር ካዕበ ወድቁ ;35. The brothers said, ""Paul the Apostle said love does not fail, but now the people who were elevated to the height of the love of God have fallen."" ; መልአ ክፍል ሣልስ በአሕፅሮ ለይሩማኪስ ዘአንበረ ተስእሎታተ ወ፪ክፍላተ ለበላድዮስ እስመ ውእቱ ጸሐፈ በአዝማነ ታውዳስዮስ ዘየዐቢ መብላድዮስ ጸሐፈ በዘመነ አርቃድዮስ ወልዱ ወለእግዚአብሔር አኰቴት ለዓለመ ዓለም ወትረ:: ; The end of part three in abridged form. Yerumakis was the one who put the questions on the two parts of Palladius, which Palladius wrote in the reign of Theodosius the Great.  Mebeladeyos also wrote in the reign of Arkadius, Son of Theodosius.  Praise to God for ever and ever always.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nd8h",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009nd91","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009nd91-1-master.tif","","","Ms. 41_55","55","Page 55","","","pd","","amh|~|gez","","Philkeseyus|~|ፊልክስዩስ","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part Three:  ፴፭ ይቤሉ አኃው እስመ ጳውሎስ ሐዋርያ ይብል ተፋቅሮ ኢያወድቅ ግሙራ ወናሁ ሰብእ ተለዓሉ እስከነ ልዕልና አፍቅሮ እግዚአብሔር ካዕበ ወድቁ ;35. The brothers said, ""Paul the Apostle said love does not fail, but now the people who were elevated to the height of the love of God have fallen."" ; መልአ ክፍል ሣልስ በአሕፅሮ ለይሩማኪስ ዘአንበረ ተስእሎታተ ወ፪ክፍላተ ለበላድዮስ እስመ ውእቱ ጸሐፈ በአዝማነ ታውዳስዮስ ዘየዐቢ መብላድዮስ ጸሐፈ በዘመነ አርቃድዮስ ወልዱ ወለእግዚአብሔር አኰቴት ለዓለመ ዓለም ወትረ:: ; The end of part three in abridged form. Yerumakis was the one who put the questions on the two parts of Palladius, which Palladius wrote in the reign of Theodosius the Great.  Mebeladeyos also wrote in the reign of Arkadius, Son of Theodosius.  Praise to God for ever and ever always.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009nd91",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ndbj","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ndbj-1-master.tif","","","Ms. 41_56","56","Page 56","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part Three:  ፴፭ ይቤሉ አኃው እስመ ጳውሎስ ሐዋርያ ይብል ተፋቅሮ ኢያወድቅ ግሙራ ወናሁ ሰብእ ተለዓሉ እስከነ ልዕልና አፍቅሮ እግዚአብሔር ካዕበ ወድቁ ;35. The brothers said, ""Paul the Apostle said love does not fail, but now the people who were elevated to the height of the love of God have fallen."" ; መልአ ክፍል ሣልስ በአሕፅሮ ለይሩማኪስ ዘአንበረ ተስእሎታተ ወ፪ክፍላተ ለበላድዮስ እስመ ውእቱ ጸሐፈ በአዝማነ ታውዳስዮስ ዘየዐቢ መብላድዮስ ጸሐፈ በዘመነ አርቃድዮስ ወልዱ ወለእግዚአብሔር አኰቴት ለዓለመ ዓለም ወትረ:: ; The end of part three in abridged form. Yerumakis was the one who put the questions on the two parts of Palladius, which Palladius wrote in the reign of Theodosius the Great.  Mebeladeyos also wrote in the reign of Arkadius, Son of Theodosius.  Praise to God for ever and ever always.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ndbj",""
"Ethiopic Manuscripts","ark:/21198/zz0009nb92","ark:/21198/zz0009ndc2","Page","Masters/dlmasters/ethiopian/masters/21198-zz0009ndc2-1-master.tif","","","Ms. 41_57","57","Page 57","","","pd","","amh|~|gez","","ፊልክስዩስ|~|Philkeseyus","Philoxenus or Questions on the Sayings of the Egyptian Fathers","Monastic book","Ethiopia","18th-19th c.","1700/1899","1 Page","190 mm x 170 mm","Vellum","","Part Three:  ፴፭ ይቤሉ አኃው እስመ ጳውሎስ ሐዋርያ ይብል ተፋቅሮ ኢያወድቅ ግሙራ ወናሁ ሰብእ ተለዓሉ እስከነ ልዕልና አፍቅሮ እግዚአብሔር ካዕበ ወድቁ ;35. The brothers said, ""Paul the Apostle said love does not fail, but now the people who were elevated to the height of the love of God have fallen."" ; መልአ ክፍል ሣልስ በአሕፅሮ ለይሩማኪስ ዘአንበረ ተስእሎታተ ወ፪ክፍላተ ለበላድዮስ እስመ ውእቱ ጸሐፈ በአዝማነ ታውዳስዮስ ዘየዐቢ መብላድዮስ ጸሐፈ በዘመነ አርቃድዮስ ወልዱ ወለእግዚአብሔር አኰቴት ለዓለመ ዓለም ወትረ:: ; The end of part three in abridged form. Yerumakis was the one who put the questions on the two parts of Palladius, which Palladius wrote in the reign of Theodosius the Great.  Mebeladeyos also wrote in the reign of Arkadius, Son of Theodosius.  Praise to God for ever and ever always.","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009ndc2",""
