Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtj3q,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtj3q_1276099_master.tif,Ms. 12_11,11,Page 11,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Monday: በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ አነቅህ፡ በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ እትነሣዕ፡ በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ አአምን በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ እትመኃፀን,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtj3q
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtj47,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtj47_1276102_master.tif,Ms. 12_12,12,Page 12,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Monday: በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ አነቅህ፡ በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ እትነሣዕ፡ በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ አአምን በስመ፡ አብ፡ ወወልድ፡ ወመንፈስ፡ ቅዱስ፡ እትመኃፀን ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtj47
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtj5r,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtj5r_1276105_master.tif,Ms. 12_13,13,Page 13,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtj5r
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtj68,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtj68_1276111_master.tif,Ms. 12_14,14,Page 14,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtj68
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtj7s,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtj7s_1276114_master.tif,Ms. 12_15,15,Page 15,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtj7s
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtj89,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtj89_1276120_master.tif,Ms. 12_16,16,Page 16,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtj89
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtj9t,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtj9t_1276123_master.tif,Ms. 12_17,17,Page 17,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtj9t
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjbb,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjbb_1276126_master.tif,Ms. 12_18,18,Page 18,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjbb
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjcv,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjcv_1276129_master.tif,Ms. 12_19,19,Page 19,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjcv
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjdc,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjdc_1276136_master.tif,Ms. 12_20,20,Page 20,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjdc
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjfw,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjfw_1276141_master.tif,Ms. 12_21,21,Page 21,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjfw
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjgd,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjgd_1276151_master.tif,Ms. 12_22,22,Page 22,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስ,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjgd
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjhx,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjhx_1276156_master.tif,Ms. 12_23,23,Page 23,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Tuesday: አአትብ፡ ፍጽምየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ከዋላየ ፡በመለኮተ፡ ሥሉስ፡ ቅዱስ፡ አኃትም፡ የማንየ፡ በመለኮተ፡ ሥሉስ፡ ቅዱስ ፡አኃትም፡ ጸጋምየ፡ በመለኮተ፡፡ ሥሉስ፡ ቅዱስof Wednesday:አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ ኅቡረ፡ ሀልዎ፡ ሥሉስ ፡በተገጽዎ፡ አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ በድማሬ ፡ሥሉስ ፡በሥላሴ፡ ጽሙር,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjhx
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjjf,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjjf_1276159_master.tif,Ms. 12_24,24,Page 24,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Wednesday:አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ ኅቡረ፡ ሀልዎ፡ ሥሉስ ፡በተገጽዎ፡ አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ በድማሬ ፡ሥሉስ ፡በሥላሴ፡ ጽሙር,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjjf
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjkz,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjkz_1276162_master.tif,Ms. 12_25,25,Page 25,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Wednesday:አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ ኅቡረ፡ ሀልዎ፡ ሥሉስ ፡በተገጽዎ፡ አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ በድማሬ ፡ሥሉስ ፡በሥላሴ፡ ጽሙር,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjkz
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjmg,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjmg_1276165_master.tif,Ms. 12_26,26,Page 26,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Wednesday:አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ ኅቡረ፡ ሀልዎ፡ ሥሉስ ፡በተገጽዎ፡ አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ በድማሬ ፡ሥሉስ ፡በሥላሴ፡ ጽሙር,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjmg
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjn0,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjn0_1276168_master.tif,Ms. 12_27,27,Page 27,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Wednesday:አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ ኅቡረ፡ ሀልዎ፡ ሥሉስ ፡በተገጽዎ፡ አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ በድማሬ ፡ሥሉስ ፡በሥላሴ፡ ጽሙር,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjn0
Ethiopic Manuscripts,ark:/21198/zz001d61g3,ark:/21198/zz001dtjph,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001dtjph_1276171_master.tif,Ms. 12_28,28,Page 28,,,pd,,gez,,ሰይፈ ሥላሴ,The Sword of the Trinity,The Sword of the Trinity,Ethiopia,Late 18th c.,1750/1799,1 Page,165 mm x 130 mm,Vellum,,The Sword of the Trinity ሠይፈ ሥላሴ ;of Wednesday:አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ ኅቡረ፡ ሀልዎ፡ ሥሉስ ፡በተገጽዎ፡ አብ፡ ወወልድ፡ ወመንፈስ ፡ቅዱስ፡ በድማሬ ፡ሥሉስ ፡በሥላሴ፡ ጽሙር,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dtjph
