Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Subject,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Name.repository,Language,Title,Description.abstract,Description.note,Publisher.placeOfOrigin,Date,Source,Relation.isPartOf,Relation.reproducedIn,Format.dimensions,Relation.describedIn,Relation.isVersionOf,Date.creation,AltTitle.descriptive,AltTitle.other,Format.extent,Date.normalized,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Index of Medieval Medical Images,ark:/21198/zz000109rg,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f361v362.tif,47,,,,,,,,Tables - Italy - Bologna - 1300|~|Humors|~|Environmental Effects|~|Diet|~|Qualities|~|Animals - anatomy,still image,illuminated manuscripts,pd,,,,"Eighteenth rectangular table, on animal body parts and their sections.","Rectangular diagram in black, red and blue ink, composed of two parts occupying facing pages: on the non-natural or in modern parlance, ""environmental"" effects of animal body parts in the diet. The part on the verso page contains seven horizontal rows covering different types of animal body parts, and thirteen vertical columns each containing an item of information of that particular ""non-natural,"" expressed in terms of four-quality physics and humoral physiology. From l. to r. the vertical columns record the ordinal number of this non-natural in the whole series, the type of animal body part, its complexion, its degree in one of the four qualities (hot, cold, wet or dry), and then, in a cross-hatch pattern, the best form of it, what condition it helps, how it can harm, how the bad effects can be counteracted, and then, written sidewise and vertically in five narrow columns, the humor it generates, the human complexion it enhances, and the age groups, seasons of the year and geographical locations in which it is most useful. In the second part, on the recto page, below the caption ""ELECTIONES ET PROPRIETATES"" which appears in decorated alternating red and blue letters five lines high, seven horizontal rows extending those on the facing page each record uses for that variety recommended by the selected authorities.  A brief introduction to the subject occupies the top lines of both pages.  Adjacent text: Ibn Butlan's Tacuinum Sanitatis.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,"Yale Medical Library. Manuscript. 28 [Paneth codex]. [ca. 1300?] MS 28 p. 722-723 [i.e., fol. 361v-362]","Ibn Buṭlān, d. ca. 1068 Taqwīm al-ṣiḥḥah.",,image 215 x 225 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, pp. 16-17.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000109rg,
Index of Medieval Medical Images,ark:/21198/zz000109d9,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f351v352.tif,48,,,,,,,,Tables - Italy - Bologna - 1300|~|Humors|~|Environmental Effects|~|Diet|~|Qualities|~|Vegetables,still image,illuminated manuscripts,pd,,,,"Eighth rectangular table, on green vegetables and their properties.","Rectangular diagram in black, red and blue ink, composed of two parts occupying facing pages: on the non-natural or in modern parlance, ""environmental"" effects of green vegetables in the diet. The part on the verso page contains seven horizontal rows covering different types of green vegetables, and thirteen vertical columns each containing an item of information of that particular ""non-natural,"" expressed in terms of four-quality physics and humoral physiology. From l. to r. the vertical columns record the ordinal number of this non-natural in the whole series, the type of green vegetables, its complexion, its degree in one of the four qualities (hot, cold, wet or dry), and then, in a cross-hatch pattern, the best form of it, what condition it helps, how it can harm, how the bad effects can be counteracted, and then, written sidewise and vertically in five narrow columns, the humor it generates, the human complexion it enhances, and the age groups, seasons of the year and geographical locations in which it is most useful. In the second part, on the recto page, below the caption ""ELECTIONES ET PROPRIETATES"" which appears in decorated alternating red and blue letters five lines high, seven horizontal rows extending those on the facing page each record uses for that variety recommended by the selected authorities.  A brief introduction to the subject occupies the top lines of both pages.  Adjacent text: Ibn Butlan's Tacuinum Sanitatis.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,"Yale Medical Library. Manuscript. 28 [Paneth codex]. [ca. 1300?] MS 28 p. 702-703 [i.e., fol. 351v-352]","Ibn Buṭlān, d. ca. 1068 Taqwīm al-ṣiḥḥah.",,image 215 x 225 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, pp. 16-17.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000109d9,
Index of Medieval Medical Images,ark:/21198/zz000109hv,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f354v355.tif,49,,,,,,,,"Tables - Italy - Bologna - 1300|~|Humors|~|Vinegar|~|Environmental Effects|~|Condiments|~|Oils and fats, Edible|~|Diet|~|Qualities",still image,illuminated manuscripts,pd,,,,"Eleventh rectangular table, on oil and vinegar dressing with condiments.","Rectangular diagram in black, red and blue ink, composed of two parts occupying facing pages: on the non-natural or in modern parlance, ""environmental"" effects of oil and vinegar dressing with condiments in the diet. The part on the verso page contains seven horizontal rows covering different types of oil and vinegar dressing, and thirteen vertical columns each containing an item of information of that particular ""non-natural,"" expressed in terms of four-quality physics and humoral physiology. From l. to r. the vertical columns record the ordinal number of this non-natural in the whole series, the type of oil and vinegar dressing, its complexion, its degree in one of the four qualities (hot, cold, wet or dry), and then, in a cross-hatch pattern, the best form of it, what condition it helps, how it can harm, how the bad effects can be counteracted, and then, written sidewise and vertically in five narrow columns, the humor it generates, the human complexion it enhances, and the age groups, seasons of the year and geographical locations in which it is most useful. In the second part, on the recto page, below the caption ""ELECTIONES ET PROPRIETATES"" which appears in decorated alternating red and blue letters five lines high, seven horizontal rows extending those on the facing page each record uses for that variety recommended by the selected authorities.  A brief introduction to the subject occupies the top lines of both pages.  Adjacent text: Ibn Butlan's Tacuinum Sanitatis.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,"Yale Medical Library. Manuscript. 28 [Paneth codex]. [ca. 1300?] MS 28 p. 708-709 [i.e., fol. 354v-355]","Ibn Buṭlān, d. ca. 1068 Taqwīm al-ṣiḥḥah.",,image 215 x 225 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, pp. 16-17.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000109hv,
Index of Medieval Medical Images,ark:/21198/zz00010c7p,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f599.tif,50,,,,,,,,Grotesques - Italy - Bologna - 1300|~|Kings and rulers|~|Birds|~|Precious stones - Therapetic use|~|Crowns|~|Historiated initials - Italy - Bologna - 1300|~|Authorial portraits - Italy - Bologna - 1300|~|Dragons,still image,illuminated manuscripts,pd,,,,"Evax, King of Arabia, holds green stone, converses with courtier.","In initial ""E"" of ""Evax"", a king (Evax?) sits on a blue cushion wearing a golden crown and a green cloak over a red gown. He holds a scepter in his l. hand and a green stone in his r.  A bare-headed man wearing plain blue gown is looking at the stone, gesturing with both hands.  In space between columns to l. of image, a blue bird with white wings sits at top; a vine dragon hangs by its mouth from lower edge of image. Adjacent text: Marbodus's De lapidibus.","Italy (Bologna?), 1300 (?).|~|Rubricated text immediately preceding image: Incipit liber de virtutibus duodecim gemmarum, sive tredecim lapidum.|~|Text to immediate right of image: Evax rex arabum legitur scripsisse Neroni qui post Augustum regnavit in urbe secundus quot species lapidum quia nomina et que colores.",Italy-Bologna,,Yale Medical Library. Manuscript. 28 [Paneth codex]. [1300?] MS 28 p. 1197 [i.e. fol. 599],"Marbode, Bishop of Rennes, 1035?-1123. De lapidibus.",,image 31 x 42 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, p. 21.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010c7p,
Index of Medieval Medical Images,ark:/21198/zz000109nx,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f358v359.tif,51,,,,,,,,Meat|~|Tables - Italy - Bologna - 1300|~|Humors|~|Environmental Effects|~|Diet|~|Qualities|~|Poultry,still image,illuminated manuscripts,pd,,,,"Fifteenth rectangular table, on game with fur and feathers.","Rectangular diagram in black, red and blue ink, composed of two parts occupying facing pages: on the non-natural or in modern parlance, ""environmental"" effects of the meat of game animals with fur and feathers in the diet. The part on the verso page contains seven horizontal rows covering different types of game, and thirteen vertical columns each containing an item of information of that particular ""non-natural,"" expressed in terms of four-quality physics and humoral physiology. From l. to r. the vertical columns record the ordinal number of this non-natural in the whole series, the type of game, its complexion, its degree in one of the four qualities (hot, cold, wet or dry), and then, in a cross-hatch pattern, the best form of it, what condition it helps, how it can harm, how the bad effects can be counteracted, and then, written sidewise and vertically in five narrow columns, the humor it generates, the human complexion it enhances, and the age groups, seasons of the year and geographical locations in which it is most useful. In the second part, on the recto page, below the caption ""ELECTIONES ET PROPRIETATES"" which appears in decorated alternating red and blue letters five lines high, seven horizontal rows extending those on the facing page each record uses for that variety recommended by the selected authorities.  A brief introduction to the subject occupies the top lines of both pages.  Adjacent text: Ibn Butlan's Tacuinum Sanitatis.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,"Yale Medical Library. Manuscript. 28 [Paneth codex]. [ca. 1300?] MS 28 p. 716-717 [i.e., fol. 358v-359]","Ibn Buṭlān, d. ca. 1068 Taqwīm al-ṣiḥḥah.",,image 215 x 225 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, pp. 16-17.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000109nx,
Index of Medieval Medical Images,ark:/21198/zz0001099r,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f348v349.tif,52,,,,,,,,Tables - Italy - Bologna - 1300|~|Humors|~|Environmental Effects|~|Cereals as food|~|Diet|~|Qualities,still image,illuminated manuscripts,pd,,,,"Fifth rectangular table, on cereals and what one can do with them.","Rectangular diagram in black, red and blue ink, composed of two parts occupying facing pages: on the non-natural or in modern parlance, ""environmental"" effects of cereals in the diet. The part on the verso page contains seven horizontal rows covering different types of cereal, and thirteen vertical columns each containing an item of information of that particular ""non-natural,"" expressed in terms of four-quality physics and humoral physiology. From l. to r. the veritcal columns record the ordinal number of this non-natural in the whole series, the type of cereal, its complexion, its degree in one of the four qualities (hot, cold, wet or dry), and then, in a cross-hatch pattern, the best form of it, what condition it helps, how it can harm, how the bad effects can be counteracted, and then, written sidewise and vertically in five narrow columns, the humor it generates, the human complexion it enhances, and the age groups, seasons of the year and geographical locations in which it is most useful. In the second part, on the recto page, below the caption ""ELECTIONES ET PROPRIETATES"" which appears in decorated alternating red and blue letters five lines high, seven horizontal rows extending those on the facing page each record uses for that variety recommended by the selected authorities.  A brief introduction to the subject occupies the top lines of both pages.  Adjacent text: Ibn Butlan's Tacuinum Sanitatis.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,"Yale Medical Library. Manuscript. 28 [Paneth codex]. [ca. 1300?] MS 28 p. 696-697 [i.e., fol. 348v-349]","Ibn Buṭlān, d. ca. 1068 Taqwīm al-ṣiḥḥah.",,image 215 x 225 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, pp. 16-17.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001099r,
Index of Medieval Medical Images,ark:/21198/zz000107jd,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f262.tif,53,,,,,,,,Tooth Extraction - instrumentation|~|Dental Instruments|~|Illustrations - Italy - Bologna - 1300,still image,illuminated manuscripts,pd,,,,File for cosmetic dentistry. Diagram for wiring of teeth.,"Instrument and diagram.  The instrument, near the top of l. column of text, is a file for the cosmetic removal of excess teeth.  The handle is multi-colored, and the blue (metal?) working end projects into l. margin.  The diagram, one-third of the way down r. column, shows five teeth bound with wire to keep them in place.  (Cf. Spink &amp; Lewis, pp. 288-295.)  Adjacent text: Albucasis's Cirurgia, tr. by Gerardus Cremonensis.  Instrument appears in chapter 32, De serratando dentium eminentium super alios; diagram appears in chapter 33, De extractione [i.e. erectione?] dentium motorum cum filis auri vel argenti.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,Yale Medical Library. Manuscript. 28 [Paneth codex]. [1300?] MS 28 p. 523 [i.e. fol. 262],"Abū al-Qāsim Khalaf ibn Abbās al-Zahrāwī, d. 1013? Maqālah fī al-amal bi-al-yad. Latin",,image 50 x 165 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000107jd,
Index of Medieval Medical Images,ark:/21198/zz0001095p,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f344v345.tif,54,,,,,,,,Tables - Italy - Bologna - 1300|~|Humors|~|Environmental Effects|~|Diet|~|Qualities|~|Fruit - Varieties,still image,illuminated manuscripts,pd,,,,"First rectangular table, on fruits and their varieties.","Rectangular diagram in black, red and blue ink, composed of two parts occupying facing pages: on the non-natural or in modern parlance, ""environmental"" effects of fruits in the diet. The part on the verso page contains seven horizontal rows covering different types of fruit, and thirteen vertical columns each containing an item of information of that particular ""non-natural,"" expressed in terms of four-quality physics and humoral physiology. From l. to r. the vertical columns record the ordinal number of this non-natural in the whole series, the type of fruit, its complexion, its degree in one of the four qualities (hot, cold, wet or dry), and then, in a cross-hatch pattern, the best form of it, what condition it helps, how it can harm, how the bad effects can be counteracted, and then, written sidewise and vertically in five narrow columns, the humor it generates, the human complexion it enhances, and the age groups, seasons of the year and geographical locations in which it is most useful. In the second part, on the recto page, below the caption ""ELECTIONES ET PROPRIETATES"" which appears in decorated alternating red and blue letters five lines high, seven horizontal rows extending those on the facing page each record uses for that variety recommended by the selected authorities.  A brief introduction to the subject occupies the top lines of both pages.  Adjacent text: Ibn Butlan's Tacuinum Sanitatis.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,"Yale Medical Library. Manuscript. 28 [Paneth codex]. [1300?] MS 28 p. 688-689 [i.e., fol. 344v-345]","Ibn Buṭlān, d. ca. 1068 Taqwīm al-ṣiḥḥah.",,image 215 x 225 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, pp. 16-17.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001095p,
Index of Medieval Medical Images,ark:/21198/zz00010cpd,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f9v.tif,55,,,,,,,,Horn players|~|Grotesques - Italy - Bologna - 1300|~|Fishes|~|Historiated initials - Italy - Bologna - 1300|~|Seasons,still image,illuminated manuscripts,pd,,,,Fishes. Two grotesque horn players.,"Two fish, one red and one blue, form interior of a beige initial ""M"" of ""Mutationes.""  Grotesque vine-man (personifying Summer?) to l. in red sleeves, blue cloak, green hood holds frame of initial in l. hand and blows horn with r. hand.  At end of foliage to lower r. a gray-bearded head (personifying Winter?) with receding hairline blows a horn.  Adjacent text: Hippocrates' Aphorismi.","Italy (Bologna?), 1300(?)|~|Text in red above image: Tertia particula de mutationibus temporum.|~|Text to immediate right of image: Mutationes temporum maxime generant morbos.",Italy-Bologna,1300,Yale Medical Library. Manuscript. 28 [Paneth codex]. [1300?] MS 28 p. 18 [i.e. fol. 9v],Hippocrates. Aphorisms.,,100 x 115 mm.,Alon p. 11.,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010cpd,
Index of Medieval Medical Images,ark:/21198/zz00010bhb,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f383v384.tif,56,,,,,,,,Tables - Italy - Bologna - 1300|~|Humors|~|Environmental Effects|~|Climate|~|Qualities|~|Seasons|~|Geographical positions,still image,illuminated manuscripts,pd,,,,"Fortieth rectangular table, on the changes in the weather according to the seasons and the location of the country.","Rectangular diagram in black, red and blue ink, composed of two parts occupying facing pages: on the non-natural or in modern parlance, ""environmental"" effects of weather changes according to the seasons and the location of the country. The part on the verso page contains seven horizontal rows covering different types of weather changes, and thirteen vertical columns each containing an item of information of that particular ""non-natural,"" expressed in terms of four-quality physics and humoral physiology. From l. to r. the vertical columns record the ordinal number of this non-natural in the whole series, the type of weather change, its complexion, its degree in one of the four qualities (hot, cold, wet or dry), and then, in a cross-hatch pattern, the best form of it, what condition it helps, how it can harm, how the bad effects can be counteracted, and then, written sidewise and vertically in five narrow columns, the humor it generates, the human complexion it enhances, and the age groups, seasons of the year and geographical locations in which it is most useful. In the second part, on the recto page, below the caption ""ELECTIONES ET PROPRIETATES"" which appears in decorated alternating red and blue letters five lines high, seven horizontal rows extending those on the facing page each record uses for that variety recommended by the selected authorities.  A brief introduction to the subject occupies the top lines of both pages.  Adjacent text: Ibn Butlan's Tacuinum Sanitatis.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,"Yale Medical Library. Manuscript. 28 [Paneth codex]. [ca. 1300?] MS 28 p. 766-767 [i.e., fol. 383v-384]","Ibn Buṭlān, d. ca. 1068 Taqwīm al-ṣiḥḥah.",,image 215 x 225 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, pp. 16-17.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00010bhb,
Index of Medieval Medical Images,ark:/21198/zz000109md,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f357v358.tif,57,,,,,,,,Meat|~|Tables - Italy - Bologna - 1300|~|Humors|~|Environmental Effects|~|Diet|~|Qualities,still image,illuminated manuscripts,pd,,,,"Fourteenth rectangular table, on the meat of domesticated animals, fresh and salted, and its nature.","Rectangular diagram in black, red and blue ink, composed of two parts occupying facing pages: on the non-natural or in modern parlance, ""environmental"" effects of meat from domesticated animals in the diet. The part on the verso page contains seven horizontal rows covering different types of domesticated animal meat, and thirteen vertical columns each containing an item of information of that particular ""non-natural,"" expressed in terms of four-quality physics and humoral physiology. From l. to r. the vertical columns record the ordinal number of this non-natural in the whole series, the type of meat, its complexion, its degree in one of the four qualities (hot, cold, wet or dry), and then, in a cross-hatch pattern, the best form of it, what condition it helps, how it can harm, how the bad effects can be counteracted, and then, written sidewise and vertically in five narrow columns, the humor it generates, the human complexion it enhances, and the age groups, seasons of the year and geographical locations in which it is most useful. In the second part, on the recto page, below the caption ""ELECTIONES ET PROPRIETATES"" which appears in decorated alternating red and blue letters five lines high, seven horizontal rows extending those on the facing page each record uses for that variety recommended by the selected authorities.  A brief introduction to the subject occupies the top lines of both pages.  Adjacent text: Ibn Butlan's Tacuinum Sanitatis.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,"Yale Medical Library. Manuscript. 28 [Paneth codex]. [ca. 1300?] MS 28 p. 714-715 [i.e., fol. 357v-358]","Ibn Buṭlān, d. ca. 1068 Taqwīm al-ṣiḥḥah.",,image 215 x 225 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, pp. 16-17.",,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000109md,
Index of Medieval Medical Images,ark:/21198/zz00010987,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f347v348.tif,58,,,,,,,,Tables - Italy - Bologna - 1300|~|Humors|~|Environmental Effects|~|Diet|~|Qualities|~|Fruit - Varieties,still image,illuminated manuscripts,pd,,,,"Fourth rectangular table, on fruits that heal and on toothaches.","Rectangular diagram in black, red and blue ink, composed of two parts occupying facing pages: on the non-natural or in modern parlance, ""environmental"" effects of fruits that promote healing and of toothache. The part on the verso page contains seven horizontal rows covering different types of fruits that promote healing and of toothache, and thirteen vertical columns each containing an item of information of that particular ""non-natural,"" expressed in terms of four-quality physics and humoral physiology. From l. to r. the vertical columns record the ordinal number of this non-natural in the whole series, the type of fruit, its complexion, its degree in one of the four qualities (hot, cold, wet or dry), and then, in a cross-hatch pattern, the best form of it, what condition it helps, how it can harm, how the bad effects can be counteracted, and then, written sidewise and vertically in five narrow columns, the humor it generates, the human complexion it enhances, and the age groups, seasons of the year and geographical locations in which it is most useful. In the second part, on the recto page, below the caption ""ELECTIONES ET PROPRIETATES"" which appears in decorated alternating red and blue letters five lines high, seven horizontal rows extending those on the facing page each record uses for that variety recommended by the selected authorities.  A brief introduction to the subject occupies the top lines of both pages.  Adjacent text: Ibn Butlan's Tacuinum Sanitatis.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,"Yale Medical Library. Manuscript. 28 [Paneth codex]. [ca. 1300?] MS 28 . 694-695 [i.e., fol. 347v-348]","Ibn Buṭlān, d. ca. 1068 Taqwīm al-ṣiḥḥah.",,image 215 x 225 mm.,"Sudhoff, K.  ""Codex Fritz Paneth,"" in Archiv fèur Geschichte der Mathematik, der Naturwissenschaften, und der Technik, 12 (1929), n.F. 3, pp. 16-17.",,,,,,,failed,,
Index of Medieval Medical Images,ark:/21198/zz000107db,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f260.tif,59,,,,,,,,Nasal Polyps - surgery|~|Surgical Instruments|~|Illustrations - Italy - Bologna - 1300,still image,illuminated manuscripts,pd,,,,Funnel for instilling liquids into the nose.,"Funnel for instilling oils or medicines into the nose after removal of a nasal polyp.  Instrument appears in upper l. margin and is placed vertically; working end is blue, possibly signifying metal.  (Cf. Spink &amp; Lewis, pp. 258-61.)  Adjacent text: Albucasis's Cirurgia, tr. by Gerardus Cremonensis.  Appears in chapter 24, De cura carne nate in naso.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,Yale Medical Library. Manuscript. 28 [Paneth codex]. [1300?] MS 28 p. 519 [i.e. fol. 260],"Abū al-Qāsim Khalaf ibn Abbās al-Zahrāwī, d. 1013? Maqālah fī al-amal bi-al-yad. Latin",,image 110 x 20 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000107db,
Index of Medieval Medical Images,ark:/21198/zz0001088r,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f280v.tif,60,,,,,,,,Placenta|~|Surgical Instruments|~|Vagina|~|Illustrations - Italy - Bologna - 1300|~|Irrigation - instrumentation,still image,illuminated manuscripts,pd,,,,Funnel for vaginal fumigation.,"Funnel for vaginal fumigation in treatment of retention of the menses or of the placenta.  Instrument appears in middle of r. column of text, extending into r. margin.  (Cf. Spink &amp; Lewis, pp. 498-99.)  Adjacent text: Albucasis's Cirurgia, tr. by Gerardus Cremonensis.  Instrument appears in chapter 78, De extractione sedine.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,Yale Medical Library. Manuscript. 28 [Paneth codex]. [1300?] MS 28 p. 560 [i.e. fol. 280v],"Abū al-Qāsim Khalaf ibn Abbās al-Zahrāwī, d. 1013? Maqālah fī al-amal bi-al-yad. Latin",,image 20 x 75 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0001088r,
Index of Medieval Medical Images,ark:/21198/zz000107v2,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f268.tif,61,,,,,,,,"Surgical Instruments|~|Abscess - surgery|~|Mastectomy, Subcutaneous - instrumentation|~|Semicircular diagrams - Italy - Bologna - 1300|~|Axilla - pathology|~|Cupping Vessels",still image,illuminated manuscripts,pd,,,,General surgical instrument. Diagrams of incisions for male breast reduction. Diagram of incision for axillary abscess.,"One instrument and three diagrams.  The instrument, shown at the top just to the r. of the l. column of text, is a round cupping vessel.  The first diagram, one-third of the way down the l. margin, shows a semi-circular incision to be made to remove excess fatty tissue from a male breast.  The second diagram, half-way down the l. margin, shows two semi-circular incisions, close together and parallel, to be made when the male breast is pendulous and skin must also be removed.  The third diagram, in the top r. margin, shows a semi-circular incision to be made in case of an axillary abscess.  (Cf. Spink &amp; Lewis, pp. 360-67.)   Adjacent text: Albucasis's Cirurgia, tr. by Gerardus Cremonensis.  The instrument appears in chapter 46, De formis instrumentorum que sunt neccesaria in sectione et perforatione; the first two diagrams appear in chapter 47, De cura mamillarum virorum que similantur mamillis mulierum; third diagram appears in chapter 48, De perforatione apostematum que accidunt super titillico.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,Yale Medical Library. Manuscript. 28 [Paneth codex]. [1300?] MS 28 p. 535 [i.e. fol. 268],"Abū al-Qāsim Khalaf ibn Abbās al-Zahrāwī, d. 1013? Maqālah fī al-amal bi-al-yad. Latin",,image 150 x 200 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000107v2,
Index of Medieval Medical Images,ark:/21198/zz000107s1,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f267.tif,62,,,,,,,,Surgical Instruments|~|Illustrations - Italy - Bologna - 1300,still image,illuminated manuscripts,pd,,,,General surgical instruments.,"Fifteen surgical instruments for general use.  All have multi-colored handles and blue working ends, possibly indicating metal.  Included are three explorers, three probes, three 'leaden' probes, three simple hooks, and three 'blind' hooks (although explorers and both kinds of probes are drawn the same, as are both kinds of hooks).  (Cf. Spink &amp; Lewis, pp. 346-51.)  Adjacent text: Albucasis's Cirurgia, tr. by Gerardus Cremonensis.  All appear in chapter 46, De formis instrumentorum que sunt neccesaria in sectione et perforatione.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,Yale Medical Library. Manuscript. 28 [Paneth codex]. [1300?] MS 28 p. 533 [i.e. fol. 267],"Abū al-Qāsim Khalaf ibn Abbās al-Zahrāwī, d. 1013? Maqālah fī al-amal bi-al-yad. Latin",,image 200 x 200 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000107s1,
Index of Medieval Medical Images,ark:/21198/zz000107tj,ark:/21198/zz000100j1,2,Completed,Page,immi/masters/ym28f267v.tif,63,,,,,,,,Surgical Instruments|~|Illustrations - Italy - Bologna - 1300|~|Hemorrhage - surgery|~|Bloodletting - instrumentation|~|Cupping Vessels,still image,illuminated manuscripts,pd,,,,General surgical instruments.,"Nineteen surgical instruments for general use. The first twelve have multi-colored handles and blue (metal?) working ends.  Included are three two-pronged and three three-pronged hooks, three scalpels with one sharp and one blunt edge, three scalpels with blades hidden between two spoons (i.e. 'deceivers') for removing cysts and tumors, three scalpels to be hidden between the fingers when opening tumors, three cupping vessels to staunch hemorrhages, and one small nutshell-shaped cupping vessel.  (Cf. Spink &amp; Lewis, pp. 352-61.)   Adjacent text: Albucasis's Cirurgia, tr. by Gerardus Cremonensis.  Instruments appear in chapter 46, De formis instrumentorum que sunt necessaria in sectione et perforatione.","Italy (Bologna?), 1300 (?).",Italy-Bologna,1300,Yale Medical Library. Manuscript. 28 [Paneth codex]. [1300?] MS 28 p. 534 [i.e. fol. 267v],"Abū al-Qāsim Khalaf ibn Abbās al-Zahrāwī, d. 1013? Maqālah fī al-amal bi-al-yad. Latin",,image 225 x 195 mm.,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000107tj,
