File Name,Parent ARK fester,Parent ARK,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1tf1fb2,Work,,"Anna Dugged Owens, Los Angeles, circa 1900",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[circa 1900],1900,,,,,,,,"Studio portrait of Anna Dugged Owens seated next to a side table with flowers on the top.|~|Anna Dugged Owens was married to Robert Curry Owens who was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932",,local,African American pioneers,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf1fb2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tf1fb2/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1pp0pqp,Work,,"Anna Dugged Owens, Los Angeles, circa 1900",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[circa 1900],1900,,,,,,,,"Studio portrait of Anna Dugged Owens standing in a satin dress.|~|Anna Dugged Owens was married to Robert Curry Owens who was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,"Front of photo, photographer signature: Stum [...]. Back of photo: Mrs. Robert C. Owens",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932",,local,African American pioneers,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp0pqp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pp0pqp/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_005a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1f4963j,Work,,"Robert Curry Owens as a young boy, Los Angeles, circa 1865",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[circa 1865],1865,,,,,,,,"Robert Curry Owens was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,Written on back of photograph: Robert Curry Owens as a young boy returning home from Biddy Mason's home (his maternal grandmother) with his pockets full of pigeons.,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Robert Curry, 1859-1932",,local,African American pioneers,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f4963j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f4963j/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_006.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z19c8fct,Work,,"Anna Dugged Owens (left) with a playmate, 1880-1900",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[1880-1890],1880/1890,,,,,,,,"Anna Dugged Owens married Robert Curry Owens who was the grandson of Robert Owens, Sr., and Biddy Mason.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932",,local,African American pioneers,lcsh,,,,,photographs,aat,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c8fct,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19c8fct/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_007.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z15m7ppj,Work,,"Anna Dugged Owens as a child, 1880-1890",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[1880-1890],1880/1890,,,,,,,,"Studio portrait of Anna Dugged Owens as a girl, standing beside a potted plant with a landscape backdrop in the background.|~|Anna Dugged Owens married Robert Curry Owens who was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m7ppj,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15m7ppj/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_008.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z11v6z0p,Work,,"James Dugged, father of Anna Dugged Owens, 1870-1880",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[1870-1880],1870/1880,,,,,,,,"Studio portrait of James Dugged, father of Anna Dugged Owens.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Dugged, James",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v6z0p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v6z0p/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_009a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1x654x0,Work,,"Anna Dugged Owens as a child, 1880-1890",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[1880-1890],1880/1890,,,,,,,local,"Studio portrait of Anna Dugged Owens as a girl, standing beside a chaise.|~|Anna Dugged Owens married Robert Curry Owens who was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.  |~|On the back is a biographical note about Robert Owens, Sr., written by Robert Curry Owens, his grandson, p. 4|~|Robert Owens, Sr., came to Los Angeles in 1850 and established himself as a horse and mule trader, and stable owner. His son, Charles Owens, married Ellen Mason, an ex-slave and the daughter of Bridget “Biddy” Mason.",,1 photograph,"Written on back of photo: (4) corner of Main & First St. He stated the object of his visit and offered his note. Mr. Rowan promptly replied ""Bob"" if your word is no good, your note is worthless. With that they started for Temple Block the only place in town to leave your money. He handed my grandfather $1500 with this remark, now Bob you pay me just as soon as you can. This Rowan the Baker was the father of Tom Rowan at one time mayor of L.A. and held other important offices.",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932|~|Owens, Robert, Sr., d. 1865",,local|~|local,African American pioneers,lcsh,,,,,Portrait photographs|~|biographies (documents),tgm|~|aat,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x654x0,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x654x0/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_009b.tif,ark:/21198/z1087pw7,ark:/21198/z1087pw7,ark:/21198/z1sf4d74,Page,4,"Biographical note about Robert Owens, Sr., p. 4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4d74,
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_010.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1np3nd2,Work,,"Louisa Dugged Lee, mother of Anna Dugged Owens, circa 1880",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[circa 1880],1880,,,,,,,,"Text of the plaque: This plaque marks the location of the original southeast corner of El Pueblo Nuestra Señora La Reina De Los Angeles De Porciuncula as established in 1781. The greater Boyle Heights Bicentennial Committee, The Los Angeles Historical Society, June 28, 1980. Tom Bradley -- Mayor, Arthur K. Snyder -- Councilman 14th District.  |~|Louisa Dugged Lee (Feb. 1 1852-Jan. 15, 1927) was the mother of Anna Dugged Owens. She came to California from Missouri. In 1920 she lived on S. Albany St. in Los Angeles with her son, Ebberhart Lee.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Lee, Louisa Dugged, 1852-1927",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3nd2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np3nd2/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_011a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1hx2wmf,Work,,"Robert Curry Owens, 1880-1900",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[1880-1900],1880/1900,,,,,,,,"Studio portrait of Robert Curry Owens.|~|Robert Curry Owens was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,"Written on back of photo: Robert Curry Owens, grandson of Biddy Mason, son of Mr. & Mrs. Charles Owens. Please credit Miriam Matthews.",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Robert Curry, 1859-1932",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx2wmf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx2wmf/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_012a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1d524wd,Work,,"Robert Curry Owens, circa 1890",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[circa 1890],1890,,,,,,,,"Studio portrait of Robert Curry Owens at age 30.|~|Robert Curry Owens was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Robert Curry, 1859-1932",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d524wd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d524wd/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_013.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z18d1d6j,Work,,"Robert Curry Owens, circa 1900",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[circa 1900],1900,,,,,,,,"Studio portrait of Robert Curry Owens.|~|Robert Curry Owens was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Robert Curry, 1859-1932",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1d6j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d1d6j/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_014a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z14n0nk5,Work,,"Robert Curry Owens, circa 1900",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[circa 1900],1900,,,,,,,,"Robert Curry Owens, seated in a parlor holding a newspaper or book.|~|Robert Curry Owens was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,Written on back of photo: Bob Owens - Gladys' father,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Robert Curry, 1859-1932",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n0nk5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n0nk5/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_015.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z10z8m92,Work,,"Girl, possibly Anna Dugged Owens, holding a doll, circa 1880-1890",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[1880-1890],1880/1890,,,,,,,,"Studio portrait of a girl, possibly Anna Dugged Owens, holding a doll in her lap. |~|Anna Dugged Owens married Robert Curry Owens who was the grandson of Robert Owens, Sr. and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8m92,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z8m92/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_016a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1w683t2,Work,,"Anna Dugged Owens, 1890-1900",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[1890-1900],1890/1900,,,,,,,,"Studio portrait of Anna Dugged Owens.|~|Anna Dugged Owens married Robert Curry Owens who was the grandson of Robert Owens, Sr. and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,"Written on back of photo: Mrs. Robert Owens, nee Anna Daggar [sic]",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w683t2,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w683t2/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_017a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1rf7c1v,Work,,"Anna Dugged Owens as a child, 1880-1890",,"Robert Curry Owens, wife Anna Dugger, her Dugger family",still image,[1880-1890],1880/1890,,,,,,,,"Studio portrait of Anna Dugged Owens as a girl, seated on a chair with her arm resting on a side table. |~|Anna Dugged Owens married Robert Curry Owens who was the grandson of Robert Owens, Sr. and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,Written on back of photo: Anna Dugger - married Robert Curry Owens.,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Anna Dugged, 1872-1932",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,"Robert Curry Owens, wife Anna Dugger, her Dugger family","Box 2, Folder 2",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7c1v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rf7c1v/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_018.tif,ark:/21198/z1087pw7,ark:/21198/z1087pw7,ark:/21198/z1mp6m77,Page,1,"Biographical note about Robert Owens, Sr., p. 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6m77,
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_019.tif,ark:/21198/z1087pw7,ark:/21198/z1087pw7,ark:/21198/z1gx5vhh,Page,2,"Biographical note about Robert Owens, Sr., p. 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx5vhh,
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f02_020.tif,ark:/21198/z1087pw7,ark:/21198/z1087pw7,ark:/21198/z1c553vc,Page,3,"Biographical note about Robert Owens, Sr., p. 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c553vc,
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f03_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z17d4c7d,Work,,"Henry Owens, 1880-1894",,Henry Owens (brother Robert Curry Owens) and wife Louise,still image,[1880-1894],1880/1880,,,,,,,,"Studio portrait of Henry Owens. |~|Henry Owens was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,"Caption: Lamson Studio, 313 S. Spring St., Los Angeles / An old photograph of Henry Owens who passed away in the nineties. Henry was the brother of ""Bob"" Owens.",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Henry, 1860-1894",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,Henry Owens (brother Robert Curry Owens) and wife Louise,"Box 2, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d4c7d,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d4c7d/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f03_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z13r29v3,Work,,"Louisa Owens (right), with her three sisters, circa 1885",,Henry Owens (brother Robert Curry Owens) and wife Louise,still image,[circa 1885],1885,,,,,,,,"Studio portrait of Louisa Owens and her three sisters, against a garden scene backdrop. |~|Henry Owens was the grandson of Robert Owens, Sr., and Biddy Mason, early African American pioneers and Los Angeles landowners.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Louisa, 1864-1893",,local,African American pioneers,lcsh,,,,,Portrait photographs,tgm,Henry Owens (brother Robert Curry Owens) and wife Louise,"Box 2, Folder 3",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r29v3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r29v3/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_001.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1001k5j,Work,,"Manilla Owens (most probably) as a child, circa 1910",,Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens),still image,[circa 1910],1910,,,,,,,,"Studio portrait of Manila Owens (probably) as a child|~|Manila Owens was the great-granddaughter of Biddy Mason and Robert Owens, early African American pioneers and Los Angeles landowners (daughter of Robert Curry Owens and Anna Dugged Owens).",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Manilla Louise, 1898-1930",,local,,,,,,,Portrait photographs,tgm,Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens),"Box 2, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001k5j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1001k5j/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1qg09tq,Work,,"Manila and Gladys Owens as children in front of the Albany St. house, circa 1900",,Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens),still image,[circa 1900],1900,,,,,,,,"View of the front of the Owens' Victorian style house on Albany St. with striped awnings over the second floor windows, with Elbridge Lee (uncle of Gladys and Manila Owens), Manila Owens with a woman, and Gladys Owens with Mrs. Wickliffe. |~|Manila and Gladys Owens were the great-granddaughters of Biddy Mason and Robert Owens, early African American pioneers and Los Angeles landowners (daughters of Robert Curry Owens and Anna Dugged Owens).",,1 photograph,"Written on back of photo: Elbridge Lee. Gladys Mother, Manila, Albany House, Mrs. Wickliffe, Gladys",public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Owens, Manilla Louise, 1898-1930|~|Smith, Gladys Mason Owens, 1895-1995 |~|Lee, Elbridge Herbert, 1886-1948",,local|~|local|~|local,,,Los Angeles (Calif.),lcsh,,,photographs,aat,Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens),"Box 2, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg09tq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg09tq/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1kp9k3v,Work,,"Gladys Mason Owens (92), Linda Spikes Cox (standing), Robynn Cox, Cheryl Cox (bottom), Los Angeles, 1988",,Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens),still image,"December 14, 1988",1988-12-14,,,,,,,,"Descendants of Biddy Mason, early African American pioneer and Los Angeles landowner: Gladys Mason Owens, great-granddaughter (seated, L, 92 years old); Linda Spikes Cox, great-great-granddaughter (standing);  great-great-great-granddaughters Robyn Cox and Cheryl Cox. |~|Elwood Mathews, a descendant of Pauletta Laws Fears who won an important housing discrimination case, at the Black Angelinos exhibition at the Afro-American Museum. |~|Photographs appear with the newspaper article: ""Documentary explores lives of black L.A. pioneers,"" Los Angeles Sentinel, 15 Dec. 1988, p. 8.",,1 photograph,,copyrighted,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Smith, Gladys Mason Owens, 1895-1995 |~|Cox, Linda Spikes|~|Cox, Robynn|~|Cox, Cheryl|~|Mathews, Elwood",,local|~|local|~|local|~|local|~|local,,,,,,,Portrait photographs,tgm,Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens),"Box 2, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9k3v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kp9k3v/manifest
Masters/othermasters/dl_miriammatthews/box02/uclalsc_1889_b02_f04_005a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1fx8tgg,Work,,"Gladys Owens as a young woman, 1915-1920",,Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens),still image,[1915-1920],1915/1920,,,,,,,,"Studio portrait of Gladys Owens as a young woman wearing a white blouse with a brooch and necklace. |~|Gladys Owens was the great-granddaughter of Biddy Mason and Robert Owens, early African American pioneers and Los Angeles landowners (daughter of Robert Curry Owens and Anna Dugged Owens).",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Early California, 1781-1920","Early Settlers Within Los Angeles, 1800-1880","Smith, Gladys Mason Owens, 1895-1995",,local,,,,,,,Portrait photographs,tgm,Gladys Owens Smith and Manila Owens (daughters of Robert Curry Owens),"Box 2, Folder 4",,ingested,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx8tgg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fx8tgg/manifest
