File Name,Parent ARK (fester),Parent ARK,Item ARK,Object Type,Item Sequence,Title,Visibility,AltTitle.other,Type.typeOfResource,Date.creation,Date.normalized,Name.architect,Artist,Author,Name.creator,Name.photographer,Photocopier,Creator 1 Source|~|Creator 2 Source,Description.note,Description.abstract,Format.extent,Description.caption,Rights.copyrightStatus,Copyright Statement,Rights.rightsHolderName,Copyright Holder 1 Source,Rights.servicesContact,Series,Sub-series,Name.subject,Subject.name Role,Subject.name Source,Subject topic,Subject.topic Source,Subject place,Place Source,Description.latitude,Description.longitude,Type.genre,Genre Source,Source?,Physical Location,Thumbnail,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f04_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z12f95jn,Work,,"Gathering of the Garrott and Dejarnette (or De Jarnette) families, Los Angeles, 1940s (?)",,"Garrott family, 1950s",still image,[1940s (?)],1940/1950,,,,,,,,"Gathering of Garrott and DeJarnette (or De Jarnette) families. Standing, back row: Dr. Alva Curtis Garrott (?): center; second row, seated, from left: 1) Helen Duncan Garrott, 2) Willa Garrott, 3) Fannie James (wife of James Garrott, Sr.), 6) Mable Dejarnette Keenan, 7) Alice Dejarnette Hooper. |~|Dr. Alva Garrott married Lillie Dejarnette in 1893. Dr. Garrott earned degrees in Pharmacy and Dentistry at Howard University in Washington, D. C. before bringing his family to Los Angeles in 1901, becoming this city's first Negro dentist. Lillie died in 1916. Mable Dejarnette Keenan, and Alice Dejarnette Hooper were Lillie's sisters. Helen Garrott was the wife of James Garrott (son of Dr. Garrott), Willa Garrott was the wife of Alva Garrott, Jr., Fannie Garrott was the wife of Dr. Alva Garrott's brother, James.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alva C. (Alva Curtis), 1866-1952|~|Keenan, Mabel Dejarnette, 1882-1966|~|Hooper, Alice Dejarnette, 1880-1966|~|Garrott, Helen Duncan, 1902-1973|~|Garrott, Helen, 1896-1966|~|Garrott, Fannie E., 1872-1962",,local|~|local|~|local|~|local|~|local|~|local,African American families,lcsh,,,,,Portrait photographs,tgm,"Garrott/De Jarnette families ; Garrott family, 1950s ; Daily Life in Black Los Angeles and California, 1885-1980 ; Business, Professionals, and Laborers, ; Dr. A.C. Garrott, first African American dentist in Los Angeles County","Box 9, Folder 4",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f95jn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12f95jn/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f04_005.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1sx7x6v,Work,,"Dr. Alva Curtis Garrott, honored by a local dentist association, 1940s",,"Garrott family, 1950s",still image,[1940s],1940/1950,,,,,,,,"Dr. Alva Curtis Garrott at a gathering where he was honored by a local dental association, with his second wife Dr. Alice Watkins Garrott (seated next to him). |~|Dr. Garrott earned degrees in Pharmacy and Dentistry at Howard University in Washington, D. C. before bringing his family to Los Angeles in 1901, becoming this city's first Negro dentist. After his first wife, Lillie Garrott, died in 1916, Dr. Garrott married Alice Watkins, who became a dentist.  |~|Dr. Alice Watkins Garrott was a dentist who married dentist. Dr. Alva Curtis Garrott.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alva C. (Alva Curtis), 1866-1952|~|Garrott, Alice Watkins, 1889-1985",,local|~|local,African American dentists,lcsh,Los Angeles (Calif.),lcsh,,,photographs,aat,"Garrott/De Jarnette families ; Garrott family, 1950s ; Daily Life in Black Los Angeles and California, 1885-1980 ; Business, Professionals, and Laborers, ; Dr. A.C. Garrott, first African American dentist in Los Angeles County","Box 9, Folder 4",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx7x6v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx7x6v/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f04_007.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1d80w1k,Work,,"Dr. Alva Curtis Garrott, Los Angeles, 1940s",,"Garrott family, 1950s",still image,[1940s],1940/1950,,,,,,,,"Studio portrait of Dr. Alva Curtis Garrott. |~|Dr. Garrott earned degrees in Pharmacy and Dentistry at Howard University in Washington, D. C. before bringing his family to Los Angeles in 1901, becoming this city's first Negro dentist. After his first wife, Lillie Garrott, died in 1916, Dr. Garrott married Alice Watkins, who became a dentist.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alva C. (Alva Curtis), 1866-1952",,local,African American dentists,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,"Garrott/De Jarnette families ; Garrott family, 1950s","Box 9, Folder 4",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d80w1k,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d80w1k/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1903mvg,Work,,"Family of Dr. Alice Watkins Garrott when she was a child, circa 1905",,Dr. Alice Watkins Garrott and family,still image,[circa 1905],1905,,,,,,,,"Studio portrait of the family of Alice Watkins Garrott: parents Sara N. Watkins and John W. Watkins; brothers Philip, John and Delbert; Alice and three of her four sisters: Elizabeth, Gertrude, Edith and Eva.   |~|Dr. Garrott earned degrees in Pharmacy and Dentistry at Howard University in Washington, D. C. before bringing his family to Los Angeles in 1901, becoming this city's first Negro dentist. After his first wife, Lillie Garrott, died in 1916, Dr. Garrott married Alice Watkins, who became a dentist.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alice Watkins, 1889-1985|~|Watkins, John W., 1858-1926|~|Watkins, Sara N., b. 1860|~|Watkins, Philip, B. 1880|~|Watkins, John, b. 1882|~|Watkins, Delbert, 1899-1954|~|Watkins, Elizabeth, b. 1884|~|Watkins, Eva, b. 1897|~|Langman, Gertrude Watkins, b. 1892|~|Watkins, Edith, b. 1985|~|Watkins, Eva, b. 1897",,local|~|local|~|local|~|local|~|local|~|local|~|local|~|local|~|local|~|local|~|local,African American families,lcsh,,,,,Portrait photographs,tgm,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1903mvg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1903mvg/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1572w45,Work,,"Sara N. Watkins, circa 1910",,Dr. Alice Watkins Garrott and family,still image,[circa 1910],1910,,,,,,,,"Studio portrait of Sara N. Watkins. |~|Sara N. Watkins was the mother of  Dr. Alice Watkins Garrott, a dentist who married dentist. Dr. Alva Curtis Garrott. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Watkins, Sara N., b. 1860",,local,African American women,lcsh,,,,,Portrait photographs,tgm,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1572w45,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1572w45/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z11g249g,Work,,"John W. Watkins, circa 1910",,Dr. Alice Watkins Garrott and family,still image,[circa 1910],1910,,,,,,,,"Studio portrait of John W. Watkins. |~|John W. Watkins was the father of Dr. Alice Watkins Garrott, a dentist who married dentist. Dr. Alva Curtis Garrott. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Watkins, John W., 1858-1926",,local,African American men,lcsh,,,,,Portrait photographs,tgm,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g249g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g249g/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1wq1msb,Work,,"John W. Watkins, circa 1890",,Dr. Alice Watkins Garrott and family,still image,[circa 1890],1890,,,,,,,,"Studio portrait of John W. Watkins. |~|John W. Watkins was the father of Dr. Alice Watkins Garrott, a dentist who married dentist. Dr. Alva Curtis Garrott. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Watkins, John W., 1858-1926",,local,African American men,lcsh,,,,,Portrait photographs,tgm,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1msb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq1msb/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_005a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1rz0w3g,Work,,"Dr. Alice Watkins Garrott when she graduated from dental school, Washington, D. C., 1917",,Dr. Alice Watkins Garrott and family,still image,1917,1917,,,,,,,,Studio portrait of Dr. Alice Watkins in her graduation cap and gown on the occasion of her graduation from dental school at Howard University. |~|Dr. Alice Watkins Garrott was a dentist who married dentist. Dr. Alva Curtis Garrott.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alice Watkins, 1889-1985",,local,African American dentists|~|African American college graduates,lcsh|~|lcsh,Washington (D.C.),lcsh,,,Portrait photographs,tgm,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz0w3g,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz0w3g/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_006a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1n88tst,Work,,"Dr. Alice Watkins Garrott as a young woman, circa 1910",,Dr. Alice Watkins Garrott and family,still image,[circa 1910],1910,,,,,,,,"Studio portrait of Dr. Alice Watkins Garrott as a young woman. |~|Dr. Alice Watkins became a dentist when she graduated from the Howard University dental school in 1917, and later married dentist. Dr. Alva Curtis Garrott.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alice Watkins, 1889-1985",,local,African American women,lcsh,,,,,Portrait photographs,tgm,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n88tst,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n88tst/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_007a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1hh833b,Work,,"Dr. Alice Watkins Garrott, circa 1930",,Dr. Alice Watkins Garrott and family,still image,[circa 1930],1930,,,,,,,,"Studio portrait of Dr. Alice Watkins Garrott. |~|Dr. Alice Watkins became a dentist when she graduated from the Howard University dental school in 1917, and later married dentist. Dr. Alva Curtis Garrott.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alice Watkins, 1889-1985",,local,African American dentists,lcsh,Los Angeles (Calif.),lcsh,,,Portrait photographs,tgm,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh833b,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hh833b/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f05_008a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1cr7bgz,Work,,"Dr. Alice Watkins Garrott and Gertrude Watkins, circa 1950",,Dr. Alice Watkins Garrott and family,still image,[circa 1950],1950,,,,,,,,"Dr. Alice Watkins Garrott (left) and her sister Gertrude Watkins at an event. |~|Dr. Alice Watkins became a dentist when she graduated from the Howard University dental school in 1917, and later married dentist. Dr. Alva Curtis Garrott.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Alice Watkins, 1889-1985|~|Langman, Gertrude Watkins, b. 1892",,local|~|local,African American dentists,lcsh,,,,,photographs,aat,Garrott/De Jarnette families ; Dr. Alice Watkins Garrott and family,"Box 9, Folder 5",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7bgz,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cr7bgz/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1806kq3,Work,,"Jane Garrott, circa 1900",,"James Garrott, architect, and family",still image,[circa 1900],1900,,,,,,,,"Photograph of Jane Garrott, in front of a house. |~|Jane Garrott was the mother of Dr. Alva Curtis Garrott (first negro dentist in Los Angeles) and James H. Garrott (pioneer Los Angeles contractor). ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Jane, b. 1842 or 3",,local,African American women,lcsh,,,,,photographs,aat,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806kq3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1806kq3/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1475txg,Work,,"Fannie E. Garrott, circa 1890",,"James Garrott, architect, and family",still image,[circa 1890],1890,,,,,,,,"Studio portrait of Fannie E. Garrott, seated on a wooden chair with relief carving and an oriental carpet draped over the back. Her hat, on her lap, is decorated with flowers. |~|Fannie E. Garrott (nee Fannie Walker) was the wife of James Garrott and the mother of architect James Garrott. She was the sister-in-law of Alva Curtis Garrott, a the first African American dentist in Los Angeles. ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Fannie E., 1872-1962",,local,African American women,lcsh,,,,,Portrait photographs,tgm,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1475txg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1475txg/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_003a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z10g5353,Work,,"James H. Garrott, contractor, circa 1885",,"James Garrott, architect, and family",still image,[circa 1885],1885,,,,,,,,"Studio portrait of James H. Garrott, contractor.|~|James H. Garrott was a pioneer Los Angeles contractor. His son, James, became an architect.  ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, James A., b. 1865 or 66",,local,African American carpenters,lcsh,,,,,Portrait photographs,tgm,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5353,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10g5353/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_004a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1vq4kqv,Work,,"James H. Garrott, architect, circa 1915",,"James Garrott, architect, and family",still image,[circa 1915],1915,,,,,,,,"Studio portrait of James H. Garrott (Jr.).|~|James Homer Garrott, was an African-American architect active in the Los Angeles area in the mid-20th century who designed more than 200 buildings. He has been described as a ""pivotal black Avant garde modernist of the 1940s era. He earned his architect's license (1928), studied Architecture at the University of Southern California (1930-1934) and was the second African-American admitted to the American Institute of Architects (AIA) in Los Angeles  (1946).",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, James H. (James Homer), 1897-1991",,local,African American architects,lcsh,,,,,Portrait photographs,tgm,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4kqv,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vq4kqv/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f06_005a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1r22jcq,Work,,"Jane Garrott, circa 1900",,"James Garrott, architect, and family",still image,[circa 1900],1900,,,,,,,,"Jane Garrott in a landscape, wearing a checked dress and apron, gesturing towards a bird on a line.  |~|Jane Garrott was the mother of Dr. Alva Curtis Garrott (first negro dentist in Los Angeles) and James H. Garrott (pioneer Los Angeles contractor). ",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Garrott, Jane, b. 1842 or 3",,local,African American women,lcsh,,,,,photographs,aat,"Garrott/De Jarnette families ; James Garrott, architect, and family","Box 9, Folder 6",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22jcq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r22jcq/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f07_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1m91spf,Work,,"Charles Nelson Gibson as a child, Sacramento, circa 1885",,Charlie Gibson as a child,still image,[circa 1885],1885,,,,,,,,"Studio portrait of Charles ""Charlie"" Nelson Gibson.  |~|Charlie Nelson Gibson was born in Sacramento. His family moved to Oakland in the late 19th century. He was a redcap for the Southern Pacific Railroad from 1913-1954. He and his wife, Maude, had three daughters, Thelma, Lois, and Audrey. Gibson was a member of the First African Methodist Episcopal Church of Oakland, the Retired Railroad Men's Club, and several masonic lodges.",,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gibson, Charles Nelson, 1878-1967",,local,African American railroad employees|~|African American children,lcsh|~|lcsh,Sacramento (Calif.),lcsh,,,Portrait photographs,tgm,Charlie Gibson ; Charlie Gibson as a child,"Box 9, Folder 7",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m91spf,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m91spf/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f07_002a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1gj122v,Work,,"Charles Nelson Gibson as a child with a wheelbarrow, Sacramento, circa 1885",,Charlie Gibson as a child,still image,[circa 1885],1885,,,,,,,,"Charles ""Charlie"" Nelson Gibson at the bottom of the steps to a wooden house holding a wheelbarrow. A woman and child are above at the top of the steps. |~|Charlie Nelson Gibson was born in Sacramento. His family moved to Oakland in the late 19th century. He was a redcap for the Southern Pacific Railroad from 1913-1954. He and his wife, Maude, had three daughters, Thelma, Lois, and Audrey. Gibson was a member of the First African Methodist Episcopal Church of Oakland, the Retired Railroad Men's Club, and several masonic lodges.",,1 photograph,"Written on the back of the photo: Charlie Gibson's childhood home, Sacramento, Calif. He said ""The best days of my life were spent here."" ",public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gibson, Charles Nelson, 1878-1967",,local,African American railroad employees|~|African American children,lcsh|~|lcsh,Sacramento (Calif.),lcsh,,,photographs,aat,Charlie Gibson ; Charlie Gibson as a child,"Box 9, Folder 7",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj122v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gj122v/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f08_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1bs0987,Work,,"Hugh Gordon, circa 1930",,"Hugh Gordon, businessman",still image,[circa 1930],1930,,,,,,,,"Studio portrait of Hugh Gordon. |~|Hugh Gordon was the originator of the Pyramid Cooperative Grocery and Meat Market. The Hugh Gordon bookshop near 45h street on Central Avenue was founded with his legacy and named for him. His parents were slaves/servants of the John Brown Gordon family (John Brown Gordon (1832-1904), Georgia Governor and U.S. Senator, Confederate General)  from 1854 until they moved to California in the 1890s. He was a community activist and local black nationalist leader, along with his brother, the Reverend John Dawson Gordon.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gordon, Hugh Haviland, 1875-1946",,local,African American businesspeople,lcsh,Los Angeles (Calif.),,,,Portrait photographs,tgm,"Hugh Gordon ; Hugh Gordon, businessman","Box 9, Folder 8",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0987,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bs0987/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f09_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1709jgc,Work,,"Berthella Glenn Brooks, Los Angeles, circa 1920",,Berthella Glenn,still image,[circa 1920],1920,,,,,,,,Berthella Glenn Brooks standing in a yard; Berthella Glenn Brooks with 5 other men and women.,,1 photograph,,public domain,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Brooks, Berthella Glenn, 1902-1935",,local,African American women        	|~|African American men,lcsh|~|lcsh,,,,,photographs,aat,Berthella Glenn ; Berthella Glenn,"Box 9, Folder 9",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1709jgc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1709jgc/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_001a.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1378sq6,Work,,"Mabel V. Gray with 12 other women, 1940s (?)",,"Mabel Gray, women's club leader",still image,[1940s (?)],1940/1950,,,,,,,,Mabel V. Gray standing in the center of a group of 13 women in front of a brick building. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1378sq6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1378sq6/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_002.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1zg898r,Work,,"Mabel V. Gray at a gathering, circa 1940s (?)",,"Mabel Gray, women's club leader",still image,[1940s (?)],1940/1950,,,,,,,,"Mabel V. Gray seated with ten men and women standing with her, circa 1940s (?)|~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.",,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg898r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zg898r/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_003.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1tt67zb,Work,,"Mabel V. Gray with others in a church, circa 1940s (?)",,"Mabel Gray, women's club leader",still image,[1940s (?)],1940/1950,,,,,,,,Mabel V. Gray (3rd from right) with eleven other men and women in the sanctuary of a church. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tt67zb,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tt67zb/manifest
Masters/othermasters/dl_miriammatthews/box09/uclalsc_1889_b09_f10_004.tif,ark:/21198/z1418fnd,ark:/21198/z1418fnd|~|ark:/21198/n11s67,ark:/21198/z1q25h97,Work,,"Mabel V. Gray at an NACW gathering, circa 1950s (?)",,"Mabel Gray, women's club leader",still image,[1950s (?)],1950/1960,,,,,,,,Mabel V. Gray standing with six other women holding a banner for the California branch of the National Association of Colored Women. |~|Mabel Gray was a civic leader in Los Angeles who worked with many charity organizations and held several posts in the National Association of Colored Women.,,1 photograph,,unknown,,,,spec-coll@library.ucla.edu,"Prominent Individuals and Families, 1885-1980",,"Gray, Mabel V. (Mabel Vernon), 1895-1981",,local,African American civic leaders,lcsh,,,,,Portrait photographs,tgm,"Mabel Gray ; Mabel Gray, women's club leader","Box 9, Folder 10",,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q25h97,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q25h97/manifest
