Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Name.creator,Type.typeOfResource,viewingHint,Text direction,Visibility,IIIF Range,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Coverage.geographic,Name.subject,Name.contributor,Subject,Rights.countryCreation,Rights.rightsHolderContact,Language,AltTitle.uniform,Name.architect,Name.photographer,AltTitle.other,Name.repository,Relation.isPartOf,Format.dimensions,Alt ID.local,Rights.statementLocal,Description.note,Title,Date.creation,Format.extent,Date.normalized,Format.medium,Publisher.placeOfOrigin,Publisher.publisherName,Description.abstract,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014rtm4,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014rtm4-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Puerto Rico,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f08_0034,,"View of the façade of San Juan Cathedral located in Old San Juan, San Juan, Puerto Rico.  The view of the cathedral is from a plaza area and is partially blocked by two trees.  Several other building facades are located to the left of the cathedral.|~|Inscription by artist reads ""Catedral, S Juan."" Signed and dated on bottom left.","Catedral, S Juan",[1945],1 drawing,1945,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014rtm4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014rtm4/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014rtnn,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014rtnn-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Puerto Rico,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f09_0033,,"Scenic view of vegetation, trees, and a rock formation in the El Yunque rainforest.|~|Inscription by artist reads ""El Yumk / P.R."" Signed and dated on bottom left.","El Yumk, P.R.",1945,1 drawing,1945,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014rtnn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014rtnn/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014rtp5,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014rtp5-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Puerto Rico,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f10_0097,,View of two fisherman holding nets standing in the water at Laguna San Jose off of Isla Verde in Puerto Rico.,"Laguna San Jose, Puerto Rico",,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014rtp5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014rtp5/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014rtqp,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014rtqp-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Puerto Rico,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0003_f11_1024,,"View of buildings (possibly cottages) in Loiza, Puerto Rico.  Palm trees rise above the cottages from behind.","Loiza, P.R.",1944,,1944,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014rtqp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014rtqp/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014rtr6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014rtr6-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Puerto Rico,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",19.5 x 26.5 cm,Travel sketches|~|uclamss_1179_b0003_f12_1005,,"Scenic view of a crescent-shaped beach in Luquillo, Puerto Rico.  A small sailboat is floating in the water, and palm trees line the opposite side of the beach.","Lucillo, P.R. [Scenic view of a crescent-shaped beach in Luquillo, Puerto Rico.]",1944,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014rtr6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014rtr6/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014rtsq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014rtsq-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Puerto Rico,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",20 x 26 cm,Travel sketches|~|uclamss_1179_b0003_f13_1006,,"View of a palm tree on the shoreline in Luquillo, Puerto Rico.  Small hills are located on the opposite shore.","Lucillo, P.R. [View of a palm tree on the shoreline in Luquillo, Puerto Rico.]",1944,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014rtsq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014rtsq/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014rtt7,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014rtt7-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Puerto Rico,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f14_0032,,Scenic view of coconut palm trees along one of the beaches at Luquillo Beach.  Mountains are in the background.,"Luqillo, P.R. [Scenic view of coconut palm trees along one of the beaches at Luquillo Beach.]",1945,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014rtt7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014rtt7/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014rtvr,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014rtvr-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Puerto Rico,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30 cm,Travel sketches|~|uclamss_1179_b0003_f15_1030,,"Interior view of San Patricio Church in Loiza, Puerto Rico.","S. Patricia, Loiza, P. R.",1944,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014rtvr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014rtvr/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014rv7x,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014rv7x-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Puerto Rico,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f16_0035,,"Scenic view of trees and vegetation in Sabana Llana in [San Juan, Puerto Rico].  Mountains can be seen in the distance.",Sabana Llana,1945,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014rv7x,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014rv7x/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s4hc,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s4hc-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,United States,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29.5 x 22.5 cm,Travel sketches|~|uclamss_1179_b0003_f18_0038,,View of a rock structure in Zion National Park.,Zion [View of a rock structure in Zion National Park.],1951,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s4hc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s4hc/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s4jw,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s4jw-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,United States,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",29.5 x 22.5 cm,Travel sketches|~|uclamss_1179_b0003_f19_0092,,View of rock structures and vegetation in Zion National Park.,Zion [View of rock structures and vegetation in Zion National Park.],1951,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s4jw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s4jw/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s4z3,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s4z3-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f20_1149,,"Scenic view of a small boat on the sand with large palm tree leaves behind the boat in Caneel Bay in St. John, U.S. Virgin Islands.  Additional boats can be seen in the background.|~|Inscription by artist reads ""Caneel Bay / Virgines."" Signed and dated on bottom right.",Caneel Bay Virgines,1945,1 drawing,1945,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s4z3,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s4z3/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s503,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s503-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f21_1018,,View across water of a shoreline building surrounded by vegetation.  A flagpole rising up from behind the structure is flying an American flag.  Mountains are in the background.,St. John Virgines,1945,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s503,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s503/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s51m,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s51m-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,United States,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17 x 27 cm,Travel sketches|~|uclamss_1179_b0003_f22_0077,,"Scenic view, possibly from a dock or jetty, showing palm trees and unidentified buildings on St. Thomas, U.S. Virgin Islands.","St. Thomas Virgin Isl. [Scenic view, possibly from a dock or jetty]",1944,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s51m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s51m/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s985,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s985-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17 x 27.5 cm,Travel sketches|~|uclamss_1179_b0003_f23_0131,,View of a building with canopy covered balconies on the second floor. Seven figures are standing near one of the doorways.,St. Thomas Virgin Isl. [View of a building with canopy covered balconies on the second floor.],1944,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s985,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s985/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s99p,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s99p-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17 x 27 cm,Travel sketches|~|uclamss_1179_b0003_f24_1007,,"Elevated view showing a group of people gathered in front of a large building located in a cove on St. Thomas, U.S. Virgin Islands.  Flora and fauna is in the immediate foreground.",St. Thomas Virgin Isl. [Elevated view showing a group of people...],1944,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s99p,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s99p/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s9b6,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s9b6-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",22.5 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f25_1145,,A scenic view from a hill on St. Thomas Island overlooking shoreline hills with small island formations in the background.  Vegetation lies in the foreground.,St. Thomas Virgin Isl. [A scenic view from a hill on St. Thomas Island...],1945,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s9b6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s9b6/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s9cq,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s9cq-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17 x 27.5 cm,Travel sketches|~|uclamss_1179_b0003_f26_1008,,Exterior view of a large pink building behind a small pink wall. A,Virgin Isl. St. Thomas,1944,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s9cq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s9cq/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s9d7,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s9d7-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Yemen,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17.5 x 26.5,Travel sketches|~|uclamss_1179_b0003_f27_1093,,"View across the water of mountains and an unidentified structure in Aden, Yemen.","Aden [View across the water of mountains and an unidentified structure in Aden, Yemen.]",[195-],1 drawing,1950/1959,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s9d7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s9d7/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s9fr,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s9fr-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Yemen,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",17.5 26.5 cm,Travel sketches|~|uclamss_1179_b0003_f28_1144,,"View across the water showing mountains and [structures] along the ocean in Aden, Yemen.","Aden [View across the water showing mountains and [structures] along the ocean in Aden, Yemen.]",[195-],1 drawing,1950/1959,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s9fr,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s9fr/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s9g8,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s9g8-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Sketches,,,Yemen,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 17.5 cm,Travel sketches|~|uclamss_1179_b0003_f29_1163,,Group of three figures possibly at play on a boat and a floating object tied to a line.,Aden [Group of three figures...],1950,1 drawing,1950,pastel on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s9g8,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s9g8/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s9hs,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s9hs-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",,Travel sketches|~|uclamss_1179_b0003_f30_1126,,Four side view drawings of a bird.  Three of the drawings are side views of a bird facing both left and right.  The fourth drawing is a side view of the bird with the bird's head facing towards the viewer.|~|Title supplied by archivist,Bird,,1 drawing,,Watercolor on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s9hs,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s9hs/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s9j9,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s9j9-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,Africa,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23.5 x 31 cm,Travel sketches|~|uclamss_1179_b0003_f31_0438,,Sketch of three hyenas lying on the ground.,"Hyan Hund, Africa",1959,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s9j9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s9j9/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014s9zh,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014s9zh-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",24 x 16.5 cm,Travel sketches|~|uclamss_1179_b0003_f32_0219,,Drawing of a [mountain goat] lying down facing away from the viewer.,Malcija Less,"1916, September",,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014s9zh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014s9zh/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014sb0h,ark:/21198/zz0008b9tw,1,In progress,Work,neutra/masters/srgb/21198-zz0014sb0h-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,private,,Sketches,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f34_1092,,Scenic view of an Asian style building with a large group of trees in the background.|~|Title supplied by archivist,Asian Style Building,1930,1 drawing,1930,crayon on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014sb0h,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014sb0h/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014sb11,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014sb11-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",9.5 x 18 cm,Travel sketches|~|uclamss_1179_b0003_f33_1264,,Drawing of a floppy-eared sleeping dog named Milo.,Milo,,,,,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014sb11,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014sb11/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014sb2j,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014sb2j-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",23 x 30.5 cm,Travel sketches|~|uclamss_1179_b0003_f35_9999,,View of balustrade along the waterfront. [Two reclining figures are in the right foreground.]  A ship is in the background.  Abstract drawing.|~|Title supplied by archivist.,Balustrade Mixed View,,1 drawing,,crayon on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014sb2j,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014sb2j/manifest
Neutra (Richard and Dion) Papers.  Collection 1179,ark:/21198/zz0014sb32,ark:/21198/zz0008b9tw,2,Completed,Work,neutra/masters/srgb/21198-zz0014sb32-1-master.tif,,,,,"Neutra, Richard Joseph, $d 1892-1970",still image,,,,,Drawings,,,,,,Drawings,,,,,,,,,"Richard and Dion Neutra Papers. Department of Special Collections, Charles E. Young Research Library, UCLA",30.5 x 24 cm,Travel sketches|~|uclamss_1179_b0003_f36_0428,,"View towards a bell-shaped building, possibly along a city street.  On the left is a [bell tower].",Bell-shaped Building and Tower,,1 drawing,,crayon on paper,,,,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=2470343,http://www.oac.cdlib.org/findaid/ark:/13030/tf7d5nb4js,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014sb32,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014sb32/manifest
