File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Rights.copyrightStatus,Type.typeOfResource,Bucketeer State,IIIF Access URL
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_048.tif,Page,Page 46,48,ark:/21198/n1q90b,ark:/21198/n1q90b/7f41514b,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F7f41514b
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_049.tif,Page,Page 47,49,ark:/21198/n1q90b,ark:/21198/n1q90b/tg76fp0d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Ftg76fp0d
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_050.tif,Page,Page 48,50,ark:/21198/n1q90b,ark:/21198/n1q90b/7c46xm82,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F7c46xm82
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_051.tif,Page,Page 49,51,ark:/21198/n1q90b,ark:/21198/n1q90b/rs73x60z,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Frs73x60z
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_052.tif,Page,Page 50,52,ark:/21198/n1q90b,ark:/21198/n1q90b/wk936271,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fwk936271
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_053.tif,Page,Page 51,53,ark:/21198/n1q90b,ark:/21198/n1q90b/k641kn73,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fk641kn73
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_054.tif,Page,Page 52,54,ark:/21198/n1q90b,ark:/21198/n1q90b/1g075v56,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F1g075v56
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_055.tif,Page,Page 53,55,ark:/21198/n1q90b,ark:/21198/n1q90b/d873bs7r,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fd873bs7r
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_056.tif,Page,Page 54,56,ark:/21198/n1q90b,ark:/21198/n1q90b/4g38vh95,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F4g38vh95
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_057.tif,Page,Page 55,57,ark:/21198/n1q90b,ark:/21198/n1q90b/db46q23k,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fdb46q23k
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_058.tif,Page,Page 56,58,ark:/21198/n1q90b,ark:/21198/n1q90b/6j63mm04,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F6j63mm04
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_059.tif,Page,Page 57,59,ark:/21198/n1q90b,ark:/21198/n1q90b/7r191f65,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F7r191f65
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_060.tif,Page,Page 58,60,ark:/21198/n1q90b,ark:/21198/n1q90b/x765n091,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fx765n091
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_061.tif,Page,Page 59,61,ark:/21198/n1q90b,ark:/21198/n1q90b/r360dr59,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fr360dr59
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_062.tif,Page,Page 60,62,ark:/21198/n1q90b,ark:/21198/n1q90b/7w963946,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F7w963946
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_063.tif,Page,Page 61,63,ark:/21198/n1q90b,ark:/21198/n1q90b/9j20n54s,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F9j20n54s
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_064.tif,Page,Page 62,64,ark:/21198/n1q90b,ark:/21198/n1q90b/pp29231x,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fpp29231x
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_065.tif,Page,Page 63,65,ark:/21198/n1q90b,ark:/21198/n1q90b/f551xr25,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Ff551xr25
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_066.tif,Page,Page 64,66,ark:/21198/n1q90b,ark:/21198/n1q90b/b904p27s,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fb904p27s
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_067.tif,Page,Page 65,67,ark:/21198/n1q90b,ark:/21198/n1q90b/7j302z1d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F7j302z1d
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_068.tif,Page,Page 66,68,ark:/21198/n1q90b,ark:/21198/n1q90b/g360gw1q,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fg360gw1q
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_069.tif,Page,Page 67,69,ark:/21198/n1q90b,ark:/21198/n1q90b/gb24jn6b,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fgb24jn6b
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_070.tif,Page,Page 68,70,ark:/21198/n1q90b,ark:/21198/n1q90b/gj89n506,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fgj89n506
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_071.tif,Page,Page 69,71,ark:/21198/n1q90b,ark:/21198/n1q90b/1f26g17q,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F1f26g17q
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_072.tif,Page,Page 70,72,ark:/21198/n1q90b,ark:/21198/n1q90b/tt82rh0f,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Ftt82rh0f
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_073.tif,Page,Page 71,73,ark:/21198/n1q90b,ark:/21198/n1q90b/3w14tt0d,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F3w14tt0d
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_074.tif,Page,Page 72,74,ark:/21198/n1q90b,ark:/21198/n1q90b/gz71wr5k,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fgz71wr5k
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_075.tif,Page,Page 73,75,ark:/21198/n1q90b,ark:/21198/n1q90b/39201q64,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F39201q64
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_076.tif,Page,Page 74,76,ark:/21198/n1q90b,ark:/21198/n1q90b/3p19d24q,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F3p19d24q
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_077.tif,Page,Page 75,77,ark:/21198/n1q90b,ark:/21198/n1q90b/s2736n84,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fs2736n84
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_078.tif,Page,Page 76,78,ark:/21198/n1q90b,ark:/21198/n1q90b/g992941f,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fg992941f
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_079.tif,Page,Page 77,79,ark:/21198/n1q90b,ark:/21198/n1q90b/qx89v53r,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fqx89v53r
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_080.tif,Page,Page 78,80,ark:/21198/n1q90b,ark:/21198/n1q90b/gw29n35k,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fgw29n35k
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_081.tif,Page,Page 79,81,ark:/21198/n1q90b,ark:/21198/n1q90b/sb247d6t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fsb247d6t
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_082.tif,Page,Page 80,82,ark:/21198/n1q90b,ark:/21198/n1q90b/t720510t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Ft720510t
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_083.tif,Page,Page 81,83,ark:/21198/n1q90b,ark:/21198/n1q90b/xs24bt7c,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fxs24bt7c
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_084.tif,Page,Page 82,84,ark:/21198/n1q90b,ark:/21198/n1q90b/qn52q57z,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fqn52q57z
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_085.tif,Page,Page 83,85,ark:/21198/n1q90b,ark:/21198/n1q90b/z677bf1r,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fz677bf1r
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_086.tif,Page,Page 84,86,ark:/21198/n1q90b,ark:/21198/n1q90b/9z967c7t,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F9z967c7t
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_087.tif,Page,Page 85,87,ark:/21198/n1q90b,ark:/21198/n1q90b/xd831420,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fxd831420
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_088.tif,Page,Page 86,88,ark:/21198/n1q90b,ark:/21198/n1q90b/x427690m,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fx427690m
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_089.tif,Page,Page 87,89,ark:/21198/n1q90b,ark:/21198/n1q90b/x284x90r,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fx284x90r
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_090.tif,Page,Page 88,90,ark:/21198/n1q90b,ark:/21198/n1q90b/3h82vv10,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2F3h82vv10
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_091.tif,Page,Page 89,91,ark:/21198/n1q90b,ark:/21198/n1q90b/m212jt9b,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fm212jt9b
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_092.tif,Page,Page 90,92,ark:/21198/n1q90b,ark:/21198/n1q90b/ht39pf7j,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fht39pf7j
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_093.tif,Page,Page 91,93,ark:/21198/n1q90b,ark:/21198/n1q90b/gg59xr5c,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fgg59xr5c
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_094.tif,Page,Page 92,94,ark:/21198/n1q90b,ark:/21198/n1q90b/d909cp1j,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Fd909cp1j
Masters/othermasters/dl_toganoo/masters/ucla_2471672/ucla_2471672_095.tif,Page,Page 93,95,ark:/21198/n1q90b,ark:/21198/n1q90b/tc86vv99,public domain,text,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1q90b%2Ftc86vv99
