"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1k94znw","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_019.tif","19","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k94znw",""
"American College of Neuropsychopharmacology","ark:/21198/z1fj46z0","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_020.tif","20","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj46z0",""
"American College of Neuropsychopharmacology","ark:/21198/z19s3g5s","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3g5s",""
"American College of Neuropsychopharmacology","ark:/21198/z1641dw4","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_022.tif","22","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1641dw4",""
"American College of Neuropsychopharmacology","ark:/21198/z12c0p5t","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_023.tif","23","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12c0p5t",""
"American College of Neuropsychopharmacology","ark:/21198/z1xm05n2","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_024.tif","24","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xm05n2",""
"American College of Neuropsychopharmacology","ark:/21198/z1st9dxs","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_025.tif","25","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1st9dxs",""
"American College of Neuropsychopharmacology","ark:/21198/z1p28p8p","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_026.tif","26","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p28p8p",""
"American College of Neuropsychopharmacology","ark:/21198/z1j97xkd","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_027.tif","27","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j97xkd",""
"American College of Neuropsychopharmacology","ark:/21198/z1dn5w6h","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_028.tif","28","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn5w6h",""
"American College of Neuropsychopharmacology","ark:/21198/z18w54g5","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_029.tif","29","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w54g5",""
"American College of Neuropsychopharmacology","ark:/21198/z1544cq9","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_030.tif","30","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1544cq9",""
"American College of Neuropsychopharmacology","ark:/21198/z11c3n00","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_031.tif","31","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11c3n00",""
"American College of Neuropsychopharmacology","ark:/21198/z1wm34j4","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_032.tif","32","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm34j4",""
"American College of Neuropsychopharmacology","ark:/21198/z1rv2cw9","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_033.tif","33","","","","","","","","","","","","","","","","","","","Page 33","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv2cw9",""
"American College of Neuropsychopharmacology","ark:/21198/z1n31n4v","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_034.tif","34","","","","","","","","","","","","","","","","","","","Page 34","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31n4v",""
"American College of Neuropsychopharmacology","ark:/21198/z1hd9ktw","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_035.tif","35","","","","","","","","","","","","","","","","","","","Page 35","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9ktw",""
"American College of Neuropsychopharmacology","ark:/21198/z1cn8v24","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_036.tif","36","","","","","","","","","","","","","","","","","","","Page 36","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn8v24",""
"American College of Neuropsychopharmacology","ark:/21198/z17w839b","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_037.tif","37","","","","","","","","","","","","","","","","","","","Page 37","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w839b",""
"American College of Neuropsychopharmacology","ark:/21198/z1447bkx","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_038.tif","38","","","","","","","","","","","","","","","","","","","Page 38","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1447bkx",""
"American College of Neuropsychopharmacology","ark:/21198/z10c6kwn","ark:/21198/zz001nfc2r/3q72n29z","","","Page","acnp/image/21198-zz001nfc2r-2-master_039.tif","39","","","","","","","","","","","","","","","","","","","Page 39","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10c6kwn",""
