"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z14j2565","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2565",""
"American College of Neuropsychopharmacology","ark:/21198/z10s1dgf","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1dgf",""
"American College of Neuropsychopharmacology","ark:/21198/z1w39mcs","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w39mcs",""
"American College of Neuropsychopharmacology","ark:/21198/z1rb8vn2","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_018.tif","18","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb8vn2",""
"American College of Neuropsychopharmacology","ark:/21198/z1mk83z5","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_019.tif","19","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk83z5",""
"American College of Neuropsychopharmacology","ark:/21198/z1gt7c89","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_020.tif","20","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt7c89",""
"American College of Neuropsychopharmacology","ark:/21198/z1c26mjw","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c26mjw",""
"American College of Neuropsychopharmacology","ark:/21198/z1795vr8","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_022.tif","22","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1795vr8",""
"American College of Neuropsychopharmacology","ark:/21198/z13j541b","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_023.tif","23","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j541b",""
"American College of Neuropsychopharmacology","ark:/21198/z1zw39zz","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_024.tif","24","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zw39zz",""
"American College of Neuropsychopharmacology","ark:/21198/z1v42k8d","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_025.tif","25","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v42k8d",""
"American College of Neuropsychopharmacology","ark:/21198/z1qc1tk4","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_026.tif","26","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc1tk4",""
"American College of Neuropsychopharmacology","ark:/21198/z1km12xp","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_027.tif","27","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km12xp",""
"American College of Neuropsychopharmacology","ark:/21198/z1fv0b4g","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_028.tif","28","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv0b4g",""
"American College of Neuropsychopharmacology","ark:/21198/z1b29kc2","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_029.tif","29","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b29kc2",""
"American College of Neuropsychopharmacology","ark:/21198/z16d7j3h","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_030.tif","30","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d7j3h",""
"American College of Neuropsychopharmacology","ark:/21198/z12n6sbb","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_031.tif","31","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n6sbb",""
"American College of Neuropsychopharmacology","ark:/21198/z1xw68wg","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_032.tif","32","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw68wg",""
"American College of Neuropsychopharmacology","ark:/21198/z1t45j6x","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_033.tif","33","","","","","","","","","","","","","","","","","","","Page 33","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t45j6x",""
"American College of Neuropsychopharmacology","ark:/21198/z1pc4shn","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_034.tif","34","","","","","","","","","","","","","","","","","","","Page 34","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pc4shn",""
"American College of Neuropsychopharmacology","ark:/21198/z1jm41s9","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_035.tif","35","","","","","","","","","","","","","","","","","","","Page 35","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jm41s9",""
"American College of Neuropsychopharmacology","ark:/21198/z1dv3903","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_036.tif","36","","","","","","","","","","","","","","","","","","","Page 36","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dv3903",""
"American College of Neuropsychopharmacology","ark:/21198/z19617nj","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_037.tif","37","","","","","","","","","","","","","","","","","","","Page 37","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19617nj",""
"American College of Neuropsychopharmacology","ark:/21198/z15f0gxt","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_038.tif","38","","","","","","","","","","","","","","","","","","","Page 38","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f0gxt",""
"American College of Neuropsychopharmacology","ark:/21198/z11n9r6z","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_039.tif","39","","","","","","","","","","","","","","","","","","","Page 39","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11n9r6z",""
"American College of Neuropsychopharmacology","ark:/21198/z1ww97sj","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_040.tif","40","","","","","","","","","","","","","","","","","","","Page 40","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ww97sj",""
"American College of Neuropsychopharmacology","ark:/21198/z1s48h30","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_041.tif","41","","","","","","","","","","","","","","","","","","","Page 41","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s48h30",""
"American College of Neuropsychopharmacology","ark:/21198/z1nc7r9c","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_042.tif","42","","","","","","","","","","","","","","","","","","","Page 42","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc7r9c",""
"American College of Neuropsychopharmacology","ark:/21198/z1hm70h4","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_043.tif","43","","","","","","","","","","","","","","","","","","","Page 43","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm70h4",""
"American College of Neuropsychopharmacology","ark:/21198/z1cz4z8n","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_044.tif","44","","","","","","","","","","","","","","","","","","","Page 44","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz4z8n",""
"American College of Neuropsychopharmacology","ark:/21198/z18646h5","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_045.tif","45","","","","","","","","","","","","","","","","","","","Page 45","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18646h5",""
"American College of Neuropsychopharmacology","ark:/21198/z14f3fsf","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_046.tif","46","","","","","","","","","","","","","","","","","","","Page 46","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f3fsf",""
"American College of Neuropsychopharmacology","ark:/21198/z10p2q3k","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_047.tif","47","","","","","","","","","","","","","","","","","","","Page 47","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p2q3k",""
"American College of Neuropsychopharmacology","ark:/21198/z1vx26nq","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_048.tif","48","","","","","","","","","","","","","","","","","","","Page 48","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx26nq",""
"American College of Neuropsychopharmacology","ark:/21198/z1r51fvd","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_049.tif","49","","","","","","","","","","","","","","","","","","","Page 49","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r51fvd",""
"American College of Neuropsychopharmacology","ark:/21198/z1md0q3n","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_050.tif","50","","","","","","","","","","","","","","","","","","","Page 50","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md0q3n",""
"American College of Neuropsychopharmacology","ark:/21198/z1gq8nw1","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_051.tif","51","","","","","","","","","","","","","","","","","","","Page 51","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8nw1",""
"American College of Neuropsychopharmacology","ark:/21198/z1bz7x48","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_052.tif","52","","","","","","","","","","","","","","","","","","","Page 52","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz7x48",""
"American College of Neuropsychopharmacology","ark:/21198/z17675d7","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_053.tif","53","","","","","","","","","","","","","","","","","","","Page 53","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17675d7",""
"American College of Neuropsychopharmacology","ark:/21198/z13f6drd","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_054.tif","54","","","","","","","","","","","","","","","","","","","Page 54","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6drd",""
"American College of Neuropsychopharmacology","ark:/21198/z1zp5x7p","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_055.tif","55","","","","","","","","","","","","","","","","","","","Page 55","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp5x7p",""
"American College of Neuropsychopharmacology","ark:/21198/z1tx55gw","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_056.tif","56","","","","","","","","","","","","","","","","","","","Page 56","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx55gw",""
"American College of Neuropsychopharmacology","ark:/21198/z1q54dpk","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_057.tif","57","","","","","","","","","","","","","","","","","","","Page 57","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54dpk",""
"American College of Neuropsychopharmacology","ark:/21198/z1kh2cd1","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_058.tif","58","","","","","","","","","","","","","","","","","","","Page 58","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2cd1",""
"American College of Neuropsychopharmacology","ark:/21198/z1fr1mp9","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_059.tif","59","","","","","","","","","","","","","","","","","","","Page 59","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1mp9",""
"American College of Neuropsychopharmacology","ark:/21198/z1b00vzw","ark:/21198/zz001hm3q9","","","Page","acnp/image/21198-zz001hm3q9-1-master_060.tif","60","","","","","","","","","","","","","","","","","","","Page 60","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00vzw",""
