"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z17675bb","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17675bb",""
"American College of Neuropsychopharmacology","ark:/21198/z13j53xk","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_022.tif","22","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j53xk",""
"American College of Neuropsychopharmacology","ark:/21198/z1zs4mh6","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_023.tif","23","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs4mh6",""
"American College of Neuropsychopharmacology","ark:/21198/z1v13vvp","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_024.tif","24","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v13vvp",""
"American College of Neuropsychopharmacology","ark:/21198/z1q83456","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_025.tif","25","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q83456",""
"American College of Neuropsychopharmacology","ark:/21198/z1kh2cb4","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_026.tif","26","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kh2cb4",""
"American College of Neuropsychopharmacology","ark:/21198/z1fr1mkz","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_027.tif","27","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fr1mkz",""
"American College of Neuropsychopharmacology","ark:/21198/z1b00vw0","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_028.tif","28","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00vw0",""
"American College of Neuropsychopharmacology","ark:/21198/z1698tj0","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_029.tif","29","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1698tj0",""
"American College of Neuropsychopharmacology","ark:/21198/z12j82v3","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_030.tif","30","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j82v3",""
"American College of Neuropsychopharmacology","ark:/21198/z1xs7kfq","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_031.tif","31","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xs7kfq",""
"American College of Neuropsychopharmacology","ark:/21198/z1t16tq9","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_032.tif","32","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t16tq9",""
"American College of Neuropsychopharmacology","ark:/21198/z1p862x2","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_033.tif","33","","","","","","","","","","","","","","","","","","","Page 33","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p862x2",""
"American College of Neuropsychopharmacology","ark:/21198/z1jh5b4v","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_034.tif","34","","","","","","","","","","","","","","","","","","","Page 34","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jh5b4v",""
"American College of Neuropsychopharmacology","ark:/21198/z1dr4kg1","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_035.tif","35","","","","","","","","","","","","","","","","","","","Page 35","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dr4kg1",""
"American College of Neuropsychopharmacology","ark:/21198/z1932j5b","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_036.tif","36","","","","","","","","","","","","","","","","","","","Page 36","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1932j5b",""
"American College of Neuropsychopharmacology","ark:/21198/z15b1shh","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_037.tif","37","","","","","","","","","","","","","","","","","","","Page 37","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b1shh",""
"American College of Neuropsychopharmacology","ark:/21198/z11k11v2","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_038.tif","38","","","","","","","","","","","","","","","","","","","Page 38","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k11v2",""
"American College of Neuropsychopharmacology","ark:/21198/z1wt0j9w","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_039.tif","39","","","","","","","","","","","","","","","","","","","Page 39","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt0j9w",""
"American College of Neuropsychopharmacology","ark:/21198/z1s19sh1","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_040.tif","40","","","","","","","","","","","","","","","","","","","Page 40","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s19sh1",""
"American College of Neuropsychopharmacology","ark:/21198/z1n891r7","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_041.tif","41","","","","","","","","","","","","","","","","","","","Page 41","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n891r7",""
"American College of Neuropsychopharmacology","ark:/21198/z1hh892c","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_042.tif","42","","","","","","","","","","","","","","","","","","","Page 42","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh892c",""
"American College of Neuropsychopharmacology","ark:/21198/z1cv67qh","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_043.tif","43","","","","","","","","","","","","","","","","","","","Page 43","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv67qh",""
"American College of Neuropsychopharmacology","ark:/21198/z1835h2d","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_044.tif","44","","","","","","","","","","","","","","","","","","","Page 44","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1835h2d",""
"American College of Neuropsychopharmacology","ark:/21198/z14b4rc4","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_045.tif","45","","","","","","","","","","","","","","","","","","","Page 45","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b4rc4",""
"American College of Neuropsychopharmacology","ark:/21198/z10k40ns","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_046.tif","46","","","","","","","","","","","","","","","","","","","Page 46","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k40ns",""
"American College of Neuropsychopharmacology","ark:/21198/z1vt3h3m","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_047.tif","47","","","","","","","","","","","","","","","","","","","Page 47","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vt3h3m",""
"American College of Neuropsychopharmacology","ark:/21198/z1r22rbr","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_048.tif","48","","","","","","","","","","","","","","","","","","","Page 48","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r22rbr",""
"American College of Neuropsychopharmacology","ark:/21198/z1m920nv","ark:/21198/zz001hk1vz","","","Page","acnp/image/21198-zz001hk1vz-1-master_049.tif","49","","","","","","","","","","","","","","","","","","","Page 49","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m920nv",""
