"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z17h38q3","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_035.tif","35","","","","","","","","","","","","","","","","","","","Page 35","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h38q3",""
"American College of Neuropsychopharmacology","ark:/21198/z13r2j17","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_036.tif","36","","","","","","","","","","","","","","","","","","","Page 36","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2j17",""
"American College of Neuropsychopharmacology","ark:/21198/z1001sb8","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_037.tif","37","","","","","","","","","","","","","","","","","","","Page 37","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001sb8",""
"American College of Neuropsychopharmacology","ark:/21198/z1vb008p","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_038.tif","38","","","","","","","","","","","","","","","","","","","Page 38","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vb008p",""
"American College of Neuropsychopharmacology","ark:/21198/z1qj97hz","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_039.tif","39","","","","","","","","","","","","","","","","","","","Page 39","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qj97hz",""
"American College of Neuropsychopharmacology","ark:/21198/z1ks8gqb","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_040.tif","40","","","","","","","","","","","","","","","","","","","Page 40","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks8gqb",""
"American College of Neuropsychopharmacology","ark:/21198/z1g17qzg","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_041.tif","41","","","","","","","","","","","","","","","","","","","Page 41","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17qzg",""
"American College of Neuropsychopharmacology","ark:/21198/z1b87080","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_042.tif","42","","","","","","","","","","","","","","","","","","","Page 42","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87080",""
"American College of Neuropsychopharmacology","ark:/21198/z16h67kq","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_043.tif","43","","","","","","","","","","","","","","","","","","","Page 43","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h67kq",""
"American College of Neuropsychopharmacology","ark:/21198/z12r5gwf","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_044.tif","44","","","","","","","","","","","","","","","","","","","Page 44","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r5gwf",""
"American College of Neuropsychopharmacology","ark:/21198/z1z33pv7","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_045.tif","45","","","","","","","","","","","","","","","","","","","Page 45","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z33pv7",""
"American College of Neuropsychopharmacology","ark:/21198/z1tb2z4x","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_046.tif","46","","","","","","","","","","","","","","","","","","","Page 46","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb2z4x",""
"American College of Neuropsychopharmacology","ark:/21198/z1pk2697","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_047.tif","47","","","","","","","","","","","","","","","","","","","Page 47","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk2697",""
"American College of Neuropsychopharmacology","ark:/21198/z1jt1fj2","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_048.tif","48","","","","","","","","","","","","","","","","","","","Page 48","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt1fj2",""
"American College of Neuropsychopharmacology","ark:/21198/z1f20ptn","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_049.tif","49","","","","","","","","","","","","","","","","","","","Page 49","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f20ptn",""
"American College of Neuropsychopharmacology","ark:/21198/z1989z5p","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_050.tif","50","","","","","","","","","","","","","","","","","","","Page 50","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1989z5p",""
"American College of Neuropsychopharmacology","ark:/21198/z15h96fb","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_051.tif","51","","","","","","","","","","","","","","","","","","","Page 51","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15h96fb",""
"American College of Neuropsychopharmacology","ark:/21198/z11v755s","ark:/21198/zz001nff79","","","Page","acnp/image/21198-zz001nff79-1-master_052.tif","52","","","","","","","","","","","","","","","","","","","Page 52","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v755s",""
