"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1184xn5","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1184xn5",""
"American College of Neuropsychopharmacology","ark:/21198/z1wh4f58","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4f58",""
"American College of Neuropsychopharmacology","ark:/21198/z1rr3pcn","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3pcn",""
"American College of Neuropsychopharmacology","ark:/21198/z1n31n3d","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31n3d",""
"American College of Neuropsychopharmacology","ark:/21198/z1hb0wb7","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb0wb7",""
"American College of Neuropsychopharmacology","ark:/21198/z1ck04kf","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck04kf",""
"American College of Neuropsychopharmacology","ark:/21198/z17s9cv5","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9cv5",""
"American College of Neuropsychopharmacology","ark:/21198/z1418n62","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_018.tif","18","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418n62",""
"American College of Neuropsychopharmacology","ark:/21198/z1087wfw","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_019.tif","19","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1087wfw",""
"American College of Neuropsychopharmacology","ark:/21198/z1vh7d0f","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_020.tif","20","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7d0f",""
"American College of Neuropsychopharmacology","ark:/21198/z1qv5bp1","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qv5bp1",""
"American College of Neuropsychopharmacology","ark:/21198/z1m34kwq","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_022.tif","22","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m34kwq",""
"American College of Neuropsychopharmacology","ark:/21198/z1gb3v4z","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_023.tif","23","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gb3v4z",""
"American College of Neuropsychopharmacology","ark:/21198/z1bk33f2","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_024.tif","24","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bk33f2",""
"American College of Neuropsychopharmacology","ark:/21198/z16t2bs7","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_025.tif","25","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t2bs7",""
"American College of Neuropsychopharmacology","ark:/21198/z1321m1s","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_026.tif","26","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1321m1s",""
"American College of Neuropsychopharmacology","ark:/21198/z1z913h1","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_027.tif","27","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z913h1",""
"American College of Neuropsychopharmacology","ark:/21198/z1tm928c","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_028.tif","28","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tm928c",""
"American College of Neuropsychopharmacology","ark:/21198/z1pv89h6","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_029.tif","29","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pv89h6",""
"American College of Neuropsychopharmacology","ark:/21198/z1k37jrb","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_030.tif","30","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k37jrb",""
"American College of Neuropsychopharmacology","ark:/21198/z1fb6t2g","ark:/21198/zz001nf9j1","","","Page","acnp/image/21198-zz001nf9j1-1-master_031.tif","31","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fb6t2g",""
