"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.countryCreation","Subject","Name.creator","Name.contributor","Name.interviewer","Name.subject","Name.interviewee","Name.photographer","Name.repository","Language","Alt ID.local","Format.medium","Title","Date.creation","Coverage.temporal","Description.abstract","Publisher.publisherName","Relation.isPartOf","Format.extent","Description.note","Source","Relation.relatedTo","AltTitle.uniform","Description.biographicalNote","Coverage.geographic","Description.tableOfContents","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"American College of Neuropsychopharmacology","ark:/21198/z1rz134s","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_011.tif","11","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz134s",""
"American College of Neuropsychopharmacology","ark:/21198/z1n60bg8","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_012.tif","12","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60bg8",""
"American College of Neuropsychopharmacology","ark:/21198/z1hd9ksf","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_013.tif","13","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9ksf",""
"American College of Neuropsychopharmacology","ark:/21198/z1cn8v1p","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_014.tif","14","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn8v1p",""
"American College of Neuropsychopharmacology","ark:/21198/z17w838w","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_015.tif","15","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w838w",""
"American College of Neuropsychopharmacology","ark:/21198/z147620n","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_016.tif","16","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz147620n",""
"American College of Neuropsychopharmacology","ark:/21198/z10g597g","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_017.tif","17","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g597g",""
"American College of Neuropsychopharmacology","ark:/21198/z1vq4srs","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_018.tif","18","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4srs",""
"American College of Neuropsychopharmacology","ark:/21198/z1qz4229","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_019.tif","19","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4229",""
"American College of Neuropsychopharmacology","ark:/21198/z1m639ds","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_020.tif","20","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m639ds",""
"American College of Neuropsychopharmacology","ark:/21198/z1gf2jnm","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_021.tif","21","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2jnm",""
"American College of Neuropsychopharmacology","ark:/21198/z1bs0h95","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_022.tif","22","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0h95",""
"American College of Neuropsychopharmacology","ark:/21198/z1709rjr","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_023.tif","23","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1709rjr",""
"American College of Neuropsychopharmacology","ark:/21198/z13790td","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_024.tif","24","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13790td",""
"American College of Neuropsychopharmacology","ark:/21198/z1zg8hb4","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_025.tif","25","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8hb4",""
"American College of Neuropsychopharmacology","ark:/21198/z1tq7rp9","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_026.tif","26","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7rp9",""
"American College of Neuropsychopharmacology","ark:/21198/z1pz70zz","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_027.tif","27","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz70zz",""
"American College of Neuropsychopharmacology","ark:/21198/z1k6687z","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_028.tif","28","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k6687z",""
"American College of Neuropsychopharmacology","ark:/21198/z1fj46xj","ark:/21198/zz001nf9hh","","","Page","acnp/image/21198-zz001nf9hh-1-master_029.tif","29","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj46xj",""
