Project Name,Item ARK,Parent ARK,Object Type,Item Sequence,File Name,Type.typeOfResource,Name.repository,Name.photographer,Rights.copyrightStatus,Type.genre,Subject,Description.abstract,Description.note,Title,Alt ID.local,Description.fundingNote,Format.extent,Format.medium,Relation.isPartOf,Date.creation,Date.normalized,Coverage.geographic,Description.caption,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hj450,,Collection,,,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900","On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians..."" In the Times Nov. 27 letter, Sachtleben wrote: ""The number of houses of Armenians in Erzerum is about 2,000...Of these 2,000 houses, about 1,500 to 1,800 are completely emptied of their contents. Many families, formerly well-to-do, are now completely in poverty, having lost all their goods in the shops and all their household articles as well...""","On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians..."" In the Times Nov. 27 letter, Sachtleben wrote: ""The number of houses of Armenians in Erzerum is about 2,000...Of these 2,000 houses, about 1,500 to 1,800 are completely emptied of their contents. Many families, formerly well-to-do, are now completely in poverty, having lost all their goods in the shops and all their household articles as well...""",Sachtleben (William) Images of Armenian Massacre,,Access to this collection is generously supported by Arcadia funds.,,,,"October 31, 1895-November 2, 1895",1895-10-31/1895-11-02,Turkey--Erzurum,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfsn2,https://iiif.library.ucla.edu/collections/ark%3A%2F21198%2Fzz002hj450
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hfsrm,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0327.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Mass burials $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""|~|Photograph of an Armenian massacre victim being lowered into a mass grave in the Armenian cemetery in Erzurum as mourners watch. On the right on the ground are human bones from graves disturbed digging the huge fifty-three feet square mass grave.","Armenian massacre victim interred in a mass grave in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0327,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","November 2, 1895",1895-11-02,Turkey--Erzurum,"""An Unceremonious Burial: At the Graveside. The four Armenians are here depicted having arrived at the deep trench with their gruesome burden, which they are handing to four companions. On every side of the large grave were crowds of people watching with anxious face the sad work going on...""[""The Massacre at Erzeroum, October 30, 1895: From Photographs Taken on the Three Following Days."" The Graphic: An Illustrated Weekly Newspaper, Dec. 7, 1895. Citation from: Gia Aivazian (2003), ""The W. L. Sachtleben Papers on Erzerum in the 1890s"" in Armenian Karin/Erzerum, ed. Richard G. Hovannisian. UCLA Armenian History and Culture Series: Historic Armenian Cities and Provinces, 4. Costa Mesa, CA: Mazda Publishers, pp. 246-47.]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfsrm,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfsrm/manifest
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hfss4,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0328.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Mass burials $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""|~|Photograph of 4 Armenian men carrying the body of a victim of the October 30 massacre to the mass grave. The cemetery wall and stand of trees where the bodies of the victims were laid out are in the background.","Armenian massacre victim being carried to the mass grave in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0328,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","November 2, 1895",1895-11-02,Turkey--Erzurum,"""An Unceremonious Burial: On the Way to the Grave. The burial of most of the victims took place on November 2. There was no funeral ceremony at all. The photograph shows four Armenians half-dragging and half-carrying a corpse from the rows of bodies about 300 feet away to the large trench dug for the burial of 350. The carrying of so many dead in this manner made a beaten path from the two rows of bodies to the grave."" [""The Massacre at Erzeroum, October 30, 1895: From Photographs Taken on the Three Following Days."" The Graphic: An Illustrated Weekly Newspaper, Dec. 7, 1895. Quoted in Gia Aivazian, ""The W. L. Sachtleben Papers on Erzerum in the 1890s"" in Armenian Karin/Erzerum, ed. R. G. Hovannisian (2003)]",succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfss4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfss4/manifest
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hfstn,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0329.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"Photograph of an Armenian massacre victim enshrouded in white cloth in a wooden coffin in the Armenian Gregorian Cemetery, surrounded by men who mourn him.|~|On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""|~|Photograph of an Armenian massacre victim enshrouded in white cloth in a wooden coffin in the Armenian Gregorian Cemetery.","Armenian massacre victim in a coffin in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0329,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","November 1, 1895-November 2, 1895",1895-11-01/1895-11-02,Turkey--Erzurum,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfstn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfstn/manifest
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hfsv5,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0330.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""|~|Photograph of an Armenian massacre victim enshrouded in white cloth in a wooden coffin in the Armenian Gregorian Cemetery with mourners standing behind the coffin.","Armenian massacre victim in a coffin in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0330,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","November 1, 1895-November 2, 1895",1895-11-01/1895-11-02,Turkey--Erzurum,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfsv5,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfsv5/manifest
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hfswp,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0331.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""|~|Photograph of the bodies of Armenian massacre victims laid out on the ground near a wall in the Armenian Cemetery in Erzurum, with at least two men standing along the wall. A deceased man wears only undergarments, recalling a passage in William Sachtleben's Nov. 16 letter in the London Times: ""All the corpses had been rifled of all their clothes except a cotton under-garment or two. These white under-clothes were stained with the blood of the dead, presenting a fearful sight.""","Armenian massacre victims laid out in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0331,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","November 1, 1895-November 2, 1895",1895-11-01/1895-11-02,Turkey--Erzurum,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfswp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfswp/manifest
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hfsx6,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0332.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""|~|Photograph of two little boys, victims of the October 30 massacre of Armenians in Erzurum, laid on the ground awaiting burial at the Armenian Cemetery.","Innocent child victims of the Armenian massacre awaiting burial in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0332,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","November 1, 1895-November 2, 1895",1895-11-01/1895-11-02,Turkey--Erzurum,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfsx6,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfsx6/manifest
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hfszq,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0333.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""|~|Photograph of the body of an Armenian massacre victims laid out on blocks of stone in the Armenian Cemetery in Erzurum, with five men and one woman looking on. The deceased man wears undergarments, recalling a passage in William Sachtleben's Nov. 16 in the London Times: ""All the corpses had been rifled of all their clothes except a cotton under-garment or two. These white under-clothes were stained with the blood of the dead, presenting a fearful sight.""","Armenian massacre victim laid out in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0333,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","November 1, 1895-November 2, 1895",1895-11-01/1895-11-02,Turkey--Erzurum,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hfszq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hfszq/manifest
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hft0q,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0334.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""|~|Photograph of the bodies of Armenian massacre victims laid out in an open area on the ground between a wall (L) and a stand of trees in the Armenian Cemetery in Erzurum, with people gathered along the wall.","Armenian massacre victims laid out in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0334,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","November 1, 1895-November 2, 1895",1895-11-01/1895-11-02,Turkey--Erzurum,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hft0q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hft0q/manifest
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002hft17,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0335.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs|~|cellulose nitrate film,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"Photograph of the bodies of Armenian massacre victims laid out on the ground near a wall and among trees in the Armenian Cemetery in Erzurum, with one man looking down in grief and three men and one woman near the wall. The deceased man in the foreground wears undergarments, recalling a passage in William Sachtleben's Nov. 16 letter in the London Times: ""All the corpses had been rifled of all their clothes except a cotton under-garment or two. These white under-clothes were stained with the blood of the dead, presenting a fearful sight.""|~|On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""","Armenian massacre victims laid out in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0335,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.","November 1, 1895-November 2, 1895",1895-11-01/1895-11-02,Turkey--Erzurum,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002hft17,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hft17/manifest
Sachtleben (William) Images of Armenian Massacre,ark:/21198/zz002j5hdd,ark:/21198/zz002hj450|~|ark:/21198/zz001nx6sg,Work,,sachtleben_massacre/image/uclamss_1841_0445.tif,still image,"University of California, Los Angeles. $b Library Special Collections","Sachtleben, William Lewis",pd,black-and-white photographs,"Armenian massacres, 1894-1896 $z Turkey $z Erzurum|~|Cemeteries $z Turkey $z Erzurum|~|Dead persons $z Turkey $z Erzurum|~|Armenia $x History $y 1801-1900",,"Photograph of the bodies of Armenian massacre victims laid out on the ground near a wall in the Armenian Cemetery in Erzurum. A deceased man wears only undergarments, recalling a passage in William Sachtleben's Nov. 16 letter in the London Times: ""All the corpses had been rifled of all their clothes except a cotton under-garment or two. These white under-clothes were stained with the blood of the dead, presenting a fearful sight.""|~|On Wednesday, October 30, 1895, Armenians were massacred in Erzurum and the surrounding Armenian villages. American journalist William Sachtleben happened to be in Erzurum at that time, investigating the disappearance of American cyclist Frank Lenz. During the massacre Sachtleben was in the American mission building, where over 200 Armenians fled for protection. Sachtleben witnessed the aftermath of the massacre; he took photographs of the victims in the Armenian Cemetery and wrote three lengthy and detailed letters about the massacre that were published, unsigned and attributed to an Occasional Correspondent, in the London Times on November 16, 27 and December 9. In the Nov. 16 letter he wrote: ""Saturday, Nov. 2...I went with one of the cavasses of the English Legation, a soldier, my interpreter, and a photographer (Armenian) to the Armenian Gregorian Cemetery. The municipality had sent down a number of bodies, friends had brought more, and a horrible sight met my eyes. Along the wall on the north in a row 20ft. wide and 150ft. long, lay 321 dead bodies of the massacred Armenians...""","Armenian massacre victims laid out in the Armenian Gregorian Cemetery, Erzurum, Turkey, 1895",uclamss_1841_0445,Access to this collection is generously supported by Arcadia funds.,1 photographic negative,b&w nitrate negative,"Sachtleben (William Lewis) Papers. Department of Special Collections, Charles E. Young Research Library, UCLA.",1895-11-01/1895-11-02,"November 1, 1895-November 2, 1895",Turkey--Erzurum,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002j5hdd,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002j5hdd/manifest
