"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Rights.copyrightStatus","Rights.notice","Rights.countryCreation","Rights.creatorCorporate","Name.creator","Subject.descriptiveTopic","Type.typeOfResource","Type.genre","Name.repository","Name.performer","Name.composer","Rights.generalNote","Rights.servicesContact","Description.note","Title","AltIdentifier.local","Date.creation","Format.dimensions","Format.medium","Relation.isPartOf","Date.digitized","Format.extent","Description.tableOfContents","Description.abstract","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095b25","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095b25-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/25/21198=zz00095b25/ark%2B=21198=zz00095b25.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performers: Art Chambers; Del Baker; Ernest Street; Dean Trammell; John H. Miller|~|Recorded by: D. K. Wilgus|~|Title from tape: Dernville * Chambers * Miller * Trammell * Baker * Street|~|Location: Kernville, California.","Arakansas Traveler","clym200203acwf004-65_side1-07","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 04s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095b25%2Faudiowaveform.dat","","","124.757333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095b25/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095b3p","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095b3p-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/3p/21198=zz00095b3p/ark%2B=21198=zz00095b3p.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performers: Art Chambers; Del Baker; Ernest Street; Dean Trammell; John H. Miller|~|Recorded by: D. K. Wilgus|~|Title from tape: Dernville * Chambers * Miller * Trammell * Baker * Street|~|Location: Kernville, California.","Silver Bell","clym200203acwf004-65_side1-08","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 02s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095b3p%2Faudiowaveform.dat","","","122.837333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095b3p/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095b46","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095b46-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/46/21198=zz00095b46/ark%2B=21198=zz00095b46.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Performers: Del Baker; Dean Trammell|~|Location: Kernville, California.|~|Title from tape: Dernville * Chambers * Miller * Trammell * Baker * Street","Maiden’s Prayer","clym200203acwf004-65_side1-09","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 44s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095b46%2Faudiowaveform.dat","","","104.981333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095b46/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095b5q","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095b5q-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/5q/21198=zz00095b5q/ark%2B=21198=zz00095b5q.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performers: Dean Trammell; Del Baker; Art Chambers|~|Recorded by: D. K. Wilgus|~|Title from tape: Dernville * Chambers * Miller * Trammell * Baker * Street|~|Location: Kernville, California.","Liberty","clym200203acwf004-65_side1-10","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 32s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095b5q%2Faudiowaveform.dat","","","92.096","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095b5q/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095b67","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095b67-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/67/21198=zz00095b67/ark%2B=21198=zz00095b67.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Performers: Dean Trammell; Art Chambers|~|Location: Kernville, California.|~|Title from tape: Dernville * Chambers * Miller * Trammell * Baker * Street","Downfall of Paris or Mississippi Sawyer","clym200203acwf004-65_side1-11","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 40s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095b67%2Faudiowaveform.dat","","","100.885333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095b67/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095b7r","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095b7r-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/7r/21198=zz00095b7r/ark%2B=21198=zz00095b7r.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performers: Dean Trammell; Art Chambers|~|Recorded by: D. K. Wilgus|~|Location: Kernville, California.|~|Title from tape: Dernville * Chambers * Miller * Trammell * Baker * Street","Eighth of January","clym200203acwf004-65_side1-12","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 21s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095b7r%2Faudiowaveform.dat","","","81.130667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095b7r/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095b88","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095b88-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/88/21198=zz00095b88/ark%2B=21198=zz00095b88.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performers: Dean Trammell; Art Chambers|~|Recorded by: D. K. Wilgus|~|Location: Kernville, California.|~|Title from tape: Dernville * Chambers * Miller * Trammell * Baker * Street","Chicken Reel","clym200203acwf004-65_side1-13","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 27s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095b88%2Faudiowaveform.dat","","","87.424","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095b88/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095b9s","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095b9s-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/9s/21198=zz00095b9s/ark%2B=21198=zz00095b9s.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Performers: Art Chambers; Del Baker; Ernest Street; Dean Trammell; John H. Miller.|~|Side I: Buck Creek Girl; Eighth of January; (Hawaiian March); Cripple Creek; Bully of the Town; Cacklin’ Hen; Jesse James; Cripple Creek; “Beverly Hillbillies” (Ballad of Jed Clampett); I Don’t Love Nobody; Arakansas Traveler; Silver Bell; Maiden’s Prayer; Liberty; Downfall of Paris or Mississippi Sawyer; Eighth of January; Chicken Reel; Cluckin’ Hen; Twinkle, Twinkle Little Star. Tape 4 of 5. Continued from 65/3. Continues on 65/5.|~|Location: Kernville, California.|~|Title from tape: Dernville * Chambers * Miller * Trammell * Baker * Street","Dernville * Chambers * Miller * Trammell * Baker * Street.","clym200203acwf004-65_side1-14","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 11s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095b9s%2Faudiowaveform.dat","","","71.509333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095b9s/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095bb9","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095bb9-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/b9/21198=zz00095bb9/ark%2B=21198=zz00095bb9.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Performers: Ernest Street; Dean Trammell; John H. Miller|~|Location: Kernville, California.|~|Title from tape: Dernville * Chambers * Miller * Trammell * Baker * Street","Twinkle, Twinkle Little Star","clym200203acwf004-65_side1-15","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","03m 16s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095bb9%2Faudiowaveform.dat","","","196.517333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095bb9/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095bct","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095bct-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/ct/21198=zz00095bct/ark%2B=21198=zz00095bct.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Performers: Ernest Street; Dean Trammell; ?|~|Location: Kernville, California.|~|Title from tape: Kernville * Chambers * Trammell * Baker * Street","Pushin’ the Strings","clym200203acwf005-65_side1-04","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 55s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095bct%2Faudiowaveform.dat","","","175.530667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095bct/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095bdb","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095bdb-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/db/21198=zz00095bdb/ark%2B=21198=zz00095bdb.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Title from tape: Kernville * Chambers * Trammell * Baker * Street|~|Location: Kernville, California.","Fragment","clym200203acwf005-65_side1-01","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 27s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095bdb%2Faudiowaveform.dat","","","87.509333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095bdb/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095bfv","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095bfv-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/fv/21198=zz00095bfv/ark%2B=21198=zz00095bfv.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Performers: Del Baker; Dean Trammell; Art Chambers|~|Location: Kernville, California.|~|Title from tape: Kernville * Chambers * Trammell * Baker * Street","Black Mountain Rag","clym200203acwf005-65_side1-02","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 27s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095bfv%2Faudiowaveform.dat","","","147.029333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095bfv/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095bgc","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095bgc-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/gc/21198=zz00095bgc/ark%2B=21198=zz00095bgc.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performers: Del Baker; Dean Trammell; Art Chambers|~|Recorded by: D. K. Wilgus|~|Title from tape: Kernville * Chambers * Trammell * Baker * Street|~|Location: Kernville, California.","Jack O’ Diamonds","clym200203acwf005-65_side1-03","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 14s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095bgc%2Faudiowaveform.dat","","","134.997333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095bgc/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095bhw","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095bhw-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/hw/21198=zz00095bhw/ark%2B=21198=zz00095bhw.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: D. K. Wilgus|~|Performers: Ernest Street; Dean Trammell; Art Chambers; ?|~|Location: Kernville, California.|~|Title from tape: Kernville * Chambers * Trammell * Baker * Street","Home Sweet Home","clym200203acwf005-65_side1-06","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 33s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095bhw%2Faudiowaveform.dat","","","153.498667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095bhw/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00095bjd","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00095bjd-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/5b/jd/21198=zz00095bjd/ark%2B=21198=zz00095bjd.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performers: Art Chambers; Dean Trammell; ?|~|Recorded by: D. K. Wilgus|~|Title from tape: Kernville * Chambers * Trammell * Baker * Street|~|Location: Kernville, California.","Greenback Dollar","clym200203acwf005-65_side1-05","1965-02-20","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 32s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00095bjd%2Faudiowaveform.dat","","","92.842667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00095bjd/manifest"
