"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Rights.copyrightStatus","Rights.notice","Rights.countryCreation","Rights.creatorCorporate","Name.creator","Subject.descriptiveTopic","Type.typeOfResource","Type.genre","Name.repository","Name.performer","Name.composer","Rights.generalNote","Rights.servicesContact","Description.note","Title","AltIdentifier.local","Date.creation","Format.dimensions","Format.medium","Relation.isPartOf","Date.digitized","Format.extent","Description.tableOfContents","Description.abstract","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090w14","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090w14-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/14/21198=zz00090w14/ark%2B=21198=zz00090w14.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Miss Mimi Clar|~|Performer: Bates Murray|~|Title from tape: Bates Murray|~|Location: Los Angeles, California.","Blessed Be the Ties That Bind","clym200203acwf005-58_side1-19","1958-04-04","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","00m 52s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090w14%2Faudiowaveform.dat","","","52.568875","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090w14/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090w2n","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090w2n-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/2n/21198=zz00090w2n/ark%2B=21198=zz00090w2n.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","ROUNDTABLE - following the 70th annual Convention of the American Folklore Society - 12/29/58 VOICE OF AMERICA.|~|Performers: Dr. B. A. Botkin; Austin Fife; Dr. D. K. Wilgus|~|Title from tape: Botkin * Wilgus * Hand Voice of America","Dr. B. A. Botkin - Austin Fife - Dr. D. K. Wilgus - ROUNDTABLE","clym200203acwf006-58_side1-01","1958-12-29","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","21m 09s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090w2n%2Faudiowaveform.dat","","","1269.13924","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090w2n/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090w35","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090w35-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/35/21198=zz00090w35/ark%2B=21198=zz00090w35.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Performer: Wayland Hand|~|Title from tape: Botkin * Wilgus * Hand Voice of America|~|Interview with Dr. Hand - VOICE OF AMERICA - talking about the American Folklore Society.","Interview with Dr. Hand - VOICE OF AMERICA","clym200203acwf006-58_side1-02","","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","1958-12-29","08m 55s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090w35%2Faudiowaveform.dat","","","535.597021","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090w35/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090w4p","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090w4p-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/4p/21198=zz00090w4p/ark%2B=21198=zz00090w4p.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Jewish (Ashkenazic) Folklore|~|Recorded by: Michael Schwartz|~|Title from tape: Schwartz * Ashkenazic Folklore|~|Performer: Sidney Schwartz","Pasture Song & Camp Song","clym200203acwf007-58_side1-01","1958-01-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","03m 37s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090w4p%2Faudiowaveform.dat","","","217.486521","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090w4p/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090w56","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090w56-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/56/21198=zz00090w56/ark%2B=21198=zz00090w56.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Jewish (Ashkenazic) Folklore|~|Recorded by: Michael Schwartz|~|Performer: Bernice Miller|~|Title from tape: Schwartz * Ashkenazic Folklore","Soldier Song","clym200203acwf007-58_side1-02","1958-01-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 02s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090w56%2Faudiowaveform.dat","","","62.256958","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090w56/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090w6q","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090w6q-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/6q/21198=zz00090w6q/ark%2B=21198=zz00090w6q.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Jewish (Ashkenazic) Folklore|~|Recorded by: Michael Schwartz|~|Performer: Bernice Miller|~|Title from tape: Schwartz * Ashkenazic Folklore","Dream Story","clym200203acwf007-58_side1-03","1958-01-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 32s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090w6q%2Faudiowaveform.dat","","","92.201948","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090w6q/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090w77","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090w77-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/77/21198=zz00090w77/ark%2B=21198=zz00090w77.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Jewish (Ashkenazic) Folklore|~|Recorded by: Michael Schwartz|~|Pasture Song; Camp Song; Soldier Song; Dream Story; Orphans' Song; Superstition; Reminisence Song; Raisons with Almonds; Song and Explanation; Superstitions; Superstition; Story; Joke; Riddle; Story of Elijah; Riddles; Side II Prayers for the Sabbath; Family Song; Song about a loved one; Songs of a Parent; Rock of Ages (in Hebrew); Toast Song; Song About New Cousins in this Country; Stories of Seven Good Years; Hungarian Courting Song; Soldier's Letter to a Girl; A Letter to My Mother; Bad Women in World War II; Song of a Rabbi's Wife.|~|Performers: Sidney Schwartz; Bernice Miller; David Baim; Molly Morton; Mendel Morton; Rosie Weiss.|~|Title from tape: Schwartz * Ashkenazic Folklore","Schwartz * Ashkenazic Folklore","clym200203acwf007-58_side1-04","1958-01-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 47s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090w77%2Faudiowaveform.dat","","","107.835","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090w77/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090w8r","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090w8r-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/8r/21198=zz00090w8r/ark%2B=21198=zz00090w8r.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Jewish (Ashkenazic) Folklore|~|Recorded by: Michael Schwartz|~|Performers: Sidney Schwartz; Bernice Miller; David Baim; Molly Morton; Mendel Morton; Rosie Weiss.|~|Pasture Song; Camp Song; Soldier Song; Dream Story; Orphans' Song; Superstition; Reminisence Song; Raisons with Almonds; Song and Explanation; Superstitions; Superstition; Story; Joke; Riddle; Story of Elijah; Riddles; Side II Prayers for the Sabbath; Family Song; Song about a loved one; Songs of a Parent; Rock of Ages (in Hebrew); Toast Song; Song About New Cousins in this Country; Stories of Seven Good Years; Hungarian Courting Song; Soldier's Letter to a Girl; A Letter to My Mother; Bad Women in World War II; Song of a Rabbi's Wife.|~|Title from tape: Schwartz * Ashkenazic Folklore","Schwartz * Ashkenazic Folklore","clym200203acwf007-58_side1-05","1958-01-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 22s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090w8r%2Faudiowaveform.dat","","","82.238646","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090w8r/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090w98","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090w98-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/98/21198=zz00090w98/ark%2B=21198=zz00090w98.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Michael Schwartz|~|Jewish (Ashkenazic) Folklore|~|Pasture Song; Camp Song; Soldier Song; Dream Story; Orphans' Song; Superstition; Reminisence Song; Raisons with Almonds; Song and Explanation; Superstitions; Superstition; Story; Joke; Riddle; Story of Elijah; Riddles; Side II Prayers for the Sabbath; Family Song; Song about a loved one; Songs of a Parent; Rock of Ages (in Hebrew); Toast Song; Song About New Cousins in this Country; Stories of Seven Good Years; Hungarian Courting Song; Soldier's Letter to a Girl; A Letter to My Mother; Bad Women in World War II; Song of a Rabbi's Wife.|~|Performers: Sidney Schwartz; Bernice Miller; David Baim; Molly Morton; Mendel Morton; Rosie Weiss.|~|Title from tape: Schwartz * Ashkenazic Folklore","Schwartz * Ashkenazic Folklore","clym200203acwf007-58_side1-06","1958-01-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","01m 44s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090w98%2Faudiowaveform.dat","","","104.86251","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090w98/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090wbs","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090wbs-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/bs/21198=zz00090wbs/ark%2B=21198=zz00090wbs.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Michael Schwartz|~|Jewish (Ashkenazic) Folklore|~|Performers: Sidney Schwartz; Bernice Miller; David Baim; Molly Morton; Mendel Morton; Rosie Weiss.|~|Pasture Song; Camp Song; Soldier Song; Dream Story; Orphans' Song; Superstition; Reminisence Song; Raisons with Almonds; Song and Explanation; Superstitions; Superstition; Story; Joke; Riddle; Story of Elijah; Riddles; Side II Prayers for the Sabbath; Family Song; Song about a loved one; Songs of a Parent; Rock of Ages (in Hebrew); Toast Song; Song About New Cousins in this Country; Stories of Seven Good Years; Hungarian Courting Song; Soldier's Letter to a Girl; A Letter to My Mother; Bad Women in World War II; Song of a Rabbi's Wife.|~|Title from tape: Schwartz * Ashkenazic Folklore","Schwartz * Ashkenazic Folklore","clym200203acwf007-58_side1-07","1958-01-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 09s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090wbs%2Faudiowaveform.dat","","","129.578156","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090wbs/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090wc9","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090wc9-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/c9/21198=zz00090wc9/ark%2B=21198=zz00090wc9.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Michael Schwartz|~|Jewish (Ashkenazic) Folklore|~|Performers: Sidney Schwartz; Bernice Miller; David Baim; Molly Morton; Mendel Morton; Rosie Weiss.|~|Pasture Song; Camp Song; Soldier Song; Dream Story; Orphans' Song; Superstition; Reminisence Song; Raisons with Almonds; Song and Explanation; Superstitions; Superstition; Story; Joke; Riddle; Story of Elijah; Riddles; Side II Prayers for the Sabbath; Family Song; Song about a loved one; Songs of a Parent; Rock of Ages (in Hebrew); Toast Song; Song About New Cousins in this Country; Stories of Seven Good Years; Hungarian Courting Song; Soldier's Letter to a Girl; A Letter to My Mother; Bad Women in World War II; Song of a Rabbi's Wife.|~|Title from tape: Schwartz * Ashkenazic Folklore","Schwartz * Ashkenazic Folklore","clym200203acwf007-58_side1-08","1958-01-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 16s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090wc9%2Faudiowaveform.dat","","","136.789167","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090wc9/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz00090wdt","ark:/21198/zz00089bvf","2","Completed","Work","wilgus/audio/masters/21198-zz00090wdt-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/0w/dt/21198=zz00090wdt/ark%2B=21198=zz00090wdt.mp4{}","copyrighted","","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Recorded by: Michael Schwartz|~|Jewish (Ashkenazic) Folklore|~|Pasture Song; Camp Song; Soldier Song; Dream Story; Orphans' Song; Superstition; Reminisence Song; Raisons with Almonds; Song and Explanation; Superstitions; Superstition; Story; Joke; Riddle; Story of Elijah; Riddles; Side II Prayers for the Sabbath; Family Song; Song about a loved one; Songs of a Parent; Rock of Ages (in Hebrew); Toast Song; Song About New Cousins in this Country; Stories of Seven Good Years; Hungarian Courting Song; Soldier's Letter to a Girl; A Letter to My Mother; Bad Women in World War II; Song of a Rabbi's Wife.|~|Performers: Sidney Schwartz; Bernice Miller; David Baim; Molly Morton; Mendel Morton; Rosie Weiss.|~|Title from tape: Schwartz * Ashkenazic Folklore","Schwartz * Ashkenazic Folklore","clym200203acwf007-58_side1-09","1958-01-27","7 in.","sound tape reels : 7 1/2 ips, two track, mono.","Archive of California and Western Folklore","","02m 24s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00090wdt%2Faudiowaveform.dat","","","144.000177","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00090wdt/manifest"
