"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Rights.copyrightStatus","Rights.notice","Rights.countryCreation","Rights.creatorCorporate","Name.creator","Subject.descriptiveTopic","Type.typeOfResource","Type.genre","Name.repository","Name.performer","Name.composer","Rights.generalNote","Rights.servicesContact","Description.note","Title","AltIdentifier.local","Date.creation","Format.dimensions","Format.medium","Relation.isPartOf","Date.digitized","Format.extent","Description.tableOfContents","Description.abstract","Waveform","media.width","media.height","media.duration","media.format","IIIF Manifest URL"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpvf0","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpvf0-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pv/f0/21198=zz002bpvf0/ark%2B=21198=zz002bpvf0.mp4{}","copyrighted","copyrighted","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Shape Note Singing.","1975 Folk Festival. Shape Note Singing (Item 04)","clym200203laff172-75_side1-04","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-25","03m 32s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvf0%2Faudiowaveform.dat","","","212.992","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvf0/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpvgh","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpvgh-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pv/gh/21198=zz002bpvgh/ark%2B=21198=zz002bpvgh.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Bluegrass Banjo I","1975 Folk Festival. Bluegrass Banjo I (Item 01)","clym200203laff174-75_side1-01","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-24","03m 29s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvgh%2Faudiowaveform.dat","","","209.237333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvgh/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpvh1","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpvh1-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pv/h1/21198=zz002bpvh1/ark%2B=21198=zz002bpvh1.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Traditional Banjo.","1975 Folk Festival. Traditional Banjo (Item 02)","clym200203laff173-75_side1-02","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-24","02m 30s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvh1%2Faudiowaveform.dat","","","150.869333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvh1/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpvjj","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpvjj-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pv/jj/21198=zz002bpvjj/ark%2B=21198=zz002bpvjj.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Shape Note Singing.","1975 Folk Festival. Shape Note Singing (Item 10)","clym200203laff172-75_side1-10","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-25","01m 58s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvjj%2Faudiowaveform.dat","","","118.442667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvjj/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpvk2","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpvk2-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pv/k2/21198=zz002bpvk2/ark%2B=21198=zz002bpvk2.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Shape Note Singing.","1975 Folk Festival. Shape Note Singing (Item 07)","clym200203laff172-75_side1-07","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-25","02m 11s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvk2%2Faudiowaveform.dat","","","131.072","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvk2/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpvmk","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpvmk-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pv/mk/21198=zz002bpvmk/ark%2B=21198=zz002bpvmk.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","","University of California, Los Angeles. Ethnomusicology Archive","","","","Shape Note Singing.","1975 Folk Festival. Shape Note Singing (Item 05)","clym200203laff172-75_side1-05","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-25","02m 22s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvmk%2Faudiowaveform.dat","","","142.165333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvmk/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpvpm","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpvpm-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pv/pm/21198=zz002bpvpm/ark%2B=21198=zz002bpvpm.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Staff note: Short speaking excerpt on side 2.","1975 Folk Festival. Traditional Banjo (Item 03)","clym200203laff173-75_side2-01","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-24","00m 13s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvpm%2Faudiowaveform.dat","","","13.824","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvpm/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpvq4","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpvq4-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pv/q4/21198=zz002bpvq4/ark%2B=21198=zz002bpvq4.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Shape Note Singing.","1975 Folk Festival. Shape Note Singing (Item 11)","clym200203laff172-75_side1-11","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-25","02m 56s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvq4%2Faudiowaveform.dat","","","176.128","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvq4/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpvrn","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpvrn-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pv/rn/21198=zz002bpvrn/ark%2B=21198=zz002bpvrn.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Shape Note Singing.","1975 Folk Festival. Shape Note Singing (Item 08)","clym200203laff172-75_side1-08","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-25","01m 42s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvrn%2Faudiowaveform.dat","","","102.4","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpvrn/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpw2s","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpw2s-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pw/2s/21198=zz002bpw2s/ark%2B=21198=zz002bpw2s.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Bluegrass Banjo II.","1975 Folk Festival. Bluegrass Banjo II (Item 04)","clym200203laff175-75_side1-04","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-24","03m 52s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw2s%2Faudiowaveform.dat","","","232.106667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw2s/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpw39","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpw39-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pw/39/21198=zz002bpw39/ark%2B=21198=zz002bpw39.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Bluegrass Banjo I.","1975 Folk Festival. Bluegrass Banjo I (Item 03)","clym200203laff174-75_side1-03","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-24","01m 39s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw39%2Faudiowaveform.dat","","","99.669333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw39/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpw4t","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpw4t-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pw/4t/21198=zz002bpw4t/ark%2B=21198=zz002bpw4t.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Bluegrass Banjo I.","1975 Folk Festival. Bluegrass Banjo I (Item 09)","clym200203laff174-75_side1-09","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-24","00m 48s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw4t%2Faudiowaveform.dat","","","48.469333","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw4t/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpw5b","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpw5b-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pw/5b/21198=zz002bpw5b/ark%2B=21198=zz002bpw5b.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Bluegrass Banjo I.","1975 Folk Festival. Bluegrass Banjo I (Item 12)","clym200203laff174-75_side1-12","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-24","02m 58s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw5b%2Faudiowaveform.dat","","","178.346667","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw5b/manifest"
"Ethnomusicology Archive: D. K. Wilgus Collection","ark:/21198/zz002bpw6v","ark:/21198/zz00089bvf","1","In progress","Work","wilgus/audio/masters/21198-zz002bpw6v-1-master.wav","","","","https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/2b/pw/6v/21198=zz002bpw6v/ark%2B=21198=zz002bpw6v.mp4{}","copyrighted","This file is owned by the UCLA Ethnomusicology Archive and its contents are copyrighted.It cannot be duplicated or used without explicit permission from the UCLA Ethnomusicology Archive: 1630 Schoenberg Music Bldg,Los Angeles,CA 90095-1657.(310)825-1695,archive@arts.ucla.edu","","","","","sound recording","","University of California, Los Angeles. Ethnomusicology Archive","","","","","Bluegrass Banjo I.","1975 Folk Festival. Bluegrass Banjo I (Item 06)","clym200203laff174-75_side1-06","1975","7 in.","open reel tape","UCLA Folk Festivals","2008-04-24","01m 54s","","","https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw6v%2Faudiowaveform.dat","","","114.688","audio/x-wav","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002bpw6v/manifest"
