Project Name,Item Ark,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,viewingHint,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,Coverage.temporal,AltTitle.uniform,Description.note,Source,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.biographicalNote,Format.dimensions,Relation.relatedTo,Relation.hasPart
Mental Health Archive,ark:/21198/z1vb011z,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_152.tif,152,,,,,,,,,,,,,,,,,,,,,Page 152,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1qn7znq,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_153.tif,153,,,,,,,,,,,,,,,,,,,,,Page 153,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1kw76zt,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_154.tif,154,,,,,,,,,,,,,,,,,,,,,Page 154,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1g46g7t,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_155.tif,155,,,,,,,,,,,,,,,,,,,,,Page 155,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1bc5qdr,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_156.tif,156,,,,,,,,,,,,,,,,,,,,,Page 156,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z16m4zp1,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_157.tif,157,,,,,,,,,,,,,,,,,,,,,Page 157,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z12v470j,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_158.tif,158,,,,,,,,,,,,,,,,,,,,,Page 158,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1z33qmh,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_159.tif,159,,,,,,,,,,,,,,,,,,,,,Page 159,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1tf1p7m,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_160.tif,160,,,,,,,,,,,,,,,,,,,,,Page 160,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1pp0xm7,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_161.tif,161,,,,,,,,,,,,,,,,,,,,,Page 161,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1jx05t0,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_162.tif,162,,,,,,,,,,,,,,,,,,,,,Page 162,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1f49f1j,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_163.tif,163,,,,,,,,,,,,,,,,,,,,,Page 163,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z19c8p8c,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_164.tif,164,,,,,,,,,,,,,,,,,,,,,Page 164,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z15m7xk3,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_165.tif,165,,,,,,,,,,,,,,,,,,,,,Page 165,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z11v75w6,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_166.tif,166,,,,,,,,,,,,,,,,,,,,,Page 166,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1x65cv0,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_167.tif,167,,,,,,,,,,,,,,,,,,,,,Page 167,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1sf4n54,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_168.tif,168,,,,,,,,,,,,,,,,,,,,,Page 168,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1np3wb2,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_169.tif,169,,,,,,,,,,,,,,,,,,,,,Page 169,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1hx34jt,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_170.tif,170,,,,,,,,,,,,,,,,,,,,,Page 170,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1d52ctd,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_171.tif,171,,,,,,,,,,,,,,,,,,,,,Page 171,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z18d1n4j,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_172.tif,172,,,,,,,,,,,,,,,,,,,,,Page 172,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z14n0wh5,ark:/21198/zz0026v7q1,,,Page,neuropsych\masters\21198-zz0026v7q1-1-master_173.tif,173,,,,,,,,,,,,,,,,,,,,,Page 173,,,,,,,,,,,,,,,
