Project Name,Item Ark,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Visibility,viewingHint,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.creatorCorporate,Subject,Name.subject,Language,Name.photographer,Name.interviewer,Name.creator,Name.interviewee,Name.contributor,Publisher.publisherName,Format.extent,Relation.isPartOf,Title,Date.creation,Description.abstract,Coverage.geographic,Description.tableOfContents,Coverage.temporal,AltTitle.uniform,Description.note,Source,Alt ID.local,Publisher.placeOfOrigin,Format.medium,Description.biographicalNote,Format.dimensions,Relation.relatedTo,Relation.hasPart
Mental Health Archive,ark:/21198/z15733dm,ark:/21198/zz001dzmhp,,,Page,neuropsych\masters\21198-zz001dzmhp-1-master_032.tif,32,,,,,,,,,,,,,,,,,,,,,Page 32,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z11g2bm0,ark:/21198/zz001dzmhp,,,Page,neuropsych\masters\21198-zz001dzmhp-1-master_033.tif,33,,,,,,,,,,,,,,,,,,,,,Page 33,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1wq1v4q,ark:/21198/zz001dzmhp,,,Page,neuropsych\masters\21198-zz001dzmhp-1-master_034.tif,34,,,,,,,,,,,,,,,,,,,,,Page 34,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1rz13dc,ark:/21198/zz001dzmhp,,,Page,neuropsych\masters\21198-zz001dzmhp-1-master_035.tif,35,,,,,,,,,,,,,,,,,,,,,Page 35,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1n60brv,ark:/21198/zz001dzmhp,,,Page,neuropsych\masters\21198-zz001dzmhp-1-master_036.tif,36,,,,,,,,,,,,,,,,,,,,,Page 36,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1hd9m2f,ark:/21198/zz001dzmhp,,,Page,neuropsych\masters\21198-zz001dzmhp-1-master_037.tif,37,,,,,,,,,,,,,,,,,,,,,Page 37,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1cn8v98,ark:/21198/zz001dzmj6,,,Page,neuropsych\masters\21198-zz001dzmj6-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1806t11,ark:/21198/zz001dzmkq,,,Page,neuropsych\masters\21198-zz001dzmkq-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1476287,ark:/21198/zz001dzmkq,,,Page,neuropsych\masters\21198-zz001dzmkq-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z10g59gm,ark:/21198/zz001dzmkq,,,Page,neuropsych\masters\21198-zz001dzmkq-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1vq4t0b,ark:/21198/zz001dzmkq,,,Page,neuropsych\masters\21198-zz001dzmkq-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1qz429f,ark:/21198/zz001dzpp7,,,Page,neuropsych\masters\21198-zz001dzpp7-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1m639nx,ark:/21198/zz001dzpp7,,,Page,neuropsych\masters\21198-zz001dzpp7-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1gf2jwr,ark:/21198/zz001dzpp7,,,Page,neuropsych\masters\21198-zz001dzpp7-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1bs0hkr,ark:/21198/zz001dzpp7,,,Page,neuropsych\masters\21198-zz001dzpp7-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1709rtb,ark:/21198/zz001dzpp7,,,Page,neuropsych\masters\21198-zz001dzpp7-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z137912z,ark:/21198/zz001dzpp7,,,Page,neuropsych\masters\21198-zz001dzpp7-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1zg8hk8,ark:/21198/zz001dzpp7,,,Page,neuropsych\masters\21198-zz001dzpp7-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1tq7rxf,ark:/21198/zz001dzpp7,,,Page,neuropsych\masters\21198-zz001dzpp7-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1pz716h,ark:/21198/zz001dzpqr,,,Page,neuropsych\masters\21198-zz001dzpqr-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1k668g3,ark:/21198/zz001dzpr8,,,Page,neuropsych\masters\21198-zz001dzpr8-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1fj476j,ark:/21198/zz001dzpss,,,Page,neuropsych\masters\21198-zz001dzpss-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z19s3gdx,ark:/21198/zz001dzpt9,,,Page,neuropsych\masters\21198-zz001dzpt9-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1612qn2,ark:/21198/zz001dzpt9,,,Page,neuropsych\masters\21198-zz001dzpt9-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1281zxb,ark:/21198/zz001gpmq1,,,Page,neuropsych\masters\21198-zz001gpmq1-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1xh1ghb,ark:/21198/zz001gpmq1,,,Page,neuropsych\masters\21198-zz001gpmq1-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1sr0qsm,ark:/21198/zz001gpmq1,,,Page,neuropsych\masters\21198-zz001gpmq1-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1p0001j,ark:/21198/zz001gpmrj,,,Page,neuropsych\masters\21198-zz001gpmrj-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1j97xs3,ark:/21198/zz001gpms2,,,Page,neuropsych\masters\21198-zz001gpms2-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1dj761q,ark:/21198/zz001gpms2,,,Page,neuropsych\masters\21198-zz001gpms2-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z18s6f8j,ark:/21198/zz001gpms2,,,Page,neuropsych\masters\21198-zz001gpms2-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1515pkk,ark:/21198/zz001gpmv3,,,Page,neuropsych\masters\21198-zz001gpmv3-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1184xw9,ark:/21198/zz001gpmv3,,,Page,neuropsych\masters\21198-zz001gpmv3-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1wh4fdd,ark:/21198/zz001gpmv3,,,Page,neuropsych\masters\21198-zz001gpmv3-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1rr3pms,ark:/21198/zz001gpmv3,,,Page,neuropsych\masters\21198-zz001gpmv3-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1n31nbj,ark:/21198/zz001gpmv3,,,Page,neuropsych\masters\21198-zz001gpmv3-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1hb0wkc,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1ck04tk,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z17s9d3q,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1418nf6,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1087wqg,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1vh7d81,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1qv5bx5,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1m34m48,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1gb3vc3,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1bk33p6,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z16t2c1s,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-2-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1321m9c,ark:/21198/zz001gpmwm,,,Page,neuropsych\masters\21198-zz001gpmwm-3-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1z913sm,ark:/21198/zz001gqdcd,,,Page,neuropsych\masters\21198-zz001gqdcd-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1tm92hh,ark:/21198/zz001gqdcd,,,Page,neuropsych\masters\21198-zz001gqdcd-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1pv89rb,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1k37k0w,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1fb6t9m,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z19k62mq,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z15t59xf,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z12538mr,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1xd2s31,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1sn21cp,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1nw18mh,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_009.tif,9,,,,,,,,,,,,,,,,,,,,,Page 9,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1j40hxj,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_010.tif,10,,,,,,,,,,,,,,,,,,,,,Page 10,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1db9s8k,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_011.tif,11,,,,,,,,,,,,,,,,,,,,,Page 11,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z18k91hs,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_012.tif,12,,,,,,,,,,,,,,,,,,,,,Page 12,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z14x705b,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_013.tif,13,,,,,,,,,,,,,,,,,,,,,Page 13,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z11567fx,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_014.tif,14,,,,,,,,,,,,,,,,,,,,,Page 14,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1wd5qxs,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_015.tif,15,,,,,,,,,,,,,,,,,,,,,Page 15,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1rn506v,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_016.tif,16,,,,,,,,,,,,,,,,,,,,,Page 16,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1mw47hk,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_017.tif,17,,,,,,,,,,,,,,,,,,,,,Page 17,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1h43gv2,ark:/21198/zz001h94t9,,,Page,neuropsych\masters\21198-zz001h94t9-1-master_018.tif,18,,,,,,,,,,,,,,,,,,,,,Page 18,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1cc2r4r,ark:/21198/zz001h94vt,,,Page,neuropsych\masters\21198-zz001h94vt-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z17q0ptb,ark:/21198/zz001h94vt,,,Page,neuropsych\masters\21198-zz001h94vt-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z13x9z21,ark:/21198/zz001hd6hz,,,Page,neuropsych\masters\21198-zz001hd6hz-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z105969j,ark:/21198/zz001hd6hz,,,Page,neuropsych\masters\21198-zz001hd6hz-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1vd8psd,ark:/21198/zz001hd6hz,,,Page,neuropsych\masters\21198-zz001hd6hz-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1qn7z40,ark:/21198/zz001hd6hz,,,Page,neuropsych\masters\21198-zz001hd6hz-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1kw76dn,ark:/21198/zz001hd6hz,,,Page,neuropsych\masters\21198-zz001hd6hz-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1g46fp7,ark:/21198/zz001hd6hz,,,Page,neuropsych\masters\21198-zz001hd6hz-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1bg4df4,ark:/21198/zz001hd805,,,Page,neuropsych\masters\21198-zz001hd805-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z16q3nnh,ark:/21198/zz001hd805,,,Page,neuropsych\masters\21198-zz001hd805-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z12z2wwb,ark:/21198/zz001hd805,,,Page,neuropsych\masters\21198-zz001hd805-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1z62ddr,ark:/21198/zz001hd805,,,Page,neuropsych\masters\21198-zz001hd805-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1tf1nqg,ark:/21198/zz001hrgc7,,,Page,neuropsych\masters\21198-zz001hrgc7-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1pp0x22,ark:/21198/zz001hrgc7,,,Page,neuropsych\masters\21198-zz001hrgc7-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1jx0598,ark:/21198/zz001hrgc7,,,Page,neuropsych\masters\21198-zz001hrgc7-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1f783z5,ark:/21198/zz001hrgc7,,,Page,neuropsych\masters\21198-zz001hrgc7-1-master_004.tif,4,,,,,,,,,,,,,,,,,,,,,Page 4,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z19g7c7v,ark:/21198/zz001hrgc7,,,Page,neuropsych\masters\21198-zz001hrgc7-1-master_005.tif,5,,,,,,,,,,,,,,,,,,,,,Page 5,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z15q6mf7,ark:/21198/zz001hrgc7,,,Page,neuropsych\masters\21198-zz001hrgc7-1-master_006.tif,6,,,,,,,,,,,,,,,,,,,,,Page 6,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z11z5vrz,ark:/21198/zz001hrgc7,,,Page,neuropsych\masters\21198-zz001hrgc7-1-master_007.tif,7,,,,,,,,,,,,,,,,,,,,,Page 7,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1x65c9t,ark:/21198/zz001hrgc7,,,Page,neuropsych\masters\21198-zz001hrgc7-1-master_008.tif,8,,,,,,,,,,,,,,,,,,,,,Page 8,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1sf4mk3,ark:/21198/zz001ndr55,,,Page,neuropsych\masters\21198-zz001ndr55-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1np3vsg,ark:/21198/zz001ndr6p,,,Page,neuropsych\masters\21198-zz001ndr6p-1-master_001.tif,1,,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1j11tk4,ark:/21198/zz001ndr6p,,,Page,neuropsych\masters\21198-zz001ndr6p-1-master_002.tif,2,,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,
Mental Health Archive,ark:/21198/z1d812sw,ark:/21198/zz001ndr6p,,,Page,neuropsych\masters\21198-zz001ndr6p-1-master_003.tif,3,,,,,,,,,,,,,,,,,,,,,Page 3,,,,,,,,,,,,,,,
